epoch,local_train_loss,local_train_accuracy,local_train_macro_f1,samples_processed,duration_s,mixed_peer_updates,mixed_senders,dropped_peer_updates,dropped_peer_senders,drop_reasons,nonfinite_peer_updates,max_staleness,max_normalized_staleness,stale_mixed_peer_updates,hard_dropped_stale_peer_updates,pushes_sent,failed_pushes_total,push_elapsed_s,push_failed_targets,push_failure_reasons,window_count,val_loss,val_accuracy,val_macro_f1,test_loss,test_accuracy,test_macro_f1,state_digest,last_step,windows,samples_per_s
1,2.3869631439447403,0.1240234375,0.12121493800315905,2048,796.7657023250358,145,"['decentr-01', 'decentr-02', 'decentr-04', 'decentr-05', 'decentr-06', 'decentr-07', 'decentr-08', 'decentr-09', 'decentr-10', 'decentr-11', 'decentr-12', 'decentr-13', 'decentr-14', 'decentr-15', 'decentr-16', 'decentr-17', 'decentr-18', 'decentr-19', 'decentr-20']",0,[],[],0,16,16.0,13,0,152,0,471.14928272535326,[],[],2,2.180411028671265,0.206,0.15114792653651304,2.1808582035064696,0.203,0.1500141191003332,9f90bece98181655bb8f272186a2e04e02d1c5f09414aece64ece24ac392e617,64,"[{'window_id': 0, 'epoch_window_index': 0, 'epoch_window_count': 2, 'assigned_shard_count': 3, 'samples_processed': 1536, 'duration_s': 392.01972132897936}, {'window_id': 1, 'epoch_window_index': 1, 'epoch_window_count': 2, 'assigned_shard_count': 1, 'samples_processed': 512, 'duration_s': 206.77843178698095}]",2.570391765137163
2,2.225685879588127,0.1875,0.18118455829653607,1536,644.153584196989,110,"['decentr-01', 'decentr-02', 'decentr-04', 'decentr-05', 'decentr-06', 'decentr-07', 'decentr-08', 'decentr-09', 'decentr-10', 'decentr-11', 'decentr-12', 'decentr-13', 'decentr-14', 'decentr-15', 'decentr-16', 'decentr-17', 'decentr-18', 'decentr-19', 'decentr-20']",0,[],[],0,28,28.0,50,0,114,0,349.44610954495147,[],[],2,2.0565175270080567,0.2584,0.21759579239969393,2.0501961820602417,0.2644,0.2238530009858039,4e796761dd683d655bcf08e4d9938a009546d037703b0e769f72e81b5e0dfac3,112,"[{'window_id': 2, 'epoch_window_index': 0, 'epoch_window_count': 2, 'assigned_shard_count': 1, 'samples_processed': 512, 'duration_s': 145.22905624302803}, {'window_id': 3, 'epoch_window_index': 1, 'epoch_window_count': 2, 'assigned_shard_count': 2, 'samples_processed': 1024, 'duration_s': 296.53762949898373}]",2.384524494907219
3,2.094313809648156,0.22265625,0.2193904475519318,2048,721.9278254139936,114,"['decentr-01', 'decentr-02', 'decentr-04', 'decentr-05', 'decentr-06', 'decentr-07', 'decentr-08', 'decentr-09', 'decentr-10', 'decentr-11', 'decentr-12', 'decentr-13', 'decentr-14', 'decentr-15', 'decentr-16', 'decentr-17', 'decentr-18', 'decentr-19', 'decentr-20']",0,[],[],0,50,50.0,66,0,133,0,393.5583269948256,[],[],2,1.9585937839508056,0.3056,0.2816139075225757,1.9487909299850463,0.3096,0.2860776829014521,6c730abcb2238d7ed10e081def2e830a18695c4f80462fa18fb9f3e36fe7696b,176,"[{'window_id': 4, 'epoch_window_index': 0, 'epoch_window_count': 2, 'assigned_shard_count': 3, 'samples_processed': 1536, 'duration_s': 371.3880224589957}, {'window_id': 5, 'epoch_window_index': 1, 'epoch_window_count': 2, 'assigned_shard_count': 1, 'samples_processed': 512, 'duration_s': 145.95949673099676}]",2.8368486819656287
4,2.026511073112488,0.22395833333333334,0.21330797589748504,1536,692.2591104420135,97,"['decentr-01', 'decentr-02', 'decentr-04', 'decentr-05', 'decentr-06', 'decentr-07', 'decentr-08', 'decentr-09', 'decentr-10', 'decentr-11', 'decentr-12', 'decentr-13', 'decentr-14', 'decentr-15', 'decentr-16', 'decentr-17', 'decentr-18', 'decentr-19', 'decentr-20']",0,[],[],0,62,62.0,62,0,133,0,393.6840545949526,[],[],2,1.9090337657928467,0.3132,0.28795797755959496,1.9002462741851807,0.3217,0.29518342164058764,439ebc33ef9cad495f572e2c2902b2526bad114a48f2400e8d393ab4e8e3577a,224,"[{'window_id': 6, 'epoch_window_index': 0, 'epoch_window_count': 2, 'assigned_shard_count': 2, 'samples_processed': 1024, 'duration_s': 284.7037180690095}, {'window_id': 7, 'epoch_window_index': 1, 'epoch_window_count': 2, 'assigned_shard_count': 1, 'samples_processed': 512, 'duration_s': 201.7973008439876}]",2.218822369877156
5,1.9869951084256172,0.27734375,0.2706872619852051,1024,486.7763981309836,57,"['decentr-01', 'decentr-02', 'decentr-04', 'decentr-05', 'decentr-06', 'decentr-07', 'decentr-08', 'decentr-09', 'decentr-10', 'decentr-11', 'decentr-12', 'decentr-13', 'decentr-14', 'decentr-15', 'decentr-16', 'decentr-17', 'decentr-18', 'decentr-19', 'decentr-20']",0,[],[],0,74,74.0,51,0,76,0,224.2694511990412,[],[],2,1.9112116130828858,0.3122,0.2785540737972285,1.8985456127166749,0.3216,0.2909555182396345,7d4cee045fe313d745e151b2b313edee0eaee609561652da034c5430edc228f9,256,"[{'window_id': 8, 'epoch_window_index': 0, 'epoch_window_count': 2, 'assigned_shard_count': 1, 'samples_processed': 512, 'duration_s': 141.5323283559992}, {'window_id': 9, 'epoch_window_index': 1, 'epoch_window_count': 2, 'assigned_shard_count': 1, 'samples_processed': 512, 'duration_s': 141.81869781704154}]",2.103635270591855
6,1.9270517587661744,0.29140625,0.28844158561251076,2560,870.6647813069867,131,"['decentr-01', 'decentr-02', 'decentr-04', 'decentr-05', 'decentr-06', 'decentr-07', 'decentr-08', 'decentr-09', 'decentr-10', 'decentr-11', 'decentr-12', 'decentr-13', 'decentr-14', 'decentr-15', 'decentr-16', 'decentr-17', 'decentr-18', 'decentr-19', 'decentr-20']",0,[],[],0,92,92.0,125,0,171,0,511.51071440964006,[],[],2,1.8419266986846923,0.3168,0.2764513242648577,1.8293217163085937,0.3317,0.2858697246142626,9f336ac76871c50b51ca892286f3c01e7f5df9bf12adb20d50b05ec18a98374c,336,"[{'window_id': 10, 'epoch_window_index': 0, 'epoch_window_count': 2, 'assigned_shard_count': 4, 'samples_processed': 2048, 'duration_s': 520.1982875589747}, {'window_id': 11, 'epoch_window_index': 1, 'epoch_window_count': 2, 'assigned_shard_count': 1, 'samples_processed': 512, 'duration_s': 144.00575829099398}]",2.940282017790005
7,1.8321410790085793,0.3307291666666667,0.3244085258569341,1536,700.4132824169938,97,"['decentr-01', 'decentr-02', 'decentr-04', 'decentr-05', 'decentr-06', 'decentr-07', 'decentr-08', 'decentr-09', 'decentr-10', 'decentr-11', 'decentr-12', 'decentr-13', 'decentr-14', 'decentr-15', 'decentr-16', 'decentr-17', 'decentr-18', 'decentr-19', 'decentr-20']",0,[],[],0,92,92.0,86,0,133,0,397.3762321039685,[],[],2,1.779237317276001,0.3602,0.3261454891678145,1.7693036151885986,0.3653,0.3318414457045322,7b2c33be252f26715f4cd7cefffaae8e53b8fdd69a61b23839a8a3bf12f96e5a,384,"[{'window_id': 12, 'epoch_window_index': 0, 'epoch_window_count': 2, 'assigned_shard_count': 2, 'samples_processed': 1024, 'duration_s': 288.2451150700217}, {'window_id': 13, 'epoch_window_index': 1, 'epoch_window_count': 2, 'assigned_shard_count': 1, 'samples_processed': 512, 'duration_s': 204.5287451199838}]",2.1929909648480033
8,1.8245317991822958,0.32470703125,0.3198949711251705,2048,784.8448804289801,111,"['decentr-01', 'decentr-02', 'decentr-04', 'decentr-05', 'decentr-06', 'decentr-07', 'decentr-08', 'decentr-09', 'decentr-10', 'decentr-11', 'decentr-12', 'decentr-13', 'decentr-14', 'decentr-15', 'decentr-16', 'decentr-17', 'decentr-18', 'decentr-19', 'decentr-20']",0,[],[],0,110,110.0,99,0,152,0,456.24728656793013,[],[],2,1.792055899810791,0.3472,0.30896100478943267,1.7803684232711792,0.355,0.3203191053172422,4036b3704642e4babc32c7fa3447abe10bc01cd5c3a6007ee389b6961118bdc7,448,"[{'window_id': 14, 'epoch_window_index': 0, 'epoch_window_count': 2, 'assigned_shard_count': 3, 'samples_processed': 1536, 'duration_s': 432.3111971630133}, {'window_id': 15, 'epoch_window_index': 1, 'epoch_window_count': 2, 'assigned_shard_count': 1, 'samples_processed': 512, 'duration_s': 144.60789348802064}]",2.609432833250572
9,1.7617898657917976,0.345703125,0.34374304849820503,2048,846.841028684983,125,"['decentr-01', 'decentr-02', 'decentr-04', 'decentr-05', 'decentr-06', 'decentr-07', 'decentr-08', 'decentr-09', 'decentr-10', 'decentr-11', 'decentr-12', 'decentr-13', 'decentr-14', 'decentr-15', 'decentr-16', 'decentr-17', 'decentr-18', 'decentr-19', 'decentr-20']",0,[],[],0,120,120.0,105,0,171,0,512.1326872431673,[],[],2,1.6969364400863647,0.3838,0.35829648501886757,1.686372155380249,0.4033,0.37913670826880774,12fcc9141f20c7e8d5e55a958b4403160702fbb50457affea8956619898a0aa2,512,"[{'window_id': 16, 'epoch_window_index': 0, 'epoch_window_count': 2, 'assigned_shard_count': 3, 'samples_processed': 1536, 'duration_s': 434.64962757000467}, {'window_id': 17, 'epoch_window_index': 1, 'epoch_window_count': 2, 'assigned_shard_count': 1, 'samples_processed': 512, 'duration_s': 203.61693782400107}]",2.418399594053959
10,1.7831346273422242,0.33515625,0.3340429202784646,2560,930.2319837440155,141,"['decentr-01', 'decentr-02', 'decentr-04', 'decentr-05', 'decentr-06', 'decentr-07', 'decentr-08', 'decentr-09', 'decentr-10', 'decentr-11', 'decentr-12', 'decentr-13', 'decentr-14', 'decentr-15', 'decentr-16', 'decentr-17', 'decentr-18', 'decentr-19', 'decentr-20']",0,[],[],0,130,130.0,119,0,190,0,570.1257238761755,[],[],2,1.647987900543213,0.3932,0.368940614445105,1.64025184841156,0.4054,0.382357280380601,48a0abca7a6decafb19c8d4da1bb927ac0960e2c819c49ab9444fa1a240a6157,592,"[{'window_id': 18, 'epoch_window_index': 0, 'epoch_window_count': 2, 'assigned_shard_count': 4, 'samples_processed': 2048, 'duration_s': 518.476026268967}, {'window_id': 19, 'epoch_window_index': 1, 'epoch_window_count': 2, 'assigned_shard_count': 1, 'samples_processed': 512, 'duration_s': 204.5856786740478}]",2.752001699292754
