epoch,local_train_loss,local_train_accuracy,local_train_macro_f1,samples_processed,duration_s,mixed_peer_updates,mixed_senders,dropped_peer_updates,dropped_peer_senders,drop_reasons,nonfinite_peer_updates,max_staleness,max_normalized_staleness,stale_mixed_peer_updates,hard_dropped_stale_peer_updates,pushes_sent,failed_pushes_total,push_elapsed_s,push_failed_targets,push_failure_reasons,window_count,val_loss,val_accuracy,val_macro_f1,test_loss,test_accuracy,test_macro_f1,state_digest,last_step,windows,samples_per_s
1,2.3783611692488194,0.13818359375,0.13123555180830304,2048,413.3860174549918,36,"['decentr-01', 'decentr-02', 'decentr-03', 'decentr-04', 'decentr-05', 'decentr-06', 'decentr-07', 'decentr-08', 'decentr-09', 'decentr-10', 'decentr-12', 'decentr-13', 'decentr-14', 'decentr-15', 'decentr-16', 'decentr-17', 'decentr-18', 'decentr-19', 'decentr-20']",0,[],[],0,10,10.0,2,0,32,0,104.07733468699735,[],[],2,2.2732869983673094,0.1682,0.09763148029112131,2.2695969402313234,0.1717,0.10052698008531594,f83e94519a8580bf3c0ceea7fd3b3acf4724a36f6e4682d6e824ca1040862fd4,64,"[{'window_id': 0, 'epoch_window_index': 0, 'epoch_window_count': 2, 'assigned_shard_count': 3, 'samples_processed': 1536, 'duration_s': 148.1696416880004}, {'window_id': 1, 'epoch_window_index': 1, 'epoch_window_count': 2, 'assigned_shard_count': 1, 'samples_processed': 512, 'duration_s': 65.76795615800074}]",4.954207238572069
2,2.1929851062595844,0.2001953125,0.18557438664150971,2048,404.184006881027,24,"['decentr-01', 'decentr-02', 'decentr-03', 'decentr-04', 'decentr-05', 'decentr-06', 'decentr-07', 'decentr-08', 'decentr-09', 'decentr-10', 'decentr-12', 'decentr-13', 'decentr-14', 'decentr-15', 'decentr-16', 'decentr-17', 'decentr-18', 'decentr-19', 'decentr-20']",0,[],[],0,26,26.0,11,0,32,0,93.74602061495534,[],[],2,2.218164960861206,0.199,0.12572666236368715,2.219949716758728,0.197,0.1249030352425172,0797a6e034077eb41007f5b935e371ba62278ebd8ae57b95ace1aa9e77153c6c,128,"[{'window_id': 2, 'epoch_window_index': 0, 'epoch_window_count': 2, 'assigned_shard_count': 3, 'samples_processed': 1536, 'duration_s': 152.18646076801815}, {'window_id': 3, 'epoch_window_index': 1, 'epoch_window_count': 2, 'assigned_shard_count': 1, 'samples_processed': 512, 'duration_s': 50.4241957560007}]",5.066999102225329
3,2.0911764707416296,0.22705078125,0.2219911865506377,2048,407.94360029898235,36,"['decentr-01', 'decentr-02', 'decentr-03', 'decentr-04', 'decentr-05', 'decentr-06', 'decentr-07', 'decentr-08', 'decentr-09', 'decentr-10', 'decentr-12', 'decentr-13', 'decentr-14', 'decentr-15', 'decentr-16', 'decentr-17', 'decentr-18', 'decentr-19', 'decentr-20']",0,[],[],0,70,70.0,32,0,32,0,94.28987551704631,[],[],2,1.98648662109375,0.2574,0.2191253493872793,1.972623218536377,0.2788,0.23706080237754787,2e3e7ea8e17183bcf64c3921faf56edd1bc4c368a2f26f1ed5e0c654ccd06cb4,192,"[{'window_id': 4, 'epoch_window_index': 0, 'epoch_window_count': 2, 'assigned_shard_count': 2, 'samples_processed': 1024, 'duration_s': 102.78247204297804}, {'window_id': 5, 'epoch_window_index': 1, 'epoch_window_count': 2, 'assigned_shard_count': 2, 'samples_processed': 1024, 'duration_s': 101.40366405498935}]",5.020301822357351
4,2.020267389714718,0.25,0.23755747482309947,2560,447.73056928601,33,"['decentr-06', 'decentr-07', 'decentr-10', 'decentr-13', 'decentr-14', 'decentr-15', 'decentr-19']",0,[],[],0,88,88.0,32,0,36,0,106.81874837403302,[],[],2,1.903800626373291,0.3046,0.26658944976633203,1.8886879335403441,0.3105,0.2693035678142782,2c2fbc1a9898a67ced68048ab28b30417af2f3fa9f3c66defde8a3230c270e22,272,"[{'window_id': 6, 'epoch_window_index': 0, 'epoch_window_count': 2, 'assigned_shard_count': 3, 'samples_processed': 1536, 'duration_s': 139.82079984800657}, {'window_id': 7, 'epoch_window_index': 1, 'epoch_window_count': 2, 'assigned_shard_count': 2, 'samples_processed': 1024, 'duration_s': 102.32979626799352}]",5.717724398587298
5,1.9265397377312183,0.2890625,0.2845586404194121,2048,398.00343924199115,21,"['decentr-06', 'decentr-07', 'decentr-10', 'decentr-14', 'decentr-15', 'decentr-19']",0,[],[],0,88,88.0,21,0,28,0,82.45923745099572,[],[],2,2.0924189682006835,0.2892,0.23626028412517625,2.09085401058197,0.284,0.23160308874398378,05eceefd35cd7f42dc26b526edbfab8bd822b9bed5233ef3e9f99856cbf5bc81,336,"[{'window_id': 8, 'epoch_window_index': 0, 'epoch_window_count': 2, 'assigned_shard_count': 3, 'samples_processed': 1536, 'duration_s': 138.86294017601176}, {'window_id': 9, 'epoch_window_index': 1, 'epoch_window_count': 2, 'assigned_shard_count': 1, 'samples_processed': 512, 'duration_s': 51.15142855999875}]",5.145684177756037
6,1.9338659401983023,0.27880859375,0.270666866221717,2048,402.98097454500385,18,"['decentr-04', 'decentr-06', 'decentr-08', 'decentr-12', 'decentr-14', 'decentr-15', 'decentr-16', 'decentr-19']",0,[],[],0,92,92.0,13,0,32,0,93.28446997198625,[],[],2,1.9301548246383666,0.2824,0.22291349735382315,1.924068443107605,0.2866,0.23036135126078347,b779fd5c219d4db151fc38145fa3012be536ffbbef3dd8a6ddc564c21ac9b5b8,400,"[{'window_id': 10, 'epoch_window_index': 0, 'epoch_window_count': 2, 'assigned_shard_count': 3, 'samples_processed': 1536, 'duration_s': 149.14998320199084}, {'window_id': 11, 'epoch_window_index': 1, 'epoch_window_count': 2, 'assigned_shard_count': 1, 'samples_processed': 512, 'duration_s': 50.08682733401656}]",5.0821257810306
7,1.8247639294713736,0.32470703125,0.3223833437336273,2048,402.9187217709841,15,"['decentr-04', 'decentr-08', 'decentr-12', 'decentr-16']",0,[],[],0,54,54.0,9,0,32,0,93.59346998887486,[],[],2,1.8919817079544068,0.3224,0.2978053439573113,1.8857383613586425,0.3371,0.31020721160383663,3febcf0d1e2ac926fd1726e1ce2da3011a5237f2dd50a173ba3a535e2dc8214e,464,"[{'window_id': 12, 'epoch_window_index': 0, 'epoch_window_count': 2, 'assigned_shard_count': 3, 'samples_processed': 1536, 'duration_s': 136.6112426300242}, {'window_id': 13, 'epoch_window_index': 1, 'epoch_window_count': 2, 'assigned_shard_count': 1, 'samples_processed': 512, 'duration_s': 62.03705955797341}]",5.082910992565065
8,1.781501792371273,0.335546875,0.3319287019299078,2560,453.2608234450163,24,"['decentr-03', 'decentr-04', 'decentr-05', 'decentr-08', 'decentr-09', 'decentr-12', 'decentr-16']",0,[],[],0,74,74.0,19,0,40,0,116.65509423793992,[],[],2,1.8415040267944336,0.3614,0.32983284998448176,1.8244583904266358,0.3558,0.3237437375356341,588f58a89e3ce1c1dd7759652bc21dd8193da8823e3b4288a5aed842f9dcdc0e,544,"[{'window_id': 14, 'epoch_window_index': 0, 'epoch_window_count': 2, 'assigned_shard_count': 3, 'samples_processed': 1536, 'duration_s': 149.4630450750119}, {'window_id': 15, 'epoch_window_index': 1, 'epoch_window_count': 2, 'assigned_shard_count': 2, 'samples_processed': 1024, 'duration_s': 100.93540700201993}]",5.647962205386908
9,1.7918533813208342,0.33349609375,0.3328767536084439,2048,403.1861232749943,15,"['decentr-03', 'decentr-05', 'decentr-09', 'decentr-12', 'decentr-20']",0,[],[],0,83,83.0,13,0,32,0,93.32101282689837,[],[],2,1.9464454162597655,0.3092,0.2590075395896758,1.9285569149017334,0.3131,0.2623109420050071,83bd5065e10ef55f085ef9b8865280a91cd2c052bc69241bec18e99f5eccd078,608,"[{'window_id': 16, 'epoch_window_index': 0, 'epoch_window_count': 2, 'assigned_shard_count': 3, 'samples_processed': 1536, 'duration_s': 150.99957529699896}, {'window_id': 17, 'epoch_window_index': 1, 'epoch_window_count': 2, 'assigned_shard_count': 1, 'samples_processed': 512, 'duration_s': 49.15507226300542}]",5.079539899251829
10,1.7875723361968994,0.338671875,0.3363459546184086,2560,448.27193731997977,11,"['decentr-03', 'decentr-05', 'decentr-09', 'decentr-13', 'decentr-20']",0,[],[],0,102,102.0,11,0,40,0,116.02304436793202,[],[],2,1.8167877346038819,0.357,0.3000457556795272,1.8132708570480347,0.3638,0.31019592502917737,c01bf40841e06c38f2058c1b5a093bbaa82744372a2de18a9d351c4a770f1a73,688,"[{'window_id': 18, 'epoch_window_index': 0, 'epoch_window_count': 2, 'assigned_shard_count': 4, 'samples_processed': 2048, 'duration_s': 196.3650255809771}, {'window_id': 19, 'epoch_window_index': 1, 'epoch_window_count': 2, 'assigned_shard_count': 1, 'samples_processed': 512, 'duration_s': 49.47229319397593}]",5.710819230186728
