epoch,local_train_loss,local_train_accuracy,local_train_macro_f1,samples_processed,duration_s,mixed_peer_updates,mixed_senders,dropped_peer_updates,dropped_peer_senders,drop_reasons,nonfinite_peer_updates,max_staleness,max_normalized_staleness,stale_mixed_peer_updates,hard_dropped_stale_peer_updates,pushes_sent,failed_pushes_total,push_elapsed_s,push_failed_targets,push_failure_reasons,window_count,val_loss,val_accuracy,val_macro_f1,test_loss,test_accuracy,test_macro_f1,state_digest,last_step,windows,samples_per_s
1,2.3879007175564766,0.12158203125,0.11767094997209324,2048,797.1422126889956,149,"['decentr-01', 'decentr-02', 'decentr-04', 'decentr-05', 'decentr-06', 'decentr-07', 'decentr-08', 'decentr-09', 'decentr-10', 'decentr-11', 'decentr-12', 'decentr-13', 'decentr-14', 'decentr-15', 'decentr-16', 'decentr-17', 'decentr-18', 'decentr-19', 'decentr-20']",0,[],[],0,16,16.0,13,0,152,0,475.6412828650209,[],[],2,2.1858828998565674,0.2048,0.15138769903130206,2.187521911239624,0.2048,0.1521754852734319,f299a5b11eba9775b9b391a5483be42829d9220eff4ab2bf759480f5ff3ca2a5,64,"[{'window_id': 0, 'epoch_window_index': 0, 'epoch_window_count': 2, 'assigned_shard_count': 3, 'samples_processed': 1536, 'duration_s': 390.8225772600126}, {'window_id': 1, 'epoch_window_index': 1, 'epoch_window_count': 2, 'assigned_shard_count': 1, 'samples_processed': 512, 'duration_s': 209.07044716698874}]",2.5691777043038435
2,2.2319328983624778,0.17838541666666666,0.1723356583436471,1536,637.5393401309993,111,"['decentr-01', 'decentr-02', 'decentr-04', 'decentr-05', 'decentr-06', 'decentr-07', 'decentr-08', 'decentr-09', 'decentr-10', 'decentr-11', 'decentr-12', 'decentr-13', 'decentr-14', 'decentr-15', 'decentr-16', 'decentr-17', 'decentr-18', 'decentr-19', 'decentr-20']",0,[],[],0,28,28.0,37,0,114,0,343.2737280060828,[],[],2,2.064681460571289,0.2548,0.20300432506085034,2.059458289337158,0.2585,0.2072195481967442,5c920b3d22d0e0bcd1656f1dfe42741e6cdb8c8b2e9ca2309d981f66098bf0b6,112,"[{'window_id': 2, 'epoch_window_index': 0, 'epoch_window_count': 2, 'assigned_shard_count': 1, 'samples_processed': 512, 'duration_s': 145.07731449500716}, {'window_id': 3, 'epoch_window_index': 1, 'epoch_window_count': 2, 'assigned_shard_count': 2, 'samples_processed': 1024, 'duration_s': 291.7133257660025}]",2.409263089057984
3,2.102740865200758,0.21533203125,0.2131146587509402,2048,720.8239594939951,117,"['decentr-01', 'decentr-02', 'decentr-04', 'decentr-05', 'decentr-06', 'decentr-07', 'decentr-08', 'decentr-09', 'decentr-10', 'decentr-11', 'decentr-12', 'decentr-13', 'decentr-14', 'decentr-15', 'decentr-16', 'decentr-17', 'decentr-18', 'decentr-19', 'decentr-20']",0,[],[],0,56,56.0,67,0,133,0,400.2606589820498,[],[],2,1.9618400148391724,0.284,0.2610845599177973,1.9517194501876831,0.2994,0.2768305411614364,a96dd6f6541454da6e712f5777b8174f214d60b103e0e50be0942e07897ac0bf,176,"[{'window_id': 4, 'epoch_window_index': 0, 'epoch_window_count': 2, 'assigned_shard_count': 3, 'samples_processed': 1536, 'duration_s': 374.08095247199526}, {'window_id': 5, 'epoch_window_index': 1, 'epoch_window_count': 2, 'assigned_shard_count': 1, 'samples_processed': 512, 'duration_s': 143.78871832200093}]",2.8411930167216664
4,2.0288100987672806,0.23502604166666666,0.22665353734086766,1536,691.7230039720016,99,"['decentr-01', 'decentr-02', 'decentr-04', 'decentr-05', 'decentr-06', 'decentr-07', 'decentr-08', 'decentr-09', 'decentr-10', 'decentr-11', 'decentr-12', 'decentr-13', 'decentr-14', 'decentr-15', 'decentr-16', 'decentr-17', 'decentr-18', 'decentr-19', 'decentr-20']",0,[],[],0,63,63.0,62,0,133,0,390.99703779000265,[],[],2,1.9007131057739257,0.321,0.2872133995816424,1.891789986038208,0.3245,0.2915009372163766,fe28a8650a57b81b246b19acdd168ff73344e2386cfd18a682f4a8886547e4d7,224,"[{'window_id': 6, 'epoch_window_index': 0, 'epoch_window_count': 2, 'assigned_shard_count': 2, 'samples_processed': 1024, 'duration_s': 284.44949031800206}, {'window_id': 7, 'epoch_window_index': 1, 'epoch_window_count': 2, 'assigned_shard_count': 1, 'samples_processed': 512, 'duration_s': 202.96730760599894}]",2.2205420250302557
5,1.9880088493227959,0.26953125,0.26192557394341776,1024,488.6629917380051,59,"['decentr-01', 'decentr-02', 'decentr-04', 'decentr-05', 'decentr-06', 'decentr-07', 'decentr-08', 'decentr-09', 'decentr-10', 'decentr-11', 'decentr-12', 'decentr-13', 'decentr-14', 'decentr-15', 'decentr-16', 'decentr-17', 'decentr-18', 'decentr-19', 'decentr-20']",0,[],[],0,84,84.0,48,0,76,0,223.8227048249828,[],[],2,1.9280788230895995,0.309,0.27405713898416667,1.9198903778076173,0.3149,0.2790076611376453,04339a006b48210f78c63dc4df5dd02c762e7a2c035b6ccdb2c637068da1bb22,256,"[{'window_id': 8, 'epoch_window_index': 0, 'epoch_window_count': 2, 'assigned_shard_count': 1, 'samples_processed': 512, 'duration_s': 143.13156705599977}, {'window_id': 9, 'epoch_window_index': 1, 'epoch_window_count': 2, 'assigned_shard_count': 1, 'samples_processed': 512, 'duration_s': 142.01778725199983}]",2.0955137125444807
6,1.9229479387402535,0.284765625,0.282174079663377,2560,860.0101758110104,137,"['decentr-01', 'decentr-02', 'decentr-04', 'decentr-05', 'decentr-06', 'decentr-07', 'decentr-08', 'decentr-09', 'decentr-10', 'decentr-11', 'decentr-12', 'decentr-13', 'decentr-14', 'decentr-15', 'decentr-16', 'decentr-17', 'decentr-18', 'decentr-19', 'decentr-20']",0,[],[],0,92,92.0,127,0,171,0,507.82567041191214,[],[],2,1.8676878438949585,0.3108,0.2668593946774154,1.855356392478943,0.3262,0.275355256670965,e7de7673d97598104218af7a810e71a427018b49f0c68035fbc214973559ba42,336,"[{'window_id': 10, 'epoch_window_index': 0, 'epoch_window_count': 2, 'assigned_shard_count': 4, 'samples_processed': 2048, 'duration_s': 511.9803428299929}, {'window_id': 11, 'epoch_window_index': 1, 'epoch_window_count': 2, 'assigned_shard_count': 1, 'samples_processed': 512, 'duration_s': 143.7063838680042}]",2.976708964618771
7,1.8284666339556377,0.3326822916666667,0.3270189677034535,1536,698.4688242700067,103,"['decentr-01', 'decentr-02', 'decentr-04', 'decentr-05', 'decentr-06', 'decentr-07', 'decentr-08', 'decentr-09', 'decentr-10', 'decentr-11', 'decentr-12', 'decentr-13', 'decentr-14', 'decentr-15', 'decentr-16', 'decentr-17', 'decentr-18', 'decentr-19', 'decentr-20']",0,[],[],0,100,100.0,86,0,133,0,399.19340762986394,[],[],2,1.7795306394577026,0.3534,0.3165668176645918,1.7705362648010254,0.3548,0.3191641590755971,d24fe2f9874a2085433198ef74dc7cc3ed8e206a6503c198359a08b91bd4db74,384,"[{'window_id': 12, 'epoch_window_index': 0, 'epoch_window_count': 2, 'assigned_shard_count': 2, 'samples_processed': 1024, 'duration_s': 291.78292357600003}, {'window_id': 13, 'epoch_window_index': 1, 'epoch_window_count': 2, 'assigned_shard_count': 1, 'samples_processed': 512, 'duration_s': 201.0968039980071}]",2.199096003469196
8,1.8244219869375229,0.33349609375,0.32798695855632615,2048,781.0929121100053,118,"['decentr-01', 'decentr-02', 'decentr-04', 'decentr-05', 'decentr-06', 'decentr-07', 'decentr-08', 'decentr-09', 'decentr-10', 'decentr-11', 'decentr-12', 'decentr-13', 'decentr-14', 'decentr-15', 'decentr-16', 'decentr-17', 'decentr-18', 'decentr-19', 'decentr-20']",0,[],[],0,122,122.0,107,0,152,0,452.1293277541554,[],[],2,1.7972171014785767,0.3452,0.3127377366768576,1.7878743097305299,0.3497,0.31995996416495504,26db88230ec949787cac591ba14dbe4ccaf8f2e9f21ad6d97aafc4a347137869,448,"[{'window_id': 14, 'epoch_window_index': 0, 'epoch_window_count': 2, 'assigned_shard_count': 3, 'samples_processed': 1536, 'duration_s': 430.7635154650052}, {'window_id': 15, 'epoch_window_index': 1, 'epoch_window_count': 2, 'assigned_shard_count': 1, 'samples_processed': 512, 'duration_s': 144.68295242800377}]",2.6219672054988123
9,1.7647681720554829,0.3505859375,0.34827455312224653,2048,838.2937272459967,134,"['decentr-01', 'decentr-02', 'decentr-04', 'decentr-05', 'decentr-06', 'decentr-07', 'decentr-08', 'decentr-09', 'decentr-10', 'decentr-11', 'decentr-12', 'decentr-13', 'decentr-14', 'decentr-15', 'decentr-16', 'decentr-17', 'decentr-18', 'decentr-19', 'decentr-20']",0,[],[],0,144,144.0,121,0,171,0,508.78020347323036,[],[],2,1.691246064376831,0.3862,0.3623878669346995,1.6828351486206055,0.4036,0.38132661575031124,2eae88e71740cedaaa56e14e575ca4c50707d19acd0110f02f833bde4523cda9,512,"[{'window_id': 16, 'epoch_window_index': 0, 'epoch_window_count': 2, 'assigned_shard_count': 3, 'samples_processed': 1536, 'duration_s': 432.52130852799746}, {'window_id': 17, 'epoch_window_index': 1, 'epoch_window_count': 2, 'assigned_shard_count': 1, 'samples_processed': 512, 'duration_s': 202.9439170609985}]",2.4430577653589145
10,1.7839833840727806,0.336328125,0.33431601005658995,2560,914.2576412189956,145,"['decentr-01', 'decentr-02', 'decentr-04', 'decentr-05', 'decentr-06', 'decentr-07', 'decentr-08', 'decentr-09', 'decentr-10', 'decentr-11', 'decentr-12', 'decentr-13', 'decentr-14', 'decentr-15', 'decentr-16', 'decentr-17', 'decentr-18', 'decentr-19', 'decentr-20']",0,[],[],0,160,160.0,133,0,190,0,559.5445603910484,[],[],2,1.6955674129486085,0.3878,0.3592649729603975,1.6855811845779418,0.3951,0.3682224373665046,d1fe369aab37cf6676598380d2f7e11f66992edd57bb848fecaed314af600367,592,"[{'window_id': 18, 'epoch_window_index': 0, 'epoch_window_count': 2, 'assigned_shard_count': 4, 'samples_processed': 2048, 'duration_s': 511.9888521630055}, {'window_id': 19, 'epoch_window_index': 1, 'epoch_window_count': 2, 'assigned_shard_count': 1, 'samples_processed': 512, 'duration_s': 198.63487059199542}]",2.8000859764067245
