window_id,epoch_id,epoch_window_index,epoch_window_count,node_id,assigned_shard_count,assigned_sample_count,samples_processed,effective_throughput,local_inventory_count,cache_hit_rate,shards_pulled_total,bytes_transferred_total,prefetch_wait_s_total,transfer_retry_count
0,0,0,2,decentr-03,3,1536,1536,3.9301721276406854,20,1.0,0,0,0.0,0
1,0,1,2,decentr-03,1,512,512,2.4489353083511385,20,1.0,0,0,0.009400830007507466,0
2,1,0,2,decentr-03,1,512,512,3.529152726476892,20,1.0,0,0,0.009400830007507466,0
3,1,1,2,decentr-03,2,1024,1024,3.510295586638371,20,1.0,0,0,0.018097128995577805,0
4,2,0,2,decentr-03,3,1536,1536,4.106063112408775,20,1.0,0,0,0.018097128995577805,0
5,2,1,2,decentr-03,1,512,512,3.5607800526702347,20,1.0,0,0,0.024270542984595522,0
6,3,0,2,decentr-03,2,1024,1024,3.599936139295637,20,1.0,0,0,0.024270542984595522,0
7,3,1,2,decentr-03,1,512,512,2.522573738790962,20,1.0,0,0,0.036931013979483396,0
8,4,0,2,decentr-03,1,512,512,3.5771284457444783,20,1.0,0,0,0.036931013979483396,0
9,4,1,2,decentr-03,1,512,512,3.6051822092643557,20,1.0,0,0,0.04513818197301589,0
10,5,0,2,decentr-03,4,2048,2048,4.000153577536969,20,1.0,0,0,0.04513818197301589,0
11,5,1,2,decentr-03,1,512,512,3.562820149105396,20,1.0,0,0,0.0676990629726788,0
12,6,0,2,decentr-03,2,1024,1024,3.5094582899169597,20,1.0,0,0,0.0676990629726788,0
13,6,1,2,decentr-03,1,512,512,2.5460374795666767,20,1.0,0,0,0.07573121998575516,0
14,7,0,2,decentr-03,3,1536,1536,3.565761595064295,20,1.0,0,0,0.07573121998575516,0
15,7,1,2,decentr-03,1,512,512,3.538772131808537,20,1.0,0,0,0.1305002149892971,0
16,8,0,2,decentr-03,3,1536,1536,3.5512701217599627,20,1.0,0,0,0.1305002149892971,0
17,8,1,2,decentr-03,1,512,512,2.522864481058129,20,1.0,0,0,0.14151260898506735,0
18,9,0,2,decentr-03,4,2048,2048,4.0000870943728355,20,1.0,0,0,0.14151260898506735,0
19,9,1,2,decentr-03,1,512,512,2.5775937451167374,20,1.0,0,0,0.14852650597458705,0
20,10,0,2,decentr-03,2,1024,1024,3.5855732765748014,20,1.0,0,0,0.14852650597458705,0
21,10,1,2,decentr-03,1,512,512,3.6235123879905453,20,1.0,0,0,0.1540847699798178,0
22,11,0,2,decentr-03,3,1536,1536,4.133167970677929,20,1.0,0,0,0.1540847699798178,0
23,11,1,2,decentr-03,1,512,512,2.5167426876758685,20,1.0,0,0,0.15954574597708415,0
24,12,0,2,decentr-03,3,1536,1536,3.5983842124600245,20,1.0,0,0,0.15954574597708415,0
25,12,1,2,decentr-03,1,512,512,3.5874841468990053,20,1.0,0,0,0.16652848197554704,0
26,13,0,2,decentr-03,4,2048,2048,3.6266026980364017,20,1.0,0,0,0.16652848197554704,0
27,13,1,2,decentr-03,1,512,512,3.5479890912534113,20,1.0,0,0,0.17247225197206717,0
28,14,0,2,decentr-03,3,1536,1536,3.6200145955039753,20,1.0,0,0,0.17247225197206717,0
29,14,1,2,decentr-03,1,512,512,2.540937256970379,20,1.0,0,0,0.18002398397948127,0
30,15,0,2,decentr-03,2,1024,1024,3.5926193100837778,20,1.0,0,0,0.18002398397948127,0
31,15,1,2,decentr-03,1,512,512,3.6227467413579,20,1.0,0,0,0.1928375749848783,0
32,16,0,2,decentr-03,4,2048,2048,4.000140611309865,20,1.0,0,0,0.1928375749848783,0
33,16,1,2,decentr-03,1,512,512,3.608937798027524,20,1.0,0,0,0.20055821098503657,0
34,17,0,2,decentr-03,3,1536,1536,4.160101122016826,20,1.0,0,0,0.20055821098503657,0
35,17,1,2,decentr-03,1,512,512,2.5534046947573654,20,1.0,0,0,0.20658563198230695,0
36,18,0,2,decentr-03,3,1536,1536,3.617954936793531,20,1.0,0,0,0.20658563198230695,0
37,18,1,2,decentr-03,1,512,512,3.6536648475567945,20,1.0,0,0,0.2126044819742674,0
38,19,0,2,decentr-03,4,2048,2048,3.602483100500494,20,1.0,0,0,0.2126044819742674,0
39,19,1,2,decentr-03,1,512,512,3.6235603792503635,20,1.0,0,0,0.21939970097446349,0
40,20,0,2,decentr-03,3,1536,1536,3.6168785215278056,20,1.0,0,0,0.21939970097446349,0
41,20,1,2,decentr-03,1,512,512,2.559523495379456,20,1.0,0,0,0.22547440498601645,0
42,21,0,2,decentr-03,4,2048,2048,3.969232589949159,20,1.0,0,0,0.22547440498601645,0
43,21,1,2,decentr-03,1,512,512,2.5556548868956543,20,1.0,0,0,0.23234320599294733,0
44,22,0,2,decentr-03,2,1024,1024,3.584231169899711,20,1.0,0,0,0.23234320599294733,0
45,22,1,2,decentr-03,1,512,512,3.6000861416180276,20,1.0,0,0,0.2401010149915237,0
46,23,0,2,decentr-03,2,1024,1024,3.6165652520620046,20,1.0,0,0,0.2401010149915237,0
47,23,1,2,decentr-03,1,512,512,3.6123895955405745,20,1.0,0,0,0.2553367169894045,0
48,24,0,2,decentr-03,3,1536,1536,3.5682825132946183,20,1.0,0,0,0.2553367169894045,0
49,24,1,2,decentr-03,1,512,512,2.54547585194968,20,1.0,0,0,0.2616500099829864,0
50,25,0,2,decentr-03,2,1024,1024,3.5940864762237865,20,1.0,0,0,0.2616500099829864,0
51,25,1,2,decentr-03,1,512,512,3.602479780852132,20,1.0,0,0,0.26767170398670714,0
52,26,0,2,decentr-03,3,1536,1536,4.100368631969389,20,1.0,0,0,0.26767170398670714,0
53,26,1,2,decentr-03,1,512,512,2.5489427006728222,20,1.0,0,0,0.2744162589951884,0
54,27,0,2,decentr-03,2,1024,1024,3.589178495599414,20,1.0,0,0,0.2744162589951884,0
55,27,1,2,decentr-03,1,512,512,2.5097794393836472,20,1.0,0,0,0.280804221983999,0
56,28,0,2,decentr-03,3,1536,1536,4.200839747895076,20,1.0,0,0,0.280804221983999,0
57,28,1,2,decentr-03,1,512,512,3.618529222426143,20,1.0,0,0,0.28664637498150114,0
58,29,0,2,decentr-03,3,1536,1536,3.6101620004039656,20,1.0,0,0,0.28664637498150114,0
59,29,1,2,decentr-03,1,512,512,3.596101189836708,20,1.0,0,0,0.29261831697658636,0
60,30,0,2,decentr-03,3,1536,1536,4.17044871063065,20,1.0,0,0,0.29261831697658636,0
61,30,1,2,decentr-03,1,512,512,2.530353093836538,20,1.0,0,0,0.29876149097981397,0
62,31,0,2,decentr-03,4,2048,2048,4.040128553843293,20,1.0,0,0,0.29876149097981397,0
63,31,1,2,decentr-03,1,512,512,2.565538713512783,20,1.0,0,0,0.3048890859790845,0
64,32,0,2,decentr-03,2,1024,1024,3.5958509687190223,20,1.0,0,0,0.3048890859790845,0
65,32,1,2,decentr-03,1,512,512,2.554316116454294,20,1.0,0,0,0.31817242997931316,0
