window_id,epoch_id,epoch_window_index,epoch_window_count,node_id,assigned_shard_count,assigned_sample_count,samples_processed,effective_throughput,local_inventory_count,cache_hit_rate,shards_pulled_total,bytes_transferred_total,prefetch_wait_s_total,transfer_retry_count
0,0,0,2,decentr-12,3,1536,1536,10.796918200498006,37,1.0,0,0,0.0,0
1,0,1,2,decentr-12,1,512,512,8.331214581255557,37,1.0,0,0,0.005982255999697372,0
2,1,0,2,decentr-12,5,2560,2560,10.897845976086277,37,1.0,0,0,0.005982255999697372,0
3,1,1,2,decentr-12,1,512,512,10.812315907330783,37,1.0,0,0,0.012198112992336974,0
4,2,0,2,decentr-12,3,1536,1536,11.10988471421274,37,1.0,0,0,0.012198112992336974,0
5,2,1,2,decentr-12,1,512,512,8.686545518403442,37,1.0,0,0,0.020489610004005954,0
6,3,0,2,decentr-12,3,1536,1536,10.040732869623232,37,1.0,0,0,0.020489610004005954,0
7,3,1,2,decentr-12,2,1024,1024,10.458304674314075,37,1.0,0,0,0.026688735000789165,0
8,4,0,2,decentr-12,4,2048,2048,11.155689084062484,37,1.0,0,0,0.026688735000789165,0
9,4,1,2,decentr-12,1,512,512,8.765862324831009,37,1.0,0,0,0.03345768401050009,0
10,5,0,2,decentr-12,4,2048,2048,11.107702558607748,37,1.0,0,0,0.03345768401050009,0
11,5,1,2,decentr-12,1,512,512,8.519140775768346,37,1.0,0,0,0.040467599988915026,0
12,6,0,2,decentr-12,3,1536,1536,10.463181401911987,37,1.0,0,0,0.040467599988915026,0
13,6,1,2,decentr-12,2,1024,1024,10.621600402567555,37,1.0,0,0,0.049351868976373225,0
14,7,0,2,decentr-12,3,1536,1536,10.647162037072235,37,1.0,0,0,0.049351868976373225,0
15,7,1,2,decentr-12,2,1024,1024,10.787978855030495,37,1.0,0,0,0.056490642979042605,0
16,8,0,2,decentr-12,3,1536,1536,10.495891840581066,37,1.0,0,0,0.056490642979042605,0
17,8,1,2,decentr-12,2,1024,1024,10.791595257102859,37,1.0,0,0,0.06263536398182623,0
18,9,0,2,decentr-12,4,2048,2048,11.430013088022198,37,1.0,0,0,0.06263536398182623,0
19,9,1,2,decentr-12,1,512,512,8.524512492447132,37,1.0,0,0,0.06862398696830496,0
20,10,0,2,decentr-12,4,2048,2048,10.941538609351964,37,1.0,0,0,0.06862398696830496,0
21,10,1,2,decentr-12,1,512,512,8.034695286607363,37,1.0,0,0,0.07556016696617007,0
22,11,0,2,decentr-12,4,2048,2048,11.014174033249542,37,1.0,0,0,0.07556016696617007,0
23,11,1,2,decentr-12,1,512,512,8.138136788268948,37,1.0,0,0,0.08163265394978225,0
24,12,0,2,decentr-12,4,2048,2048,11.037820169328587,37,1.0,0,0,0.08163265394978225,0
25,12,1,2,decentr-12,1,512,512,8.479511574855147,37,1.0,0,0,0.09141221296158619,0
26,13,0,2,decentr-12,3,1536,1536,10.526423647588194,37,1.0,0,0,0.09141221296158619,0
27,13,1,2,decentr-12,2,1024,1024,10.467850506023801,37,1.0,0,0,0.09763789296266623,0
28,14,0,2,decentr-12,3,1536,1536,10.161355993844689,37,1.0,0,0,0.09763789296266623,0
29,14,1,2,decentr-12,2,1024,1024,10.362191800176438,37,1.0,0,0,0.10762185996281914,0
30,15,0,2,decentr-12,4,2048,2048,11.171718027070114,37,1.0,0,0,0.10762185996281914,0
31,15,1,2,decentr-12,1,512,512,8.307791573880088,37,1.0,0,0,0.13235907396301627,0
32,16,0,2,decentr-12,4,2048,2048,11.009011569489436,37,1.0,0,0,0.13235907396301627,0
33,16,1,2,decentr-12,1,512,512,8.253796076670532,37,1.0,0,0,0.1385265719727613,0
34,17,0,2,decentr-12,3,1536,1536,10.525992501490421,37,1.0,0,0,0.1385265719727613,0
35,17,1,2,decentr-12,2,1024,1024,10.589291843231207,37,1.0,0,0,0.14519306397414766,0
36,18,0,2,decentr-12,4,2048,2048,11.11324296851265,37,1.0,0,0,0.14519306397414766,0
37,18,1,2,decentr-12,1,512,512,8.36178810684821,37,1.0,0,0,0.1518907589779701,0
38,19,0,2,decentr-12,4,2048,2048,11.150667600248171,37,1.0,0,0,0.1518907589779701,0
39,19,1,2,decentr-12,1,512,512,8.498888571563858,37,1.0,0,0,0.15818174299784005,0
40,20,0,2,decentr-12,4,2048,2048,11.095855054650078,37,1.0,0,0,0.15818174299784005,0
41,20,1,2,decentr-12,1,512,512,8.394777181412287,37,1.0,0,0,0.16435000800993294,0
42,21,0,2,decentr-12,4,2048,2048,10.910713666895923,37,1.0,0,0,0.16435000800993294,0
43,21,1,2,decentr-12,1,512,512,8.43491902748006,37,1.0,0,0,0.17159084702143446,0
44,22,0,2,decentr-12,4,2048,2048,10.94177284903243,37,1.0,0,0,0.17159084702143446,0
45,22,1,2,decentr-12,1,512,512,8.566093760150896,37,1.0,0,0,0.17814690500381403,0
46,23,0,2,decentr-12,4,2048,2048,10.915601201417791,37,1.0,0,0,0.17814690500381403,0
47,23,1,2,decentr-12,1,512,512,8.496355942600198,37,1.0,0,0,0.18475198300438933,0
48,24,0,2,decentr-12,3,1536,1536,10.271944284958682,37,1.0,0,0,0.18475198300438933,0
49,24,1,2,decentr-12,2,1024,1024,10.447914075499261,37,1.0,0,0,0.19051249598851427,0
50,25,0,2,decentr-12,3,1536,1536,10.303172062169125,37,1.0,0,0,0.19051249598851427,0
51,25,1,2,decentr-12,2,1024,1024,10.546817794444875,37,1.0,0,0,0.24109340499853715,0
52,26,0,2,decentr-12,4,2048,2048,11.072722347677582,37,1.0,0,0,0.24109340499853715,0
53,26,1,2,decentr-12,1,512,512,8.600175865152398,37,1.0,0,0,0.24757591699017212,0
54,27,0,2,decentr-12,4,2048,2048,11.160154548810246,37,1.0,0,0,0.24757591699017212,0
55,27,1,2,decentr-12,1,512,512,8.619140422728792,37,1.0,0,0,0.25396301900036633,0
56,28,0,2,decentr-12,4,2048,2048,11.09308878502175,37,1.0,0,0,0.25396301900036633,0
57,28,1,2,decentr-12,1,512,512,8.593737619214172,37,1.0,0,0,0.26054667300195433,0
58,29,0,2,decentr-12,4,2048,2048,11.110082516320736,37,1.0,0,0,0.26054667300195433,0
59,29,1,2,decentr-12,1,512,512,8.72884624598224,37,1.0,0,0,0.26847051599179395,0
60,30,0,2,decentr-12,4,2048,2048,11.385882576593406,37,1.0,0,0,0.26847051599179395,0
61,30,1,2,decentr-12,1,512,512,8.82036392897789,37,1.0,0,0,0.27492519101360813,0
62,31,0,2,decentr-12,4,2048,2048,11.478146634309637,37,1.0,0,0,0.27492519101360813,0
63,31,1,2,decentr-12,1,512,512,8.931324676833688,37,1.0,0,0,0.2810977280023508,0
64,32,0,2,decentr-12,4,2048,2048,11.479480539634121,37,1.0,0,0,0.2810977280023508,0
65,32,1,2,decentr-12,1,512,512,8.773534968698113,37,1.0,0,0,0.28707336098887026,0
66,33,0,2,decentr-12,4,2048,2048,11.37257557731559,37,1.0,0,0,0.28707336098887026,0
