window_id,epoch_id,epoch_window_index,epoch_window_count,node_id,assigned_shard_count,assigned_sample_count,samples_processed,effective_throughput,local_inventory_count,cache_hit_rate,shards_pulled_total,bytes_transferred_total,prefetch_wait_s_total,transfer_retry_count
0,0,0,2,decentr-19,4,2048,2048,10.267471058316465,40,1.0,0,0,0.0,0
1,0,1,2,decentr-19,2,1024,1024,10.531064849162952,40,1.0,0,0,0.006824939016951248,0
2,1,0,2,decentr-19,1,512,512,7.954441586091344,40,1.0,0,0,0.006824939016951248,0
3,1,1,2,decentr-19,1,512,512,10.22764400475202,40,1.0,0,0,0.019963794038631022,0
4,2,0,2,decentr-19,5,2560,2560,10.751451263862746,40,1.0,0,0,0.019963794038631022,0
5,2,1,2,decentr-19,2,1024,1024,10.47217550000241,40,1.0,0,0,0.030550752038834617,0
6,3,0,2,decentr-19,4,2048,2048,10.915392427585427,40,1.0,0,0,0.030550752038834617,0
7,3,1,2,decentr-19,1,512,512,10.408717119508001,40,1.0,0,0,0.03702501702355221,0
8,4,0,2,decentr-19,4,2048,2048,10.914655826556091,40,1.0,0,0,0.03702501702355221,0
9,4,1,2,decentr-19,1,512,512,10.289402963591657,40,1.0,0,0,0.04376792602124624,0
10,5,0,2,decentr-19,2,1024,1024,10.17667394028571,40,1.0,0,0,0.04376792602124624,0
11,5,1,2,decentr-19,2,1024,1024,10.307468002762034,40,1.0,0,0,0.050635013001738116,0
12,6,0,2,decentr-19,3,1536,1536,10.551792037616513,40,1.0,0,0,0.050635013001738116,0
13,6,1,2,decentr-19,2,1024,1024,10.296133576723843,40,1.0,0,0,0.05704579601297155,0
14,7,0,2,decentr-19,4,2048,2048,11.176391329791079,40,1.0,0,0,0.05704579601297155,0
15,7,1,2,decentr-19,1,512,512,8.217843228031745,40,1.0,0,0,0.06441585801076144,0
16,8,0,2,decentr-19,4,2048,2048,10.863048216208488,40,1.0,0,0,0.06441585801076144,0
17,8,1,2,decentr-19,1,512,512,8.21663216355489,40,1.0,0,0,0.07082074400386773,0
18,9,0,2,decentr-19,2,1024,1024,10.433066842268962,40,1.0,0,0,0.07082074400386773,0
19,9,1,2,decentr-19,2,1024,1024,10.433692272082418,40,1.0,0,0,0.07793052398483269,0
20,10,0,2,decentr-19,4,2048,2048,10.557981286187557,40,1.0,0,0,0.07793052398483269,0
21,10,1,2,decentr-19,1,512,512,10.346485456157158,40,1.0,0,0,0.08415507499012165,0
22,11,0,2,decentr-19,4,2048,2048,10.80176797344828,40,1.0,0,0,0.08415507499012165,0
23,11,1,2,decentr-19,1,512,512,10.417763384455577,40,1.0,0,0,0.09014969097916037,0
24,12,0,2,decentr-19,3,1536,1536,10.557719501039585,40,1.0,0,0,0.09014969097916037,0
25,12,1,2,decentr-19,2,1024,1024,10.414437909362315,40,1.0,0,0,0.09871910500805825,0
26,13,0,2,decentr-19,3,1536,1536,10.427361522087518,40,1.0,0,0,0.09871910500805825,0
27,13,1,2,decentr-19,2,1024,1024,10.245276188248798,40,1.0,0,0,0.10567577302572317,0
28,14,0,2,decentr-19,3,1536,1536,10.497889944019072,40,1.0,0,0,0.10567577302572317,0
29,14,1,2,decentr-19,2,1024,1024,10.265687241781285,40,1.0,0,0,0.11425219601369463,0
30,15,0,2,decentr-19,2,1024,1024,10.473303957836425,40,1.0,0,0,0.11425219601369463,0
31,15,1,2,decentr-19,2,1024,1024,10.513765528851886,40,1.0,0,0,0.12580532801803201,0
32,16,0,2,decentr-19,3,1536,1536,11.579248458855067,40,1.0,0,0,0.12580532801803201,0
33,16,1,2,decentr-19,1,512,512,10.511794090851089,40,1.0,0,0,0.13176094001391903,0
34,17,0,2,decentr-19,3,1536,1536,10.480310041027334,40,1.0,0,0,0.13176094001391903,0
35,17,1,2,decentr-19,2,1024,1024,10.467058240251449,40,1.0,0,0,0.1385568880068604,0
36,18,0,2,decentr-19,3,1536,1536,10.557030661477114,40,1.0,0,0,0.1385568880068604,0
37,18,1,2,decentr-19,2,1024,1024,10.777680269338058,40,1.0,0,0,0.14568493803380989,0
38,19,0,2,decentr-19,4,2048,2048,11.150948182880615,40,1.0,0,0,0.14568493803380989,0
39,19,1,2,decentr-19,1,512,512,10.614472130376384,40,1.0,0,0,0.1526976430322975,0
40,20,0,2,decentr-19,4,2048,2048,11.267600667837064,40,1.0,0,0,0.1526976430322975,0
41,20,1,2,decentr-19,1,512,512,10.550412595629394,40,1.0,0,0,0.15968513203551993,0
42,21,0,2,decentr-19,2,1024,1024,10.742822331629322,40,1.0,0,0,0.15968513203551993,0
43,21,1,2,decentr-19,2,1024,1024,10.66605797884667,40,1.0,0,0,0.1660897630499676,0
44,22,0,2,decentr-19,3,1536,1536,11.456780636930493,40,1.0,0,0,0.1660897630499676,0
45,22,1,2,decentr-19,2,1024,1024,10.515287599156139,40,1.0,0,0,0.1726112750475295,0
46,23,0,2,decentr-19,3,1536,1536,11.334649787048624,40,1.0,0,0,0.1726112750475295,0
47,23,1,2,decentr-19,2,1024,1024,10.38164651786048,40,1.0,0,0,0.17940089604235254,0
48,24,0,2,decentr-19,4,2048,2048,10.87370748277937,40,1.0,0,0,0.17940089604235254,0
49,24,1,2,decentr-19,1,512,512,10.155922655672688,40,1.0,0,0,0.1887044950562995,0
50,25,0,2,decentr-19,4,2048,2048,11.091777402383096,40,1.0,0,0,0.1887044950562995,0
51,25,1,2,decentr-19,1,512,512,10.466282579855289,40,1.0,0,0,0.19519090105313808,0
52,26,0,2,decentr-19,3,1536,1536,11.310704974295023,40,1.0,0,0,0.19519090105313808,0
53,26,1,2,decentr-19,2,1024,1024,10.575553124662328,40,1.0,0,0,0.20246011004201137,0
54,27,0,2,decentr-19,4,2048,2048,11.20480807469997,40,1.0,0,0,0.20246011004201137,0
55,27,1,2,decentr-19,1,512,512,10.746619635423475,40,1.0,0,0,0.21248099504737183,0
56,28,0,2,decentr-19,4,2048,2048,11.122054483018076,40,1.0,0,0,0.21248099504737183,0
57,28,1,2,decentr-19,1,512,512,10.488396990585374,40,1.0,0,0,0.21896561802714132,0
58,29,0,2,decentr-19,2,1024,1024,10.42605779908113,40,1.0,0,0,0.21896561802714132,0
