epoch,local_train_loss,local_train_accuracy,local_train_macro_f1,samples_processed,duration_s,mixed_peer_updates,mixed_senders,dropped_peer_updates,dropped_peer_senders,drop_reasons,nonfinite_peer_updates,max_staleness,max_normalized_staleness,stale_mixed_peer_updates,hard_dropped_stale_peer_updates,pushes_sent,failed_pushes_total,push_elapsed_s,push_failed_targets,push_failure_reasons,window_count,val_loss,val_accuracy,val_macro_f1,test_loss,test_accuracy,test_macro_f1,state_digest,last_step,windows,samples_per_s
1,2.4451199285686016,0.11767578125,0.11170075712922149,2048,391.7166883670143,24,"['decentr-01', 'decentr-02', 'decentr-03', 'decentr-05', 'decentr-06', 'decentr-07', 'decentr-08', 'decentr-09', 'decentr-10', 'decentr-11', 'decentr-12', 'decentr-13', 'decentr-14', 'decentr-15', 'decentr-16', 'decentr-17', 'decentr-18', 'decentr-19', 'decentr-20']",0,[],[],0,10,10.0,11,0,32,0,94.67907854702207,[],[],2,2.245254581451416,0.176,0.10487204657655742,2.2379348152160645,0.1787,0.11104063123649836,a3df11ec1e13870be21463cbbaccbe924d0bed3880a5e1bc5237dacb16a1402e,64,"[{'window_id': 0, 'epoch_window_index': 0, 'epoch_window_count': 2, 'assigned_shard_count': 3, 'samples_processed': 1536, 'duration_s': 139.80992093699751}, {'window_id': 1, 'epoch_window_index': 1, 'epoch_window_count': 2, 'assigned_shard_count': 1, 'samples_processed': 512, 'duration_s': 59.138971737993415}]",5.228268442015294
2,2.22200046479702,0.17626953125,0.1571556335323851,2048,388.01368721498875,32,"['decentr-01', 'decentr-02', 'decentr-05', 'decentr-06', 'decentr-07', 'decentr-08', 'decentr-09', 'decentr-10', 'decentr-11', 'decentr-12', 'decentr-13', 'decentr-14', 'decentr-15', 'decentr-16', 'decentr-17', 'decentr-18', 'decentr-19', 'decentr-20']",0,[],[],0,25,25.0,24,0,32,0,89.43186635509483,[],[],2,2.1079512855529785,0.2572,0.1957810980562634,2.0931614864349366,0.2583,0.19758738092267678,208b0ae1e171deab326a68f408009b48b8ba7182cebac756a0a76af71a03b643,128,"[{'window_id': 2, 'epoch_window_index': 0, 'epoch_window_count': 2, 'assigned_shard_count': 3, 'samples_processed': 1536, 'duration_s': 146.60071821298334}, {'window_id': 3, 'epoch_window_index': 1, 'epoch_window_count': 2, 'assigned_shard_count': 1, 'samples_processed': 512, 'duration_s': 48.0704335939954}]",5.278164321211829
3,2.09474622271955,0.24560546875,0.23115917765735966,2048,399.4390905300097,29,"['decentr-01', 'decentr-02', 'decentr-05', 'decentr-06', 'decentr-07', 'decentr-08', 'decentr-09', 'decentr-10', 'decentr-11', 'decentr-12', 'decentr-13', 'decentr-14', 'decentr-15', 'decentr-16', 'decentr-17', 'decentr-18', 'decentr-19', 'decentr-20']",0,[],[],0,70,70.0,21,0,36,0,98.67579024398583,[],[],2,2.0256015689849853,0.2528,0.20961456312455895,2.020162585067749,0.261,0.21489545415392972,4cde7e0caea138e1fe195a70571c72df87b5c7dea5539a872be97d49a1958674,192,"[{'window_id': 4, 'epoch_window_index': 0, 'epoch_window_count': 2, 'assigned_shard_count': 3, 'samples_processed': 1536, 'duration_s': 145.44934721000027}, {'window_id': 5, 'epoch_window_index': 1, 'epoch_window_count': 2, 'assigned_shard_count': 1, 'samples_processed': 512, 'duration_s': 59.22790767598781}]",5.127189723175415
4,2.0608214934666953,0.24283854166666666,0.23250910913287165,1536,339.35770478702034,25,"['decentr-01', 'decentr-02', 'decentr-03', 'decentr-05', 'decentr-06', 'decentr-07', 'decentr-08', 'decentr-09', 'decentr-10', 'decentr-11', 'decentr-12', 'decentr-13', 'decentr-14', 'decentr-15', 'decentr-16', 'decentr-17', 'decentr-18', 'decentr-19', 'decentr-20']",0,[],[],0,90,90.0,23,0,24,0,65.45383993105497,[],[],2,2.028972983932495,0.2662,0.20699929608187687,2.0250901298522948,0.2715,0.21234421067544546,dfb6c76e972a07fa9c3df71c4abed9bf8335199a8574d9b97d046440b80cbcd0,240,"[{'window_id': 6, 'epoch_window_index': 0, 'epoch_window_count': 2, 'assigned_shard_count': 2, 'samples_processed': 1024, 'duration_s': 95.74856829299824}, {'window_id': 7, 'epoch_window_index': 1, 'epoch_window_count': 2, 'assigned_shard_count': 1, 'samples_processed': 512, 'duration_s': 48.7126355850196}]",4.526197514696147
5,2.030629272262255,0.24674479166666666,0.23887724787860795,1536,335.9164626139973,20,"['decentr-01', 'decentr-03', 'decentr-05', 'decentr-06', 'decentr-07', 'decentr-08', 'decentr-09', 'decentr-10', 'decentr-11', 'decentr-13', 'decentr-14', 'decentr-15', 'decentr-16', 'decentr-17', 'decentr-18', 'decentr-19', 'decentr-20']",0,[],[],0,113,113.0,19,0,24,0,65.5543779770087,[],[],2,2.0971630836486814,0.226,0.17117529156633554,2.086005823135376,0.2199,0.1658209729893511,f40371b82b9fcd951ab2a2194092794111441e144b27f8b35c03ccc4eb14cfbb,288,"[{'window_id': 8, 'epoch_window_index': 0, 'epoch_window_count': 2, 'assigned_shard_count': 1, 'samples_processed': 512, 'duration_s': 48.78240254300181}, {'window_id': 9, 'epoch_window_index': 1, 'epoch_window_count': 2, 'assigned_shard_count': 2, 'samples_processed': 1024, 'duration_s': 93.68251337399124}]",4.572565417149629
6,1.9364455100148916,0.29248046875,0.2880383694854947,2048,399.0581252909906,30,"['decentr-01', 'decentr-02', 'decentr-03', 'decentr-05', 'decentr-06', 'decentr-07', 'decentr-08', 'decentr-09', 'decentr-10', 'decentr-11', 'decentr-12', 'decentr-14', 'decentr-15', 'decentr-16', 'decentr-17', 'decentr-18', 'decentr-19', 'decentr-20']",0,[],[],0,107,107.0,29,0,36,0,99.23160235292744,[],[],2,1.8503477199554443,0.3232,0.28462119626911747,1.8427087779998779,0.3301,0.2917055775772302,9574efc7cf1f68081981df2bbee5aaa0249148e178f0bc99a3aea12b8e01f4e9,352,"[{'window_id': 10, 'epoch_window_index': 0, 'epoch_window_count': 2, 'assigned_shard_count': 3, 'samples_processed': 1536, 'duration_s': 144.49153832401498}, {'window_id': 11, 'epoch_window_index': 1, 'epoch_window_count': 2, 'assigned_shard_count': 1, 'samples_processed': 512, 'duration_s': 59.67780275698169}]",5.132084451373122
7,1.9152507682641347,0.3138020833333333,0.2978896129476107,1536,344.402630186989,28,"['decentr-01', 'decentr-02', 'decentr-03', 'decentr-05', 'decentr-06', 'decentr-07', 'decentr-08', 'decentr-09', 'decentr-10', 'decentr-12', 'decentr-13', 'decentr-14', 'decentr-15', 'decentr-16', 'decentr-17', 'decentr-18', 'decentr-19', 'decentr-20']",0,[],[],0,119,119.0,28,0,24,0,67.75507028505672,[],[],2,1.9857374427795411,0.2734,0.23965658589750963,1.9642223403930663,0.2768,0.24529406298707693,edc905ffa1c7af3e557bd27c6cae2e1dd617fd32900753ecf39dd121eb3f10f5,400,"[{'window_id': 12, 'epoch_window_index': 0, 'epoch_window_count': 2, 'assigned_shard_count': 2, 'samples_processed': 1024, 'duration_s': 99.23569521200261}, {'window_id': 13, 'epoch_window_index': 1, 'epoch_window_count': 2, 'assigned_shard_count': 1, 'samples_processed': 512, 'duration_s': 48.598639350995654}]",4.459896253306917
8,1.860854148864746,0.297265625,0.29456626997897734,2560,426.6964955859876,28,"['decentr-01', 'decentr-02', 'decentr-06', 'decentr-07', 'decentr-08', 'decentr-09', 'decentr-10', 'decentr-11', 'decentr-13', 'decentr-14', 'decentr-16', 'decentr-17', 'decentr-18', 'decentr-20']",0,[],[],0,133,133.0,28,0,36,0,100.35544837004272,[],[],2,1.958331788444519,0.3206,0.27098019163877074,1.9567314998626708,0.316,0.2660207048514995,76c336e9ccec1dc25975ed4a307ad26d134b191c4636c21083e2c52941adedd2,480,"[{'window_id': 14, 'epoch_window_index': 0, 'epoch_window_count': 2, 'assigned_shard_count': 4, 'samples_processed': 2048, 'duration_s': 182.68442419799976}, {'window_id': 15, 'epoch_window_index': 1, 'epoch_window_count': 2, 'assigned_shard_count': 1, 'samples_processed': 512, 'duration_s': 47.68027186198742}]",5.9995805601457315
9,1.8134845830500126,0.31787109375,0.3145578612103935,2048,388.89082667199546,29,"['decentr-01', 'decentr-03', 'decentr-05', 'decentr-06', 'decentr-08', 'decentr-09', 'decentr-10', 'decentr-12', 'decentr-13', 'decentr-15', 'decentr-17', 'decentr-18', 'decentr-19', 'decentr-20']",0,[],[],0,110,110.0,29,0,32,0,88.95542803811259,[],[],2,1.8798888725280762,0.3132,0.25718024387942184,1.8695874155044556,0.3151,0.2573562757323704,d8f8c3f547d81aac2c84448e121916efb80b1b6ebba0c263655418fb2715f1ea,544,"[{'window_id': 16, 'epoch_window_index': 0, 'epoch_window_count': 2, 'assigned_shard_count': 3, 'samples_processed': 1536, 'duration_s': 133.44659891500487}, {'window_id': 17, 'epoch_window_index': 1, 'epoch_window_count': 2, 'assigned_shard_count': 1, 'samples_processed': 512, 'duration_s': 60.61183498700848}]",5.26625947319492
10,1.768362832069397,0.354296875,0.351716259160734,2560,438.9896646839916,25,"['decentr-03', 'decentr-06', 'decentr-08', 'decentr-09', 'decentr-10', 'decentr-11', 'decentr-14', 'decentr-15', 'decentr-18', 'decentr-19', 'decentr-20']",0,[],[],0,100,100.0,25,0,40,0,111.29007499487489,[],[],2,1.752557421875,0.3762,0.3339574879566878,1.7549889318466187,0.3669,0.3268648792695615,93641ca07d55f28a7acf1080a3aff45ff691dd51148a52ddf0646655c80bac10,624,"[{'window_id': 18, 'epoch_window_index': 0, 'epoch_window_count': 2, 'assigned_shard_count': 4, 'samples_processed': 2048, 'duration_s': 181.33246500699897}, {'window_id': 19, 'epoch_window_index': 1, 'epoch_window_count': 2, 'assigned_shard_count': 1, 'samples_processed': 512, 'duration_s': 59.843853647995275}]",5.831572371624799
