epoch,local_train_loss,local_train_accuracy,local_train_macro_f1,samples_processed,duration_s,mixed_peer_updates,mixed_senders,dropped_peer_updates,dropped_peer_senders,drop_reasons,nonfinite_peer_updates,max_staleness,max_normalized_staleness,stale_mixed_peer_updates,hard_dropped_stale_peer_updates,pushes_sent,failed_pushes_total,push_elapsed_s,push_failed_targets,push_failure_reasons,window_count,val_loss,val_accuracy,val_macro_f1,test_loss,test_accuracy,test_macro_f1,state_digest,last_step,windows,samples_per_s
1,2.36850990653038,0.13671875,0.12797582512921452,2560,347.43906399898697,7,"['decentr-04', 'decentr-05', 'decentr-06', 'decentr-13', 'decentr-14', 'decentr-15', 'decentr-20']",0,[],[],0,10,10.0,4,0,9,0,26.528185006056447,[],[],2,2.3952730823516846,0.132,0.06326658405390902,2.3945708095550535,0.1305,0.06580815279345617,22a07c82d1021427decaf6d505595a6525e26822330be5a3b1ff48cfbc771afb,80,"[{'window_id': 0, 'epoch_window_index': 0, 'epoch_window_count': 2, 'assigned_shard_count': 3, 'samples_processed': 1536, 'duration_s': 90.24697037800797}, {'window_id': 1, 'epoch_window_index': 1, 'epoch_window_count': 2, 'assigned_shard_count': 2, 'samples_processed': 1024, 'duration_s': 62.447791673999745}]",7.368198528210012
2,2.2984845712780952,0.1845703125,0.16868171109083277,1024,261.78928985100356,4,"['decentr-02', 'decentr-03', 'decentr-11', 'decentr-12']",0,[],[],0,10,10.0,4,0,5,0,14.487165774015011,[],[],2,2.1100674564361572,0.2272,0.19148881672669416,2.105974587059021,0.2345,0.1984633588616283,b5915cb7ed112b7a53565ef4350dee0cdc31030b75db8a449316216ac61f48a8,112,"[{'window_id': 2, 'epoch_window_index': 0, 'epoch_window_count': 2, 'assigned_shard_count': 1, 'samples_processed': 512, 'duration_s': 31.38338525799918}, {'window_id': 3, 'epoch_window_index': 1, 'epoch_window_count': 2, 'assigned_shard_count': 1, 'samples_processed': 512, 'duration_s': 34.52511926399893}]",3.911542754796447
3,2.1297893702983854,0.216796875,0.20329999714953742,2560,351.28959195298376,9,"['decentr-01', 'decentr-09', 'decentr-10', 'decentr-14', 'decentr-18', 'decentr-19', 'decentr-20']",0,[],[],0,72,72.0,7,0,10,0,28.958222107059555,[],[],2,2.077523801422119,0.211,0.13418710560954705,2.069955444717407,0.2218,0.14130133332012856,50eec981131556d285a6fe62f8256a93dd71f6841a9bb564f980d07f3e983520,192,"[{'window_id': 4, 'epoch_window_index': 0, 'epoch_window_count': 2, 'assigned_shard_count': 4, 'samples_processed': 2048, 'duration_s': 121.70575173100224}, {'window_id': 5, 'epoch_window_index': 1, 'epoch_window_count': 2, 'assigned_shard_count': 1, 'samples_processed': 512, 'duration_s': 33.69809417298529}]",7.2874348077543605
4,2.0795151852071285,0.24365234375,0.23148589418582785,2048,317.6828850249876,9,"['decentr-05', 'decentr-06', 'decentr-07', 'decentr-08', 'decentr-13', 'decentr-14', 'decentr-15', 'decentr-16']",0,[],[],0,88,88.0,9,0,7,0,20.095977063989267,[],[],2,2.1100731658935548,0.2298,0.1726707071523445,2.0994290739059447,0.2211,0.16295803508437295,61aefa8969ee50bdc0b98ee1fcf630866de419f3380548cb5c274c6adadf869c,256,"[{'window_id': 6, 'epoch_window_index': 0, 'epoch_window_count': 2, 'assigned_shard_count': 3, 'samples_processed': 1536, 'duration_s': 90.92913401901023}, {'window_id': 7, 'epoch_window_index': 1, 'epoch_window_count': 2, 'assigned_shard_count': 1, 'samples_processed': 512, 'duration_s': 30.76940138399368}]",6.446680310898438
5,1.9744580134749412,0.267578125,0.259501218870844,2560,347.06085136701586,6,"['decentr-01', 'decentr-04', 'decentr-10', 'decentr-11', 'decentr-12', 'decentr-20']",0,[],[],0,107,107.0,6,0,9,0,25.913002757006325,[],[],2,2.2388393119812013,0.2572,0.1955903828623126,2.237994429588318,0.2607,0.19893822329473004,39302fccc2aeaed76fa70f2e5915e62bdfcba6524df3d60cc55ed9329ffd7ac1,336,"[{'window_id': 8, 'epoch_window_index': 0, 'epoch_window_count': 2, 'assigned_shard_count': 4, 'samples_processed': 2048, 'duration_s': 120.2731288089999}, {'window_id': 9, 'epoch_window_index': 1, 'epoch_window_count': 2, 'assigned_shard_count': 1, 'samples_processed': 512, 'duration_s': 30.43647921999218}]",7.376228087715971
6,1.9039381841818492,0.3079427083333333,0.2961287552385506,3072,379.39472183102043,12,"['decentr-02', 'decentr-03', 'decentr-06', 'decentr-07', 'decentr-09', 'decentr-10', 'decentr-12', 'decentr-14', 'decentr-15', 'decentr-16', 'decentr-18', 'decentr-19']",0,[],[],0,80,80.0,11,0,11,0,31.824532478058245,[],[],2,1.9113793140411377,0.3156,0.27265208178757017,1.8916375297546386,0.3132,0.27084770987333184,a49f71b284055f160668aeae697337ea8e5097a1bf622ec7b228872c77706e74,432,"[{'window_id': 10, 'epoch_window_index': 0, 'epoch_window_count': 2, 'assigned_shard_count': 4, 'samples_processed': 2048, 'duration_s': 122.14539003098616}, {'window_id': 11, 'epoch_window_index': 1, 'epoch_window_count': 2, 'assigned_shard_count': 2, 'samples_processed': 1024, 'duration_s': 61.57975372800138}]",8.097107901696761
7,1.853245301793019,0.3170572916666667,0.30788791322852255,3072,375.1868191079993,8,"['decentr-01', 'decentr-03', 'decentr-08', 'decentr-11', 'decentr-12', 'decentr-13', 'decentr-14', 'decentr-20']",0,[],[],0,80,80.0,7,0,11,0,31.490069813968148,[],[],2,1.8216339525222778,0.344,0.292569245429231,1.8165668621063233,0.3426,0.28726236227260754,36afc60f961f0508aa2a0ab3dcefbf47c9f5172ada3537863bbdc32ced46b9fc,528,"[{'window_id': 12, 'epoch_window_index': 0, 'epoch_window_count': 2, 'assigned_shard_count': 4, 'samples_processed': 2048, 'duration_s': 119.47354673000518}, {'window_id': 13, 'epoch_window_index': 1, 'epoch_window_count': 2, 'assigned_shard_count': 2, 'samples_processed': 1024, 'duration_s': 61.13731716200709}]",8.187920906453034
8,1.8007599249482156,0.332421875,0.3163718458047362,2560,350.9801291550102,10,"['decentr-02', 'decentr-03', 'decentr-04', 'decentr-05', 'decentr-07', 'decentr-09', 'decentr-14', 'decentr-16', 'decentr-18', 'decentr-19']",0,[],[],0,150,150.0,9,0,10,0,28.76470440000412,[],[],2,1.8149691020965577,0.3418,0.29751157564188324,1.815715050125122,0.3492,0.3069212443416467,6a3b8c60a2c66184275ea53211ae476b3c812a553bc94cc863b38d55997db3e2,608,"[{'window_id': 14, 'epoch_window_index': 0, 'epoch_window_count': 2, 'assigned_shard_count': 3, 'samples_processed': 1536, 'duration_s': 93.45071518799523}, {'window_id': 15, 'epoch_window_index': 1, 'epoch_window_count': 2, 'assigned_shard_count': 2, 'samples_processed': 1024, 'duration_s': 61.85600855399389}]",7.293860214147272
9,1.7470342263579368,0.361328125,0.35295051251034787,2560,351.2661539360124,7,"['decentr-06', 'decentr-10', 'decentr-12', 'decentr-15', 'decentr-16', 'decentr-20']",0,[],[],0,110,110.0,6,0,10,0,28.80542655402678,[],[],2,1.7623990007400512,0.3436,0.2968411033281919,1.7563742277145387,0.3433,0.2974088607480697,3bce92ecba3f0a2b3e010debd4ef2d0b4cee53a8c040f99e8a446889f644a726,688,"[{'window_id': 16, 'epoch_window_index': 0, 'epoch_window_count': 2, 'assigned_shard_count': 4, 'samples_processed': 2048, 'duration_s': 124.02490458200919}, {'window_id': 17, 'epoch_window_index': 1, 'epoch_window_count': 2, 'assigned_shard_count': 1, 'samples_processed': 512, 'duration_s': 30.963953241007403}]",7.287921057336872
10,1.7478995968898137,0.3528645833333333,0.3444481319786194,3072,382.02932967597735,11,"['decentr-01', 'decentr-04', 'decentr-05', 'decentr-06', 'decentr-07', 'decentr-08', 'decentr-11', 'decentr-13', 'decentr-15', 'decentr-18', 'decentr-19']",0,[],[],0,200,200.0,10,0,12,0,34.87222033101716,[],[],2,1.6846919807434082,0.382,0.34228732816938695,1.675634427833557,0.3902,0.3541314013245773,c806a58681f3ae38ef2a6349ec82cd144b33c4009eb0443b2bcd598221374765,784,"[{'window_id': 18, 'epoch_window_index': 0, 'epoch_window_count': 2, 'assigned_shard_count': 4, 'samples_processed': 2048, 'duration_s': 124.76540254498832}, {'window_id': 19, 'epoch_window_index': 1, 'epoch_window_count': 2, 'assigned_shard_count': 2, 'samples_processed': 1024, 'duration_s': 61.3582390609954}]",8.041267414220664
