window_id,epoch_id,epoch_window_index,epoch_window_count,node_id,assigned_shard_count,assigned_sample_count,samples_processed,effective_throughput,local_inventory_count,cache_hit_rate,shards_pulled_total,bytes_transferred_total,prefetch_wait_s_total,transfer_retry_count
0,0,0,2,decentr-10,3,1536,1536,10.134549819075534,34,1.0,0,0,0.0,0
1,0,1,2,decentr-10,1,512,512,7.787466818949351,34,1.0,0,0,0.012093194993212819,0
2,1,0,2,decentr-10,1,512,512,10.029516709788536,34,1.0,0,0,0.012093194993212819,0
3,1,1,2,decentr-10,1,512,512,9.832905097041666,34,1.0,0,0,0.018731670978013426,0
4,2,0,2,decentr-10,2,1024,1024,9.98572402403602,34,1.0,0,0,0.018731670978013426,0
5,2,1,2,decentr-10,1,512,512,7.970616946567351,34,1.0,0,0,0.025439876975724474,0
6,3,0,2,decentr-10,2,1024,1024,9.993894933466247,34,1.0,0,0,0.025439876975724474,0
7,3,1,2,decentr-10,1,512,512,8.054940848168753,34,1.0,0,0,0.03473535197554156,0
8,4,0,2,decentr-10,3,1536,1536,10.955786420525168,34,1.0,0,0,0.03473535197554156,0
9,4,1,2,decentr-10,1,512,512,10.073276819229191,34,1.0,0,0,0.04115729799377732,0
10,5,0,2,decentr-10,4,2048,2048,10.966838505631037,34,1.0,0,0,0.04115729799377732,0
11,5,1,2,decentr-10,1,512,512,10.437318393489432,34,1.0,0,0,0.047274413984268904,0
12,6,0,2,decentr-10,4,2048,2048,11.035652872104821,34,1.0,0,0,0.047274413984268904,0
13,6,1,2,decentr-10,1,512,512,10.45121014328033,34,1.0,0,0,0.05366195796523243,0
14,7,0,2,decentr-10,5,2560,2560,10.869866680858069,34,1.0,0,0,0.05366195796523243,0
15,7,1,2,decentr-10,1,512,512,8.266184523712523,34,1.0,0,0,0.07703617395600304,0
16,8,0,2,decentr-10,4,2048,2048,10.468999869377994,34,1.0,0,0,0.07703617395600304,0
17,8,1,2,decentr-10,1,512,512,7.925357942655803,34,1.0,0,0,0.08368097394122742,0
18,9,0,2,decentr-10,4,2048,2048,10.51438587429958,34,1.0,0,0,0.08368097394122742,0
19,9,1,2,decentr-10,1,512,512,8.134003847704053,34,1.0,0,0,0.09529373495024629,0
20,10,0,2,decentr-10,3,1536,1536,11.327274407355793,34,1.0,0,0,0.09529373495024629,0
21,10,1,2,decentr-10,2,1024,1024,10.302933161211476,34,1.0,0,0,0.10493280395166948,0
22,11,0,2,decentr-10,4,2048,2048,10.769774797082773,34,1.0,0,0,0.10493280395166948,0
23,11,1,2,decentr-10,1,512,512,8.233572855681638,34,1.0,0,0,0.11364968295674771,0
24,12,0,2,decentr-10,4,2048,2048,10.899169881591204,34,1.0,0,0,0.11364968295674771,0
25,12,1,2,decentr-10,1,512,512,8.016747769606143,34,1.0,0,0,0.12473069899715483,0
26,13,0,2,decentr-10,4,2048,2048,10.824577128191935,34,1.0,0,0,0.12473069899715483,0
27,13,1,2,decentr-10,1,512,512,7.941385586330725,34,1.0,0,0,0.1324314859812148,0
28,14,0,2,decentr-10,4,2048,2048,10.552589089918005,34,1.0,0,0,0.1324314859812148,0
29,14,1,2,decentr-10,1,512,512,7.97426445981779,34,1.0,0,0,0.14035299100214615,0
30,15,0,2,decentr-10,4,2048,2048,10.667341517861347,34,1.0,0,0,0.14035299100214615,0
31,15,1,2,decentr-10,1,512,512,8.041805746726222,34,1.0,0,0,0.15013558504870161,0
32,16,0,2,decentr-10,4,2048,2048,10.690190335623905,34,1.0,0,0,0.15013558504870161,0
33,16,1,2,decentr-10,1,512,512,7.8921495687604875,34,1.0,0,0,0.15779470006236807,0
34,17,0,2,decentr-10,3,1536,1536,10.87798949180445,34,1.0,0,0,0.15779470006236807,0
35,17,1,2,decentr-10,2,1024,1024,10.249224507451059,34,1.0,0,0,0.16471748310141265,0
36,18,0,2,decentr-10,4,2048,2048,10.784452933358521,34,1.0,0,0,0.16471748310141265,0
