epoch,local_train_loss,local_train_accuracy,local_train_macro_f1,samples_processed,duration_s,mixed_peer_updates,mixed_senders,dropped_peer_updates,dropped_peer_senders,drop_reasons,nonfinite_peer_updates,max_staleness,max_normalized_staleness,stale_mixed_peer_updates,hard_dropped_stale_peer_updates,pushes_sent,failed_pushes_total,push_elapsed_s,push_failed_targets,push_failure_reasons,window_count,val_loss,val_accuracy,val_macro_f1,test_loss,test_accuracy,test_macro_f1,state_digest,last_step,windows,samples_per_s
1,2.441414959728718,0.115234375,0.1026126524084073,2048,346.41166645201156,9,"['decentr-04', 'decentr-05', 'decentr-06', 'decentr-14', 'decentr-15', 'decentr-16', 'decentr-19']",0,[],[],0,4,4.0,0,0,8,0,23.686548102006782,[],[],2,2.304127152633667,0.1626,0.09543563069696051,2.3046887897491457,0.1573,0.09112091505934271,dea44019e70b498d7d720b36908ee9b4fdf2e5095ada1fe8e4a4600e2c1a5cc2,64,"[{'window_id': 0, 'epoch_window_index': 0, 'epoch_window_count': 2, 'assigned_shard_count': 3, 'samples_processed': 1536, 'duration_s': 99.72311955300393}, {'window_id': 1, 'epoch_window_index': 1, 'epoch_window_count': 2, 'assigned_shard_count': 1, 'samples_processed': 512, 'duration_s': 37.02795925497776}]",5.91204107233412
2,2.2639206747214,0.18033854166666666,0.16289400794923395,1536,313.3919180970115,6,"['decentr-02', 'decentr-03', 'decentr-11', 'decentr-12', 'decentr-13', 'decentr-20']",0,[],[],0,20,20.0,4,0,7,0,20.877667112014024,[],[],2,2.187005976486206,0.194,0.11650407651011334,2.1895129411697387,0.1882,0.1157382656021819,8df1dab1ed92c1ad1a16a570d03352df0f0a620ebe015e4dba5be113dca06440,112,"[{'window_id': 2, 'epoch_window_index': 0, 'epoch_window_count': 2, 'assigned_shard_count': 2, 'samples_processed': 1024, 'duration_s': 67.83082465999178}, {'window_id': 3, 'epoch_window_index': 1, 'epoch_window_count': 2, 'assigned_shard_count': 1, 'samples_processed': 512, 'duration_s': 36.26274327599094}]",4.901211267115466
3,2.1896232441067696,0.21614583333333334,0.2079077150397816,1536,308.87838667299366,9,"['decentr-01', 'decentr-05', 'decentr-06', 'decentr-09', 'decentr-10', 'decentr-15', 'decentr-17', 'decentr-18', 'decentr-19']",0,[],[],0,40,40.0,9,0,6,0,17.64364159599063,[],[],2,2.160522961425781,0.1894,0.11324134285483704,2.163120425415039,0.1869,0.10960917423858278,5174ce74feabb5fb94d4473b5e16a7b4424e9fcd1ae067452bbd63f5bd7decaf,160,"[{'window_id': 4, 'epoch_window_index': 0, 'epoch_window_count': 2, 'assigned_shard_count': 2, 'samples_processed': 1024, 'duration_s': 68.30708439700538}, {'window_id': 5, 'epoch_window_index': 1, 'epoch_window_count': 2, 'assigned_shard_count': 1, 'samples_processed': 512, 'duration_s': 33.86530403298093}]",4.972830946653924
4,2.043782167136669,0.24674479166666666,0.23869356242354609,1536,300.23927171100513,9,"['decentr-01', 'decentr-04', 'decentr-05', 'decentr-08', 'decentr-11', 'decentr-13', 'decentr-14', 'decentr-15', 'decentr-16']",0,[],[],0,130,130.0,9,0,6,0,17.166642171010608,[],[],2,2.066947817993164,0.266,0.21882790173118888,2.062302525520325,0.2704,0.222363851795293,66132195894e08be4c4ab4174c63d702b8e628b25ce2a467940d111b0a840b38,208,"[{'window_id': 6, 'epoch_window_index': 0, 'epoch_window_count': 2, 'assigned_shard_count': 2, 'samples_processed': 1024, 'duration_s': 65.68329445601557}, {'window_id': 7, 'epoch_window_index': 1, 'epoch_window_count': 2, 'assigned_shard_count': 1, 'samples_processed': 512, 'duration_s': 32.36494300799677}]",5.115919683812964
5,2.0497429203242064,0.2451171875,0.2398992460842027,2048,333.2728234140086,5,"['decentr-02', 'decentr-11', 'decentr-12', 'decentr-17', 'decentr-20']",0,[],[],0,90,90.0,5,0,9,0,25.465178157086484,[],[],2,2.036627480316162,0.2532,0.22193918648563943,2.0303934309005736,0.2561,0.22621084409332198,f17f6ac8c52c9eda4562d5fc35b58b56ef2e0834d3ca6526b20431a882113446,272,"[{'window_id': 8, 'epoch_window_index': 0, 'epoch_window_count': 2, 'assigned_shard_count': 3, 'samples_processed': 1536, 'duration_s': 95.73032745800447}, {'window_id': 9, 'epoch_window_index': 1, 'epoch_window_count': 2, 'assigned_shard_count': 1, 'samples_processed': 512, 'duration_s': 34.94881976401666}]",6.145115521333311
6,1.9831212162971497,0.279296875,0.27368485641200946,1536,301.2447178020084,10,"['decentr-03', 'decentr-06', 'decentr-09', 'decentr-10', 'decentr-14', 'decentr-16', 'decentr-17', 'decentr-18', 'decentr-19']",0,[],[],0,150,150.0,10,0,6,0,17.455769779946422,[],[],2,2.03417271938324,0.2676,0.2088135677388187,2.030448882865906,0.2612,0.20788099800796284,5792775c0e05b802f15b0db65144cb6b1129e27a31db5bf35ab4ffdf85241dff,320,"[{'window_id': 10, 'epoch_window_index': 0, 'epoch_window_count': 2, 'assigned_shard_count': 2, 'samples_processed': 1024, 'duration_s': 65.56074229601654}, {'window_id': 11, 'epoch_window_index': 1, 'epoch_window_count': 2, 'assigned_shard_count': 1, 'samples_processed': 512, 'duration_s': 32.294932643999346}]",5.098844591225426
7,1.9112466101845105,0.28515625,0.278609435476454,1536,300.4353525429906,6,"['decentr-01', 'decentr-05', 'decentr-13', 'decentr-15', 'decentr-16', 'decentr-20']",0,[],[],0,160,160.0,6,0,6,0,17.07236733598984,[],[],2,2.001560659790039,0.2988,0.23457008135026922,1.989301049041748,0.304,0.23994520186032026,5dfbf7327e42ecc56fa491129fbc6dc0cee5e0f69d55a782e61c8441614f3a3e,368,"[{'window_id': 12, 'epoch_window_index': 0, 'epoch_window_count': 2, 'assigned_shard_count': 2, 'samples_processed': 1024, 'duration_s': 65.36156695699901}, {'window_id': 13, 'epoch_window_index': 1, 'epoch_window_count': 2, 'assigned_shard_count': 1, 'samples_processed': 512, 'duration_s': 32.399882202007575}]",5.112580749897624
8,1.8945859503000975,0.29833984375,0.2904418594482349,2048,333.72615809898707,6,"['decentr-02', 'decentr-04', 'decentr-08', 'decentr-09', 'decentr-12', 'decentr-19']",0,[],[],0,140,140.0,5,0,9,0,25.53203552297782,[],[],2,1.9921199396133422,0.3218,0.2581177071681796,1.9950919984817506,0.3155,0.25421205117398077,0c954a2e31f6552b912bfe17d46d7b013acdfffb27d912e8851166b4a20e340e,432,"[{'window_id': 14, 'epoch_window_index': 0, 'epoch_window_count': 2, 'assigned_shard_count': 3, 'samples_processed': 1536, 'duration_s': 96.15666034899186}, {'window_id': 15, 'epoch_window_index': 1, 'epoch_window_count': 2, 'assigned_shard_count': 1, 'samples_processed': 512, 'duration_s': 34.709210080007324}]",6.1367679766730765
9,1.8189539089798927,0.3352864583333333,0.32547591455300545,1536,301.7420977790025,11,"['decentr-03', 'decentr-04', 'decentr-06', 'decentr-09', 'decentr-10', 'decentr-11', 'decentr-14', 'decentr-15', 'decentr-16', 'decentr-17', 'decentr-18']",0,[],[],0,180,180.0,11,0,6,0,17.528785008995328,[],[],2,1.987800512123108,0.3058,0.2416965815398661,1.9820050609588622,0.3104,0.24443461127162402,cde94e363bcc26d7f2c26423eee983a4ed6714214061ad37182815fb937dca55,480,"[{'window_id': 16, 'epoch_window_index': 0, 'epoch_window_count': 2, 'assigned_shard_count': 2, 'samples_processed': 1024, 'duration_s': 65.98179625399644}, {'window_id': 17, 'epoch_window_index': 1, 'epoch_window_count': 2, 'assigned_shard_count': 1, 'samples_processed': 512, 'duration_s': 33.093866137001896}]",5.090439853457155
10,1.8253541439771652,0.3307291666666667,0.328614577595704,1536,299.2633074290061,6,"['decentr-01', 'decentr-04', 'decentr-06', 'decentr-12', 'decentr-16', 'decentr-20']",0,[],[],0,190,190.0,6,0,6,0,17.008103567030048,[],[],2,1.7594849662780763,0.3784,0.3544951813205025,1.7597964347839354,0.3784,0.35392842195001784,ca2552133afb6f78ba01ae56e394b9ba645b1381ee228a94c25bfacd879125c9,528,"[{'window_id': 18, 'epoch_window_index': 0, 'epoch_window_count': 2, 'assigned_shard_count': 2, 'samples_processed': 1024, 'duration_s': 64.32973097197828}, {'window_id': 19, 'epoch_window_index': 1, 'epoch_window_count': 2, 'assigned_shard_count': 1, 'samples_processed': 512, 'duration_s': 32.61740211598226}]",5.132603837055378
