window_id,epoch_id,epoch_window_index,epoch_window_count,node_id,assigned_shard_count,assigned_sample_count,samples_processed,effective_throughput,local_inventory_count,cache_hit_rate,shards_pulled_total,bytes_transferred_total,prefetch_wait_s_total,transfer_retry_count
0,0,0,2,decentr-19,4,2048,2048,10.08839677991384,40,1.0,0,0,0.0,0
1,0,1,2,decentr-19,2,1024,1024,10.439825649419982,40,1.0,0,0,0.006200413015903905,0
2,1,0,2,decentr-19,1,512,512,7.898353915242969,40,1.0,0,0,0.006200413015903905,0
3,1,1,2,decentr-19,1,512,512,10.080328899068856,40,1.0,0,0,0.013066159008303657,0
4,2,0,2,decentr-19,5,2560,2560,10.620708836684095,40,1.0,0,0,0.013066159008303657,0
5,2,1,2,decentr-19,2,1024,1024,10.47564874041112,40,1.0,0,0,0.019670517998747528,0
6,3,0,2,decentr-19,4,2048,2048,10.817011569619883,40,1.0,0,0,0.019670517998747528,0
7,3,1,2,decentr-19,1,512,512,10.344185208195789,40,1.0,0,0,0.027453063987195492,0
8,4,0,2,decentr-19,4,2048,2048,10.905489650470438,40,1.0,0,0,0.027453063987195492,0
9,4,1,2,decentr-19,1,512,512,10.05669948134691,40,1.0,0,0,0.03572287698625587,0
10,5,0,2,decentr-19,2,1024,1024,10.15206141089172,40,1.0,0,0,0.03572287698625587,0
11,5,1,2,decentr-19,2,1024,1024,10.2552407072214,40,1.0,0,0,0.04272932597086765,0
12,6,0,2,decentr-19,3,1536,1536,10.334538027782171,40,1.0,0,0,0.04272932597086765,0
13,6,1,2,decentr-19,2,1024,1024,10.223057208498647,40,1.0,0,0,0.04920225698151626,0
14,7,0,2,decentr-19,4,2048,2048,10.713793174472826,40,1.0,0,0,0.04920225698151626,0
15,7,1,2,decentr-19,1,512,512,8.36618360301184,40,1.0,0,0,0.05620150297181681,0
16,8,0,2,decentr-19,4,2048,2048,10.834417459358317,40,1.0,0,0,0.05620150297181681,0
17,8,1,2,decentr-19,1,512,512,8.134231101331006,40,1.0,0,0,0.06319563297438435,0
18,9,0,2,decentr-19,3,1536,1536,10.152895794543001,40,1.0,0,0,0.06319563297438435,0
19,9,1,2,decentr-19,2,1024,1024,10.386198108125852,40,1.0,0,0,0.06922150196623988,0
