epoch,local_train_loss,local_train_accuracy,local_train_macro_f1,samples_processed,duration_s,mixed_peer_updates,mixed_senders,dropped_peer_updates,dropped_peer_senders,drop_reasons,nonfinite_peer_updates,max_staleness,max_normalized_staleness,stale_mixed_peer_updates,hard_dropped_stale_peer_updates,pushes_sent,failed_pushes_total,push_elapsed_s,push_failed_targets,push_failure_reasons,window_count,val_loss,val_accuracy,val_macro_f1,test_loss,test_accuracy,test_macro_f1,state_digest,last_step,windows,samples_per_s
1,2.3845443092286587,0.123046875,0.11564790473324153,2048,390.53337637800723,32,"['decentr-01', 'decentr-02', 'decentr-03', 'decentr-04', 'decentr-05', 'decentr-07', 'decentr-08', 'decentr-09', 'decentr-10', 'decentr-11', 'decentr-12', 'decentr-13', 'decentr-14', 'decentr-15', 'decentr-16', 'decentr-17', 'decentr-18', 'decentr-19', 'decentr-20']",0,[],[],0,10,10.0,4,0,32,0,96.96623976601404,[],[],2,2.314086368942261,0.1276,0.04860693207800646,2.314595859527588,0.1244,0.04744792961922989,7920f7747323c62d83811dd119db36d093b4ea6c63a38553cb683d23902e636d,64,"[{'window_id': 0, 'epoch_window_index': 0, 'epoch_window_count': 2, 'assigned_shard_count': 3, 'samples_processed': 1536, 'duration_s': 138.86767247799435}, {'window_id': 1, 'epoch_window_index': 1, 'epoch_window_count': 2, 'assigned_shard_count': 1, 'samples_processed': 512, 'duration_s': 61.24753139098175}]",5.244110039951332
2,2.2231222577393055,0.1767578125,0.16465324923880784,2048,385.81866867200006,26,"['decentr-01', 'decentr-02', 'decentr-03', 'decentr-04', 'decentr-05', 'decentr-07', 'decentr-08', 'decentr-09', 'decentr-10', 'decentr-11', 'decentr-12', 'decentr-13', 'decentr-14', 'decentr-15', 'decentr-16', 'decentr-17', 'decentr-19', 'decentr-20']",0,[],[],0,25,25.0,18,0,32,0,89.83616804998019,[],[],2,2.0835297763824463,0.2332,0.18483382723514097,2.073329067993164,0.2399,0.18826700367497667,b4f2fb8f171bff82c0786e9c6db6f9ded3805f93f6af93bc5024d4be919a01de,128,"[{'window_id': 2, 'epoch_window_index': 0, 'epoch_window_count': 2, 'assigned_shard_count': 3, 'samples_processed': 1536, 'duration_s': 144.47595886298222}, {'window_id': 3, 'epoch_window_index': 1, 'epoch_window_count': 2, 'assigned_shard_count': 1, 'samples_processed': 512, 'duration_s': 49.00058180501219}]",5.3081931132292794
3,2.106598874926567,0.219140625,0.208104227799302,2560,432.1918027650099,35,"['decentr-01', 'decentr-02', 'decentr-03', 'decentr-04', 'decentr-05', 'decentr-07', 'decentr-08', 'decentr-09', 'decentr-10', 'decentr-11', 'decentr-12', 'decentr-13', 'decentr-14', 'decentr-15', 'decentr-16', 'decentr-17', 'decentr-18', 'decentr-19', 'decentr-20']",0,[],[],0,70,70.0,31,0,40,0,112.48469834798016,[],[],2,2.1038392612457275,0.1826,0.10428521743264318,2.084948620033264,0.1951,0.11144264349168716,c90a62e5d945b221b9046bbd79c8c196356ad0ecd227aaef0c3d91f13b71285e,208,"[{'window_id': 4, 'epoch_window_index': 0, 'epoch_window_count': 2, 'assigned_shard_count': 3, 'samples_processed': 1536, 'duration_s': 144.53974353100057}, {'window_id': 5, 'epoch_window_index': 1, 'epoch_window_count': 2, 'assigned_shard_count': 2, 'samples_processed': 1024, 'duration_s': 96.38751588301966}]",5.9232960542565305
4,2.0282194286584856,0.25234375,0.24096662901125326,2560,433.2485195090121,34,"['decentr-01', 'decentr-02', 'decentr-03', 'decentr-04', 'decentr-05', 'decentr-07', 'decentr-08', 'decentr-09', 'decentr-10', 'decentr-11', 'decentr-12', 'decentr-13', 'decentr-14', 'decentr-15', 'decentr-16', 'decentr-17', 'decentr-18', 'decentr-19', 'decentr-20']",0,[],[],0,80,80.0,31,0,40,0,112.54402164396015,[],[],2,2.0038988739013672,0.257,0.19041341372926116,1.9976246912002564,0.2636,0.19826814934728004,12fddc90f69c412a4f4297eab1247683dea208b510053392e900562c2915fc98,288,"[{'window_id': 6, 'epoch_window_index': 0, 'epoch_window_count': 2, 'assigned_shard_count': 4, 'samples_processed': 2048, 'duration_s': 192.10549242200796}, {'window_id': 7, 'epoch_window_index': 1, 'epoch_window_count': 2, 'assigned_shard_count': 1, 'samples_processed': 512, 'duration_s': 49.19356466300087}]",5.90884881245797
5,1.9160381468633811,0.2945963541666667,0.2903519884220795,3072,482.8962958919874,37,"['decentr-02', 'decentr-03', 'decentr-04', 'decentr-05', 'decentr-07', 'decentr-08', 'decentr-09', 'decentr-10', 'decentr-11', 'decentr-12', 'decentr-13', 'decentr-14', 'decentr-15', 'decentr-16', 'decentr-17', 'decentr-18', 'decentr-19', 'decentr-20']",0,[],[],0,120,120.0,32,0,48,0,135.26922748971265,[],[],2,1.9135975910186767,0.2954,0.2396393908382967,1.9132619585037232,0.291,0.23816014582027306,1a3456d32ad475474b404fbb5ff1740bc75c3e54c69d17eb52c7b7e150125e47,384,"[{'window_id': 8, 'epoch_window_index': 0, 'epoch_window_count': 2, 'assigned_shard_count': 5, 'samples_processed': 2560, 'duration_s': 228.41294280599686}, {'window_id': 9, 'epoch_window_index': 1, 'epoch_window_count': 2, 'assigned_shard_count': 1, 'samples_processed': 512, 'duration_s': 61.05617521898239}]",6.361614338593176
6,1.8888146926959355,0.30078125,0.28862319403672987,1536,348.32691395198344,24,"['decentr-01', 'decentr-02', 'decentr-03', 'decentr-04', 'decentr-05', 'decentr-07', 'decentr-08', 'decentr-09', 'decentr-10', 'decentr-11', 'decentr-13', 'decentr-16', 'decentr-17', 'decentr-18', 'decentr-19', 'decentr-20']",0,[],[],0,122,122.0,24,0,28,0,78.28420478801127,[],[],2,1.8507019279479981,0.3348,0.2777099199857319,1.8447048360824585,0.3348,0.28013644647645825,3a5a6385270ded470b35bc79921373b0abc2e43abfdbe75787e0fdf8bb2b7974,432,"[{'window_id': 10, 'epoch_window_index': 0, 'epoch_window_count': 2, 'assigned_shard_count': 2, 'samples_processed': 1024, 'duration_s': 96.64415946000372}, {'window_id': 11, 'epoch_window_index': 1, 'epoch_window_count': 2, 'assigned_shard_count': 1, 'samples_processed': 512, 'duration_s': 59.37358276298619}]",4.409650642762954
7,1.8480606004595757,0.32080078125,0.31342700674389506,2048,372.3824245810101,22,"['decentr-01', 'decentr-02', 'decentr-03', 'decentr-04', 'decentr-05', 'decentr-08', 'decentr-09', 'decentr-10', 'decentr-12', 'decentr-13', 'decentr-14', 'decentr-15', 'decentr-16', 'decentr-17', 'decentr-18']",0,[],[],0,90,90.0,21,0,28,0,77.12573201800114,[],[],2,1.9318504108428955,0.299,0.2505005921955148,1.9275733863830566,0.2945,0.24638233248878771,250fb6597107477d60897c793cb6210c563a3cc955b9815cc0912be8ead9faa3,496,"[{'window_id': 12, 'epoch_window_index': 0, 'epoch_window_count': 2, 'assigned_shard_count': 3, 'samples_processed': 1536, 'duration_s': 131.67667517400696}, {'window_id': 13, 'epoch_window_index': 1, 'epoch_window_count': 2, 'assigned_shard_count': 1, 'samples_processed': 512, 'duration_s': 46.158415391983}]",5.49972250249009
8,1.847772527486086,0.328125,0.3144839372924336,2048,382.02836668898817,15,"['decentr-02', 'decentr-05', 'decentr-08', 'decentr-09', 'decentr-13', 'decentr-14', 'decentr-15', 'decentr-17', 'decentr-18', 'decentr-19']",0,[],[],0,78,78.0,14,0,32,0,88.04979293595534,[],[],2,1.9119270013809204,0.3364,0.2875602319369847,1.922591767692566,0.3292,0.28805686376221423,320f0f055e2934e6542086ceed54bd9104ae01310f21ff1101f2bdce6154a786,560,"[{'window_id': 14, 'epoch_window_index': 0, 'epoch_window_count': 2, 'assigned_shard_count': 3, 'samples_processed': 1536, 'duration_s': 141.05892486902303}, {'window_id': 15, 'epoch_window_index': 1, 'epoch_window_count': 2, 'assigned_shard_count': 1, 'samples_processed': 512, 'duration_s': 47.504830219986616}]",5.360858456009081
9,1.7169946705301602,0.3639322916666667,0.34517969970542056,1536,335.0697439640062,18,"['decentr-02', 'decentr-03', 'decentr-07', 'decentr-08', 'decentr-09', 'decentr-13', 'decentr-15', 'decentr-17', 'decentr-19']",0,[],[],0,90,90.0,17,0,24,0,67.6845561430091,[],[],2,1.7356698404312134,0.3718,0.32730008311609493,1.7278805416107177,0.3737,0.32862732205416434,98224e94a0b71e91b690ffeda79282a2b40fa935b67e819d175247da6e509361,608,"[{'window_id': 16, 'epoch_window_index': 0, 'epoch_window_count': 2, 'assigned_shard_count': 1, 'samples_processed': 512, 'duration_s': 48.729823364003096}, {'window_id': 17, 'epoch_window_index': 1, 'epoch_window_count': 2, 'assigned_shard_count': 2, 'samples_processed': 1024, 'duration_s': 95.03370325401193}]",4.58412025457303
10,1.7602503970265388,0.3522135416666667,0.33848153344467635,1536,347.1899978420115,22,"['decentr-02', 'decentr-05', 'decentr-09', 'decentr-11', 'decentr-13', 'decentr-14', 'decentr-17', 'decentr-18', 'decentr-19', 'decentr-20']",0,[],[],0,84,84.0,22,0,28,0,78.51883792001172,[],[],2,1.9178958400726318,0.332,0.295306741505471,1.9103320663452148,0.3225,0.2884547486470699,0eb956fa6b65da786ef92e14a9f130e7eb1c75ceb8f65569c07b4786e0f5478b,656,"[{'window_id': 18, 'epoch_window_index': 0, 'epoch_window_count': 2, 'assigned_shard_count': 1, 'samples_processed': 512, 'duration_s': 60.519348631001776}, {'window_id': 19, 'epoch_window_index': 1, 'epoch_window_count': 2, 'assigned_shard_count': 2, 'samples_processed': 1024, 'duration_s': 96.10702139500063}]",4.424090583101865
