epoch,local_train_loss,local_train_accuracy,local_train_macro_f1,samples_processed,duration_s,mixed_peer_updates,mixed_senders,dropped_peer_updates,dropped_peer_senders,drop_reasons,nonfinite_peer_updates,max_staleness,max_normalized_staleness,stale_mixed_peer_updates,hard_dropped_stale_peer_updates,pushes_sent,failed_pushes_total,push_elapsed_s,push_failed_targets,push_failure_reasons,window_count,val_loss,val_accuracy,val_macro_f1,test_loss,test_accuracy,test_macro_f1,state_digest,last_step,windows,samples_per_s
1,2.3656953324874244,0.14811197916666666,0.14502246392385804,3072,481.4719386800134,33,"['decentr-01', 'decentr-02', 'decentr-03', 'decentr-04', 'decentr-05', 'decentr-06', 'decentr-07', 'decentr-08', 'decentr-09', 'decentr-10', 'decentr-11', 'decentr-12', 'decentr-13', 'decentr-14', 'decentr-15', 'decentr-16', 'decentr-17', 'decentr-18', 'decentr-20']",0,[],[],0,16,16.0,20,0,44,0,129.39589597503073,[],[],2,2.334348226928711,0.1622,0.093426215721885,2.3224912395477295,0.1652,0.09656407495616992,d260beeb5869e1c28b54c7bb93acdbd084cda1ef63143e02310764b9bf918953,96,"[{'window_id': 0, 'epoch_window_index': 0, 'epoch_window_count': 2, 'assigned_shard_count': 4, 'samples_processed': 2048, 'duration_s': 189.8934891630197}, {'window_id': 1, 'epoch_window_index': 1, 'epoch_window_count': 2, 'assigned_shard_count': 2, 'samples_processed': 1024, 'duration_s': 96.09980467698188}]",6.3804341503724755
2,2.1551955603063107,0.1708984375,0.14970281372375388,1024,304.85616332199425,26,"['decentr-01', 'decentr-02', 'decentr-03', 'decentr-04', 'decentr-05', 'decentr-06', 'decentr-07', 'decentr-08', 'decentr-09', 'decentr-10', 'decentr-11', 'decentr-12', 'decentr-13', 'decentr-14', 'decentr-15', 'decentr-16', 'decentr-17', 'decentr-18', 'decentr-20']",0,[],[],0,30,30.0,20,0,20,0,57.285914463951485,[],[],2,2.102951226234436,0.241,0.1952374821107647,2.0987823791503906,0.2398,0.1950722737652691,141f56d4cf2e42c9be808de354b154e3260c1422ff6e081f82a179cb11ce8cf4,128,"[{'window_id': 2, 'epoch_window_index': 0, 'epoch_window_count': 2, 'assigned_shard_count': 1, 'samples_processed': 512, 'duration_s': 62.923089876014274}, {'window_id': 3, 'epoch_window_index': 1, 'epoch_window_count': 2, 'assigned_shard_count': 1, 'samples_processed': 512, 'duration_s': 48.66071595999529}]",3.3589611206857373
3,2.0753809362649918,0.24609375,0.2361621018402738,3072,487.3513955140079,34,"['decentr-01', 'decentr-02', 'decentr-03', 'decentr-04', 'decentr-05', 'decentr-06', 'decentr-07', 'decentr-08', 'decentr-09', 'decentr-11', 'decentr-12', 'decentr-13', 'decentr-14', 'decentr-15', 'decentr-16', 'decentr-17', 'decentr-18', 'decentr-20']",0,[],[],0,50,50.0,22,0,48,0,135.93579030098044,[],[],2,2.2808119884490967,0.2158,0.1566406311110111,2.2778242246627807,0.2153,0.1539671527630479,18e045f95a1a4957cf5699981908bd3b9a8c7674e32230f61c53fa78dd6dfa2c,224,"[{'window_id': 4, 'epoch_window_index': 0, 'epoch_window_count': 2, 'assigned_shard_count': 4, 'samples_processed': 2048, 'duration_s': 195.19556875200942}, {'window_id': 5, 'epoch_window_index': 1, 'epoch_window_count': 2, 'assigned_shard_count': 2, 'samples_processed': 1024, 'duration_s': 96.9450229369977}]",6.303459943435623
4,2.0069624297320843,0.2529296875,0.2404211759507306,3072,476.3138695670059,30,"['decentr-13', 'decentr-14', 'decentr-16', 'decentr-17']",0,[],[],0,58,58.0,30,0,44,0,123.75453018597909,[],[],2,2.0703401821136476,0.223,0.14796163843316806,2.060252953338623,0.2351,0.15484634274484524,f0f059d75269daa8b95c7c37a481f93ce21c8a3f834fc52ac320e1c6a58a9ebc,320,"[{'window_id': 6, 'epoch_window_index': 0, 'epoch_window_count': 2, 'assigned_shard_count': 5, 'samples_processed': 2560, 'duration_s': 232.23067309701582}, {'window_id': 7, 'epoch_window_index': 1, 'epoch_window_count': 2, 'assigned_shard_count': 1, 'samples_processed': 512, 'duration_s': 47.76813867298188}]",6.449528758825789
5,1.9624744070072968,0.2740885416666667,0.2664923593350367,3072,466.8034026249952,36,"['decentr-02', 'decentr-10', 'decentr-13', 'decentr-14', 'decentr-16', 'decentr-17']",0,[],[],0,110,110.0,31,0,40,0,113.76075779995881,[],[],2,2.104801947784424,0.2678,0.20063025875977028,2.0912500776290894,0.271,0.19918969472847833,80fe971da6002c2160392394183d7842d790c0167fbbbde3ec1ca4d0117d337b,416,"[{'window_id': 8, 'epoch_window_index': 0, 'epoch_window_count': 2, 'assigned_shard_count': 5, 'samples_processed': 2560, 'duration_s': 222.53666306400555}, {'window_id': 9, 'epoch_window_index': 1, 'epoch_window_count': 2, 'assigned_shard_count': 1, 'samples_processed': 512, 'duration_s': 49.76196204900043}]",6.580928893673639
6,1.8468147069215775,0.3234375,0.3116172195307432,2560,439.94251303598867,30,"['decentr-02', 'decentr-10', 'decentr-14', 'decentr-15', 'decentr-20']",0,[],[],0,110,110.0,30,0,40,0,113.08573972198064,[],[],2,1.8517797504425049,0.3212,0.2740241036897109,1.8436346712112426,0.3296,0.2802629883331221,75c32eaaea55571797f86abf8da9c7d5d8dc898bc29138f69b06e43206d08c2d,496,"[{'window_id': 10, 'epoch_window_index': 0, 'epoch_window_count': 2, 'assigned_shard_count': 3, 'samples_processed': 1536, 'duration_s': 146.06216979198507}, {'window_id': 11, 'epoch_window_index': 1, 'epoch_window_count': 2, 'assigned_shard_count': 2, 'samples_processed': 1024, 'duration_s': 98.296114887984}]",5.818942075712933
7,1.7941338382661343,0.3294270833333333,0.32354661186094835,3072,475.196727750008,30,"['decentr-02', 'decentr-10', 'decentr-15', 'decentr-20']",0,[],[],0,110,110.0,30,0,44,0,124.59100483290968,[],[],2,1.9170732288360595,0.3362,0.2900191836129239,1.9089103746414184,0.3338,0.2920872907483252,98f28f1d6d3cf9506924fe83b4fe4355d8931faf7fd173c64465cab58d7a29ba,592,"[{'window_id': 12, 'epoch_window_index': 0, 'epoch_window_count': 2, 'assigned_shard_count': 4, 'samples_processed': 2048, 'duration_s': 184.30387381699984}, {'window_id': 13, 'epoch_window_index': 1, 'epoch_window_count': 2, 'assigned_shard_count': 2, 'samples_processed': 1024, 'duration_s': 95.51557106000837}]",6.464690980818625
8,1.7440168435374896,0.3619791666666667,0.3579378540150199,3072,472.34493170600035,23,"['decentr-06', 'decentr-07', 'decentr-10', 'decentr-12', 'decentr-15', 'decentr-20']",0,[],[],0,150,150.0,23,0,44,0,124.39189240799169,[],[],2,1.8038835941314697,0.3512,0.31514021487576027,1.7939861545562743,0.3532,0.31946736132760434,8a3cc1c5f185e38d35bd4d66876301d82a8378fe887cf9273ef7f685e44d2f1e,688,"[{'window_id': 14, 'epoch_window_index': 0, 'epoch_window_count': 2, 'assigned_shard_count': 5, 'samples_processed': 2560, 'duration_s': 229.39523807598744}, {'window_id': 15, 'epoch_window_index': 1, 'epoch_window_count': 2, 'assigned_shard_count': 1, 'samples_processed': 512, 'duration_s': 48.642030668008374}]",6.503721737639162
9,1.7581566323836644,0.3681640625,0.359894296319441,3072,481.97093695399235,26,"['decentr-03', 'decentr-05', 'decentr-06', 'decentr-07', 'decentr-12']",0,[],[],0,184,184.0,26,0,48,0,133.30375909607392,[],[],2,1.816131343460083,0.341,0.30445468519850893,1.8076847986221314,0.3453,0.3122974100847071,91c08241d363dec5f7356fe1b04c911840562e822caab8854c518526a0c0e138,784,"[{'window_id': 16, 'epoch_window_index': 0, 'epoch_window_count': 2, 'assigned_shard_count': 5, 'samples_processed': 2560, 'duration_s': 227.6867008350091}, {'window_id': 17, 'epoch_window_index': 1, 'epoch_window_count': 2, 'assigned_shard_count': 1, 'samples_processed': 512, 'duration_s': 59.698620093025966}]",6.373828304699718
10,1.6938249064343316,0.3755580357142857,0.3704995873731291,3584,527.8728059999994,44,"['decentr-03', 'decentr-05', 'decentr-08', 'decentr-09', 'decentr-11', 'decentr-12']",0,[],[],0,190,190.0,44,0,52,0,147.41212760988856,[],[],2,1.7288457487106323,0.3494,0.30231878556416836,1.7322803434371947,0.3469,0.30381114554736655,010bac0b7367efcd55ce8bbd04192a9d38d533225c6dedde18cdf6e9fae760bf,896,"[{'window_id': 18, 'epoch_window_index': 0, 'epoch_window_count': 2, 'assigned_shard_count': 5, 'samples_processed': 2560, 'duration_s': 234.0869502539863}, {'window_id': 19, 'epoch_window_index': 1, 'epoch_window_count': 2, 'assigned_shard_count': 2, 'samples_processed': 1024, 'duration_s': 96.8272781019914}]",6.7895143664589614
