epoch,local_train_loss,local_train_accuracy,local_train_macro_f1,samples_processed,duration_s,mixed_peer_updates,mixed_senders,dropped_peer_updates,dropped_peer_senders,drop_reasons,nonfinite_peer_updates,max_staleness,max_normalized_staleness,stale_mixed_peer_updates,hard_dropped_stale_peer_updates,pushes_sent,failed_pushes_total,push_elapsed_s,push_failed_targets,push_failure_reasons,window_count,val_loss,val_accuracy,val_macro_f1,test_loss,test_accuracy,test_macro_f1,state_digest,last_step,windows,samples_per_s
1,2.422982754185796,0.126953125,0.123691910010809,2048,396.0605086699943,19,"['decentr-01', 'decentr-03', 'decentr-04', 'decentr-05', 'decentr-06', 'decentr-07', 'decentr-08', 'decentr-09', 'decentr-10', 'decentr-11', 'decentr-12', 'decentr-13', 'decentr-14', 'decentr-15', 'decentr-16', 'decentr-17', 'decentr-18', 'decentr-19', 'decentr-20']",0,[],[],0,0,0.0,0,0,32,0,99.81042970504495,[],[],2,2.3408892700195314,0.14,0.05320610216580733,2.3328970188140867,0.1462,0.05375213072419188,a32815b1e98927cd200b394049316ec0c45b972fe59c1e586ef887022e512b0b,64,"[{'window_id': 0, 'epoch_window_index': 0, 'epoch_window_count': 2, 'assigned_shard_count': 3, 'samples_processed': 1536, 'duration_s': 143.72684015199775}, {'window_id': 1, 'epoch_window_index': 1, 'epoch_window_count': 2, 'assigned_shard_count': 1, 'samples_processed': 512, 'duration_s': 58.34824567299802}]",5.170927055760653
2,2.1986171789467335,0.197265625,0.18570988238031122,2048,394.8270141520188,35,"['decentr-03', 'decentr-04', 'decentr-05', 'decentr-06', 'decentr-07', 'decentr-08', 'decentr-09', 'decentr-10', 'decentr-11', 'decentr-12', 'decentr-13', 'decentr-14', 'decentr-15', 'decentr-16', 'decentr-17', 'decentr-18', 'decentr-19', 'decentr-20']",0,[],[],0,26,26.0,23,0,32,0,90.52584968597512,[],[],2,2.1961403354644777,0.176,0.10842953983664083,2.1888149965286257,0.1768,0.10961471016457211,e5f915e1abe081ee60072864dec44ecc9b3bdc225034f53920bc6669c138598c,128,"[{'window_id': 2, 'epoch_window_index': 0, 'epoch_window_count': 2, 'assigned_shard_count': 3, 'samples_processed': 1536, 'duration_s': 149.65732402700814}, {'window_id': 3, 'epoch_window_index': 1, 'epoch_window_count': 2, 'assigned_shard_count': 1, 'samples_processed': 512, 'duration_s': 48.90390268099145}]",5.187081751228567
3,2.1181107107549906,0.22216796875,0.20928239964028097,2048,404.2323309670028,32,"['decentr-01', 'decentr-03', 'decentr-04', 'decentr-05', 'decentr-06', 'decentr-07', 'decentr-08', 'decentr-09', 'decentr-10', 'decentr-11', 'decentr-12', 'decentr-13', 'decentr-14', 'decentr-15', 'decentr-16', 'decentr-17', 'decentr-18', 'decentr-19', 'decentr-20']",0,[],[],0,70,70.0,18,0,36,0,102.20511538506253,[],[],2,1.9690946681976318,0.2836,0.23694908940846743,1.9531292928695678,0.2805,0.22944632305409884,7f248aa11f43f8d23cff4f6c907632d15c2b5a4934c30970261d8652eb21fe30,192,"[{'window_id': 4, 'epoch_window_index': 0, 'epoch_window_count': 2, 'assigned_shard_count': 3, 'samples_processed': 1536, 'duration_s': 147.86608248000266}, {'window_id': 5, 'epoch_window_index': 1, 'epoch_window_count': 2, 'assigned_shard_count': 1, 'samples_processed': 512, 'duration_s': 60.57173971799784}]",5.066393366163423
4,2.1067302202184996,0.22265625,0.21013485173068788,1536,344.41691301198443,26,"['decentr-01', 'decentr-03', 'decentr-04', 'decentr-05', 'decentr-06', 'decentr-07', 'decentr-08', 'decentr-09', 'decentr-10', 'decentr-11', 'decentr-12', 'decentr-13', 'decentr-14', 'decentr-15', 'decentr-16', 'decentr-17', 'decentr-18', 'decentr-19', 'decentr-20']",0,[],[],0,100,100.0,20,0,24,0,66.92219454795122,[],[],2,1.9718166076660155,0.2926,0.24544299648164009,1.9623931489944457,0.299,0.2516142138449895,24ed060954f1ce8e984584c4249152aed7610825cea56912d16402b52d8f7167,240,"[{'window_id': 6, 'epoch_window_index': 0, 'epoch_window_count': 2, 'assigned_shard_count': 2, 'samples_processed': 1024, 'duration_s': 97.25928489500075}, {'window_id': 7, 'epoch_window_index': 1, 'epoch_window_count': 2, 'assigned_shard_count': 1, 'samples_processed': 512, 'duration_s': 48.857348869001726}]",4.459711303278979
5,2.002996265888214,0.24348958333333334,0.23356596643578015,1536,342.53840137200314,24,"['decentr-01', 'decentr-03', 'decentr-05', 'decentr-06', 'decentr-07', 'decentr-08', 'decentr-09', 'decentr-10', 'decentr-11', 'decentr-12', 'decentr-13', 'decentr-14', 'decentr-15', 'decentr-16', 'decentr-17', 'decentr-18', 'decentr-19', 'decentr-20']",0,[],[],0,123,123.0,23,0,24,0,66.86681446401053,[],[],2,1.9030959562301635,0.2958,0.26366046896113915,1.8975463375091552,0.2904,0.26188114820266367,21210bc6e0b1076a973dc27f251cf4a2400579a3a4246e180cca93bda1655e00,288,"[{'window_id': 8, 'epoch_window_index': 0, 'epoch_window_count': 2, 'assigned_shard_count': 2, 'samples_processed': 1024, 'duration_s': 97.06123617201229}, {'window_id': 9, 'epoch_window_index': 1, 'epoch_window_count': 2, 'assigned_shard_count': 1, 'samples_processed': 512, 'duration_s': 48.38682788799633}]",4.484168764283672
6,1.940972050651908,0.275390625,0.2703001349101462,2048,402.43777331200545,27,"['decentr-01', 'decentr-03', 'decentr-04', 'decentr-05', 'decentr-06', 'decentr-07', 'decentr-08', 'decentr-09', 'decentr-10', 'decentr-11', 'decentr-12', 'decentr-13', 'decentr-14', 'decentr-15', 'decentr-16', 'decentr-18', 'decentr-19', 'decentr-20']",0,[],[],0,110,110.0,24,0,36,0,100.7752366840432,[],[],2,2.0030277910232543,0.2838,0.22249633202362756,1.9996718917846679,0.2815,0.2218248813897441,7eeb5df19fae80d9c973d0ba66ea36015ae02af573e40b86435e95109b03d613,352,"[{'window_id': 10, 'epoch_window_index': 0, 'epoch_window_count': 2, 'assigned_shard_count': 3, 'samples_processed': 1536, 'duration_s': 146.85636504599825}, {'window_id': 11, 'epoch_window_index': 1, 'epoch_window_count': 2, 'assigned_shard_count': 1, 'samples_processed': 512, 'duration_s': 58.694035663997056}]",5.088985517301849
7,1.9267884213477373,0.28759765625,0.2854023998810967,2048,379.97295607300475,23,"['decentr-01', 'decentr-04', 'decentr-05', 'decentr-07', 'decentr-08', 'decentr-09', 'decentr-10', 'decentr-11', 'decentr-12', 'decentr-13', 'decentr-14', 'decentr-16', 'decentr-17', 'decentr-18', 'decentr-19', 'decentr-20']",0,[],[],0,100,100.0,21,0,28,0,77.89895550289657,[],[],2,1.9701348917007446,0.2956,0.2300852611690903,1.9704116134643554,0.2837,0.22130032042532294,fe5a9be9a8d798174ce128c64d390ba51663ac1fc59e8032309eeec4b62725e9,416,"[{'window_id': 12, 'epoch_window_index': 0, 'epoch_window_count': 2, 'assigned_shard_count': 3, 'samples_processed': 1536, 'duration_s': 133.76242863800144}, {'window_id': 13, 'epoch_window_index': 1, 'epoch_window_count': 2, 'assigned_shard_count': 1, 'samples_processed': 512, 'duration_s': 48.460084204998566}]",5.389857270806702
8,1.878313710913062,0.30810546875,0.30131073843174994,2048,393.7778391779866,33,"['decentr-03', 'decentr-04', 'decentr-05', 'decentr-06', 'decentr-07', 'decentr-08', 'decentr-09', 'decentr-10', 'decentr-11', 'decentr-12', 'decentr-13', 'decentr-14', 'decentr-15', 'decentr-16', 'decentr-17', 'decentr-18', 'decentr-19', 'decentr-20']",0,[],[],0,90,90.0,32,0,32,0,91.28342273409362,[],[],2,1.7600287900924683,0.3538,0.33460143189164687,1.7485854343414307,0.3624,0.3407201257071016,3c4a2aaf1d92164b6825d6581ee72befef66b7a09fdac26ec0e1b8afa462c963,480,"[{'window_id': 14, 'epoch_window_index': 0, 'epoch_window_count': 2, 'assigned_shard_count': 3, 'samples_processed': 1536, 'duration_s': 149.14149229301256}, {'window_id': 15, 'epoch_window_index': 1, 'epoch_window_count': 2, 'assigned_shard_count': 1, 'samples_processed': 512, 'duration_s': 49.497394467005506}]",5.200902123581183
9,1.8622053116559982,0.318359375,0.3082270831054534,1536,341.3375365510001,11,"['decentr-03', 'decentr-04', 'decentr-05', 'decentr-06', 'decentr-13', 'decentr-17']",0,[],[],0,60,60.0,11,0,24,0,67.28073207495618,[],[],2,1.7801095106124878,0.3728,0.34593718939471957,1.7717130044937133,0.3738,0.34785141859313207,0e8742107eb1580efeaa26c227bb1eb6e23130359678113808f1ec534350d94b,528,"[{'window_id': 16, 'epoch_window_index': 0, 'epoch_window_count': 2, 'assigned_shard_count': 2, 'samples_processed': 1024, 'duration_s': 96.43843243599986}, {'window_id': 17, 'epoch_window_index': 1, 'epoch_window_count': 2, 'assigned_shard_count': 1, 'samples_processed': 512, 'duration_s': 47.73874636500841}]",4.499944587168199
10,1.8071047912041347,0.3424479166666667,0.33801775403155904,1536,341.1192273850029,17,"['decentr-04', 'decentr-05', 'decentr-08', 'decentr-09', 'decentr-10', 'decentr-11', 'decentr-12', 'decentr-13', 'decentr-15', 'decentr-16', 'decentr-20']",0,[],[],0,100,100.0,15,0,24,0,66.75467105704593,[],[],2,1.7280061706542968,0.3744,0.3419127813855396,1.7201270221710205,0.3793,0.3481197295854145,883ea7c2cf255f2f06c6aa9760a7b7b54ae6eb985c826837e39fe09599c33cb6,576,"[{'window_id': 18, 'epoch_window_index': 0, 'epoch_window_count': 2, 'assigned_shard_count': 2, 'samples_processed': 1024, 'duration_s': 96.16310119800619}, {'window_id': 19, 'epoch_window_index': 1, 'epoch_window_count': 2, 'assigned_shard_count': 1, 'samples_processed': 512, 'duration_s': 47.73148465700797}]",4.502824457521416
