epoch,local_train_loss,local_train_accuracy,local_train_macro_f1,samples_processed,duration_s,mixed_peer_updates,mixed_senders,dropped_peer_updates,dropped_peer_senders,drop_reasons,nonfinite_peer_updates,max_staleness,max_normalized_staleness,stale_mixed_peer_updates,hard_dropped_stale_peer_updates,pushes_sent,failed_pushes_total,push_elapsed_s,push_failed_targets,push_failure_reasons,window_count,val_loss,val_accuracy,val_macro_f1,test_loss,test_accuracy,test_macro_f1,state_digest,last_step,windows,samples_per_s
1,2.379160050302744,0.1240234375,0.1230036101903097,2048,831.6676116449962,151,"['decentr-01', 'decentr-02', 'decentr-03', 'decentr-04', 'decentr-05', 'decentr-06', 'decentr-07', 'decentr-08', 'decentr-09', 'decentr-10', 'decentr-11', 'decentr-12', 'decentr-14', 'decentr-15', 'decentr-16', 'decentr-17', 'decentr-18', 'decentr-19', 'decentr-20']",0,[],[],0,16,16.0,11,0,152,0,506.215147656927,[],[],2,2.1907480194091797,0.1786,0.12760275854755054,2.1917551132202147,0.1767,0.13050980353498892,7677d09ccfc1d193de98ab7dea642fcc9e896856e72a9e96880404e49a92cf97,64,"[{'window_id': 0, 'epoch_window_index': 0, 'epoch_window_count': 2, 'assigned_shard_count': 3, 'samples_processed': 1536, 'duration_s': 405.50944685899594}, {'window_id': 1, 'epoch_window_index': 1, 'epoch_window_count': 2, 'assigned_shard_count': 1, 'samples_processed': 512, 'duration_s': 226.0273747480096}]",2.462522252067939
2,2.1708540419737496,0.1923828125,0.1857172453076376,3072,1016.6935388950078,163,"['decentr-01', 'decentr-02', 'decentr-03', 'decentr-04', 'decentr-05', 'decentr-06', 'decentr-07', 'decentr-08', 'decentr-09', 'decentr-10', 'decentr-11', 'decentr-12', 'decentr-14', 'decentr-15', 'decentr-16', 'decentr-17', 'decentr-18', 'decentr-19', 'decentr-20']",0,[],[],0,40,40.0,93,0,209,0,630.1235160859505,[],[],2,2.079646490097046,0.2526,0.19103393302571473,2.0651322633743288,0.2478,0.1838117813729625,57de07b9dd63ac80d9c73170e8586af7788d93f6274a8cb3f00444145955d2e7,160,"[{'window_id': 2, 'epoch_window_index': 0, 'epoch_window_count': 2, 'assigned_shard_count': 5, 'samples_processed': 2560, 'duration_s': 664.8257388689963}, {'window_id': 3, 'epoch_window_index': 1, 'epoch_window_count': 2, 'assigned_shard_count': 1, 'samples_processed': 512, 'duration_s': 143.790616186001}]",3.0215594793085825
3,2.0702785650889077,0.24869791666666666,0.24395581602587582,1536,642.4082103809924,89,"['decentr-01', 'decentr-02', 'decentr-03', 'decentr-04', 'decentr-05', 'decentr-06', 'decentr-07', 'decentr-08', 'decentr-09', 'decentr-10', 'decentr-11', 'decentr-12', 'decentr-14', 'decentr-15', 'decentr-16', 'decentr-17', 'decentr-18', 'decentr-19', 'decentr-20']",0,[],[],0,38,38.0,60,0,114,0,342.8795048180764,[],[],2,1.9775113138198852,0.2648,0.20879573856531225,1.9759380041122436,0.272,0.21626431480288674,58a146270052c6c30a44fe0a537e0e469cdd832bc96df9b72fe75e38e85df2e5,208,"[{'window_id': 4, 'epoch_window_index': 0, 'epoch_window_count': 2, 'assigned_shard_count': 2, 'samples_processed': 1024, 'duration_s': 290.93555012300203}, {'window_id': 5, 'epoch_window_index': 1, 'epoch_window_count': 2, 'assigned_shard_count': 1, 'samples_processed': 512, 'duration_s': 145.27291126700584}]",2.3910030649967036
4,1.997336705525716,0.2643229166666667,0.25598809811383855,1536,646.430698288008,95,"['decentr-01', 'decentr-02', 'decentr-03', 'decentr-04', 'decentr-05', 'decentr-06', 'decentr-07', 'decentr-08', 'decentr-09', 'decentr-10', 'decentr-11', 'decentr-12', 'decentr-14', 'decentr-15', 'decentr-16', 'decentr-17', 'decentr-18', 'decentr-19', 'decentr-20']",0,[],[],0,62,62.0,62,0,114,0,347.924032653973,[],[],2,1.9385650321960448,0.3072,0.2584857604689602,1.9274674591064453,0.3076,0.2626829473883829,8bbef2897007a77aa363d9af59cc24d9957aafb1f5f3cf4ac703f20538bccfbf,256,"[{'window_id': 6, 'epoch_window_index': 0, 'epoch_window_count': 2, 'assigned_shard_count': 2, 'samples_processed': 1024, 'duration_s': 296.25666606100276}, {'window_id': 7, 'epoch_window_index': 1, 'epoch_window_count': 2, 'assigned_shard_count': 1, 'samples_processed': 512, 'duration_s': 143.9411092500086}]",2.3761247788322963
5,1.9403114741047223,0.283203125,0.2747216247444268,1536,703.283915299995,104,"['decentr-01', 'decentr-02', 'decentr-03', 'decentr-04', 'decentr-05', 'decentr-06', 'decentr-07', 'decentr-08', 'decentr-09', 'decentr-10', 'decentr-11', 'decentr-12', 'decentr-14', 'decentr-15', 'decentr-16', 'decentr-17', 'decentr-18', 'decentr-19', 'decentr-20']",0,[],[],0,80,80.0,68,0,133,0,399.1985073410615,[],[],2,1.8474239028930663,0.35,0.32157646973849774,1.844087306213379,0.358,0.3296742059380845,66776933865e54737784d1639dabff290161fc7d9b3ca8a85e778c2260ef3245,304,"[{'window_id': 8, 'epoch_window_index': 0, 'epoch_window_count': 2, 'assigned_shard_count': 2, 'samples_processed': 1024, 'duration_s': 290.3927727650007}, {'window_id': 9, 'epoch_window_index': 1, 'epoch_window_count': 2, 'assigned_shard_count': 1, 'samples_processed': 512, 'duration_s': 205.4851889099955}]",2.184039712247363
6,1.8810288707415264,0.3209635416666667,0.3189723932386582,1536,704.765200312002,101,"['decentr-01', 'decentr-02', 'decentr-03', 'decentr-04', 'decentr-05', 'decentr-06', 'decentr-07', 'decentr-08', 'decentr-09', 'decentr-10', 'decentr-11', 'decentr-12', 'decentr-14', 'decentr-15', 'decentr-16', 'decentr-17', 'decentr-18', 'decentr-19', 'decentr-20']",0,[],[],0,100,100.0,81,0,133,0,403.51395305803453,[],[],2,1.8079764438629151,0.365,0.3341630228110169,1.7971004121780396,0.3722,0.33967677880908004,b7c100875143490a3711357ea2950d4417eae5cd81f701dc054bd5b2d40c2be1,352,"[{'window_id': 10, 'epoch_window_index': 0, 'epoch_window_count': 2, 'assigned_shard_count': 2, 'samples_processed': 1024, 'duration_s': 292.52841337899736}, {'window_id': 11, 'epoch_window_index': 1, 'epoch_window_count': 2, 'assigned_shard_count': 1, 'samples_processed': 512, 'duration_s': 205.12666540200007}]",2.179449268096676
7,1.8397319987416267,0.32421875,0.3214849235417717,1536,649.4870349669945,88,"['decentr-01', 'decentr-02', 'decentr-03', 'decentr-04', 'decentr-05', 'decentr-06', 'decentr-07', 'decentr-08', 'decentr-09', 'decentr-10', 'decentr-11', 'decentr-12', 'decentr-14', 'decentr-15', 'decentr-16', 'decentr-17', 'decentr-18', 'decentr-19', 'decentr-20']",0,[],[],0,120,120.0,75,0,114,0,347.6204887250642,[],[],2,1.8084950820922852,0.345,0.31203865744142323,1.792619197845459,0.3531,0.3178655921071306,918c08c7f5582811a9ab35cc160c55106dcf5182e702fb3ea6b1559e7e7b08e4,400,"[{'window_id': 12, 'epoch_window_index': 0, 'epoch_window_count': 2, 'assigned_shard_count': 2, 'samples_processed': 1024, 'duration_s': 291.6949886210059}, {'window_id': 13, 'epoch_window_index': 1, 'epoch_window_count': 2, 'assigned_shard_count': 1, 'samples_processed': 512, 'duration_s': 148.84454400799586}]",2.3649432818594387
8,1.8307725191116333,0.3369140625,0.31731571823310073,1024,558.5892027269874,76,"['decentr-01', 'decentr-02', 'decentr-03', 'decentr-04', 'decentr-05', 'decentr-06', 'decentr-07', 'decentr-08', 'decentr-09', 'decentr-10', 'decentr-11', 'decentr-12', 'decentr-14', 'decentr-15', 'decentr-16', 'decentr-17', 'decentr-18', 'decentr-19', 'decentr-20']",0,[],[],0,138,138.0,71,0,95,0,286.8598557590449,[],[],2,1.761416597366333,0.3716,0.3417957953042718,1.7512062881469728,0.3759,0.3463991842601146,49dfa022bf06783299b0c99cae60b807dc02e70a58824b5722021cdcceb79180,432,"[{'window_id': 14, 'epoch_window_index': 0, 'epoch_window_count': 2, 'assigned_shard_count': 1, 'samples_processed': 512, 'duration_s': 146.64224409300368}, {'window_id': 15, 'epoch_window_index': 1, 'epoch_window_count': 2, 'assigned_shard_count': 1, 'samples_processed': 512, 'duration_s': 205.5114405110071}]",1.8331897483891824
9,1.8289987921714783,0.324609375,0.31945805297425933,2560,933.6308267080021,151,"['decentr-01', 'decentr-02', 'decentr-03', 'decentr-04', 'decentr-05', 'decentr-06', 'decentr-07', 'decentr-08', 'decentr-09', 'decentr-10', 'decentr-11', 'decentr-12', 'decentr-14', 'decentr-15', 'decentr-16', 'decentr-17', 'decentr-18', 'decentr-19', 'decentr-20']",0,[],[],0,160,160.0,145,0,190,0,572.6592685920477,[],[],2,1.7604398542404174,0.3678,0.33942215318263963,1.7535515434265136,0.3769,0.3505636373510243,b30e9f38d00c70aa646b47391f052a22ac40ea52043a6cd5d0d449ded9feba36,512,"[{'window_id': 16, 'epoch_window_index': 0, 'epoch_window_count': 2, 'assigned_shard_count': 4, 'samples_processed': 2048, 'duration_s': 522.5362657120131}, {'window_id': 17, 'epoch_window_index': 1, 'epoch_window_count': 2, 'assigned_shard_count': 1, 'samples_processed': 512, 'duration_s': 204.98658323599375}]",2.741983155190583
10,1.7521546632051468,0.357421875,0.35476860840960056,2560,935.7108406120096,142,"['decentr-01', 'decentr-02', 'decentr-03', 'decentr-04', 'decentr-05', 'decentr-06', 'decentr-07', 'decentr-08', 'decentr-09', 'decentr-10', 'decentr-11', 'decentr-12', 'decentr-14', 'decentr-15', 'decentr-16', 'decentr-17', 'decentr-18', 'decentr-19', 'decentr-20']",0,[],[],0,180,180.0,133,0,190,0,571.0245207361149,[],[],2,1.6816998256683349,0.3972,0.3762743891437713,1.6768961751937865,0.4047,0.38365527591347054,a0a19b164d7d4f73e358c29dc08e4645530836b74482245b3bff83ef66933b91,592,"[{'window_id': 18, 'epoch_window_index': 0, 'epoch_window_count': 2, 'assigned_shard_count': 4, 'samples_processed': 2048, 'duration_s': 522.463482178995}, {'window_id': 19, 'epoch_window_index': 1, 'epoch_window_count': 2, 'assigned_shard_count': 1, 'samples_processed': 512, 'duration_s': 203.47604709000734}]",2.7358879355566836
