window_id,epoch_id,epoch_window_index,epoch_window_count,node_id,assigned_shard_count,assigned_sample_count,samples_processed,effective_throughput,local_inventory_count,cache_hit_rate,shards_pulled_total,bytes_transferred_total,prefetch_wait_s_total,transfer_retry_count
0,0,0,2,decentr-11,3,1536,1536,16.755942835348844,38,1.0,0,0,0.0,0
1,0,1,2,decentr-11,1,512,512,14.610539618207698,38,1.0,0,0,0.007735465012956411,0
2,1,0,2,decentr-11,3,1536,1536,15.939418200321326,38,1.0,0,0,0.007735465012956411,0
3,1,1,2,decentr-11,1,512,512,16.02980438159655,38,1.0,0,0,0.014483642007689923,0
4,2,0,2,decentr-11,2,1024,1024,16.06548151449304,38,1.0,0,0,0.014483642007689923,0
5,2,1,2,decentr-11,2,1024,1024,16.245388959879953,38,1.0,0,0,0.04968393000308424,0
6,3,0,2,decentr-11,2,1024,1024,15.763870222605739,38,1.0,0,0,0.04968393000308424,0
7,3,1,2,decentr-11,2,1024,1024,16.14349574423527,38,1.0,0,0,0.056259190023411065,0
8,4,0,2,decentr-11,3,1536,1536,16.098594333935115,38,1.0,0,0,0.056259190023411065,0
9,4,1,2,decentr-11,1,512,512,16.17479860614021,38,1.0,0,0,0.06272509301197715,0
10,5,0,2,decentr-11,4,2048,2048,16.83402192410544,38,1.0,0,0,0.06272509301197715,0
11,5,1,2,decentr-11,1,512,512,16.334807391955746,38,1.0,0,0,0.06965425302041695,0
12,6,0,2,decentr-11,4,2048,2048,16.4229082434617,38,1.0,0,0,0.06965425302041695,0
13,6,1,2,decentr-11,1,512,512,16.258100521179415,38,1.0,0,0,0.07596827301313169,0
14,7,0,2,decentr-11,3,1536,1536,16.781325104311726,38,1.0,0,0,0.07596827301313169,0
15,7,1,2,decentr-11,2,1024,1024,16.235881696945928,38,1.0,0,0,0.0827127690135967,0
16,8,0,2,decentr-11,3,1536,1536,16.55883527978168,38,1.0,0,0,0.0827127690135967,0
17,8,1,2,decentr-11,1,512,512,14.494730186928336,38,1.0,0,0,0.0920310040237382,0
18,9,0,2,decentr-11,4,2048,2048,16.67726959259529,38,1.0,0,0,0.0920310040237382,0
19,9,1,2,decentr-11,1,512,512,15.068218710022961,38,1.0,0,0,0.09879170803469606,0
20,10,0,2,decentr-11,3,1536,1536,16.231522709209308,38,1.0,0,0,0.09879170803469606,0
21,10,1,2,decentr-11,1,512,512,16.29873624478766,38,1.0,0,0,0.10573226702399552,0
22,11,0,2,decentr-11,3,1536,1536,16.24877659893279,38,1.0,0,0,0.10573226702399552,0
23,11,1,2,decentr-11,2,1024,1024,16.39400272076416,38,1.0,0,0,0.11234891600906849,0
24,12,0,2,decentr-11,4,2048,2048,16.366834974649965,38,1.0,0,0,0.11234891600906849,0
25,12,1,2,decentr-11,1,512,512,16.47443743172151,38,1.0,0,0,0.11884637401090004,0
26,13,0,2,decentr-11,3,1536,1536,16.108189881458845,38,1.0,0,0,0.11884637401090004,0
27,13,1,2,decentr-11,1,512,512,14.701302815612477,38,1.0,0,0,0.12558177602477372,0
28,14,0,2,decentr-11,3,1536,1536,16.857214509103166,38,1.0,0,0,0.12558177602477372,0
29,14,1,2,decentr-11,1,512,512,16.497179006898634,38,1.0,0,0,0.13199391300440766,0
30,15,0,2,decentr-11,3,1536,1536,16.1643286591044,38,1.0,0,0,0.13199391300440766,0
31,15,1,2,decentr-11,2,1024,1024,16.54019148273871,38,1.0,0,0,0.13898325702757575,0
32,16,0,2,decentr-11,4,2048,2048,16.570696470841263,38,1.0,0,0,0.13898325702757575,0
33,16,1,2,decentr-11,1,512,512,16.158498308991586,38,1.0,0,0,0.1452661920338869,0
34,17,0,2,decentr-11,3,1536,1536,16.111110626527804,38,1.0,0,0,0.1452661920338869,0
