window_id,epoch_id,epoch_window_index,epoch_window_count,node_id,assigned_shard_count,assigned_sample_count,samples_processed,effective_throughput,local_inventory_count,cache_hit_rate,shards_pulled_total,bytes_transferred_total,prefetch_wait_s_total,transfer_retry_count
0,0,0,2,decentr-19,4,2048,2048,4.290466508221481,40,1.0,0,0,0.0,0
1,0,1,2,decentr-19,2,1024,1024,3.7632116196814724,40,1.0,0,0,0.005723733003833331,0
2,1,0,2,decentr-19,1,512,512,2.5202119117716277,40,1.0,0,0,0.005723733003833331,0
3,1,1,2,decentr-19,1,512,512,3.9147201533478238,40,1.0,0,0,0.01723653900262434,0
4,2,0,2,decentr-19,5,2560,2560,4.462375958964564,40,1.0,0,0,0.01723653900262434,0
5,2,1,2,decentr-19,2,1024,1024,3.8762713142522136,40,1.0,0,0,0.027500803989823908,0
6,3,0,2,decentr-19,5,2560,2560,4.646213441619066,40,1.0,0,0,0.027500803989823908,0
7,3,1,2,decentr-19,1,512,512,3.7224147962879495,40,1.0,0,0,0.0335102149983868,0
8,4,0,2,decentr-19,5,2560,2560,4.335189912456425,40,1.0,0,0,0.0335102149983868,0
9,4,1,2,decentr-19,1,512,512,2.850015404515781,40,1.0,0,0,0.03869223299261648,0
10,5,0,2,decentr-19,3,1536,1536,4.248979022633464,40,1.0,0,0,0.03869223299261648,0
11,5,1,2,decentr-19,2,1024,1024,3.972410695924395,40,1.0,0,0,0.04648488599923439,0
12,6,0,2,decentr-19,5,2560,2560,4.34534601776452,40,1.0,0,0,0.04648488599923439,0
13,6,1,2,decentr-19,2,1024,1024,3.853361344126605,40,1.0,0,0,0.05279975199664477,0
14,7,0,2,decentr-19,5,2560,2560,4.138905547561002,40,1.0,0,0,0.05279975199664477,0
15,7,1,2,decentr-19,1,512,512,4.077274012622647,40,1.0,0,0,0.058547462002024986,0
16,8,0,2,decentr-19,5,2560,2560,4.779937555625251,40,1.0,0,0,0.058547462002024986,0
17,8,1,2,decentr-19,1,512,512,3.8670193427300035,40,1.0,0,0,0.06763574999058619,0
18,9,0,2,decentr-19,4,2048,2048,4.193020971645017,40,1.0,0,0,0.06763574999058619,0
19,9,1,2,decentr-19,2,1024,1024,4.014214612664798,40,1.0,0,0,0.07357081398367882,0
20,10,0,2,decentr-19,5,2560,2560,4.393006744089946,40,1.0,0,0,0.07357081398367882,0
21,10,1,2,decentr-19,2,1024,1024,4.00954721877465,40,1.0,0,0,0.08032453697524033,0
22,11,0,2,decentr-19,5,2560,2560,4.239442512165663,40,1.0,0,0,0.08032453697524033,0
23,11,1,2,decentr-19,2,1024,1024,3.8298292050649616,40,1.0,0,0,0.08868134596559685,0
24,12,0,2,decentr-19,5,2560,2560,4.245809527826052,40,1.0,0,0,0.08868134596559685,0
25,12,1,2,decentr-19,2,1024,1024,4.207203035230754,40,1.0,0,0,0.09467599097115453,0
26,13,0,2,decentr-19,4,2048,2048,3.924202905284052,40,1.0,0,0,0.09467599097115453,0
27,13,1,2,decentr-19,2,1024,1024,3.921591628940594,40,1.0,0,0,0.10114732896909118,0
28,14,0,2,decentr-19,5,2560,2560,4.307504688171847,40,1.0,0,0,0.10114732896909118,0
29,14,1,2,decentr-19,2,1024,1024,3.9031108213097103,40,1.0,0,0,0.10734880597738083,0
30,15,0,2,decentr-19,4,2048,2048,4.459534190171624,40,1.0,0,0,0.10734880597738083,0
31,15,1,2,decentr-19,2,1024,1024,3.894916305881036,40,1.0,0,0,0.11742688497179188,0
32,16,0,2,decentr-19,5,2560,2560,4.395532628277465,40,1.0,0,0,0.11742688497179188,0
33,16,1,2,decentr-19,1,512,512,3.9433343738344564,40,1.0,0,0,0.12882924896257464,0
34,17,0,2,decentr-19,4,2048,2048,4.032528435304092,40,1.0,0,0,0.12882924896257464,0
35,17,1,2,decentr-19,2,1024,1024,4.178627137110817,40,1.0,0,0,0.14172085195605177,0
36,18,0,2,decentr-19,4,2048,2048,4.3087160921318794,40,1.0,0,0,0.14172085195605177,0
37,18,1,2,decentr-19,2,1024,1024,3.6183072676591825,40,1.0,0,0,0.14850298495730385,0
38,19,0,2,decentr-19,5,2560,2560,4.663437499745485,40,1.0,0,0,0.14850298495730385,0
39,19,1,2,decentr-19,1,512,512,4.257861532389319,40,1.0,0,0,0.15499988195369951,0
40,20,0,2,decentr-19,5,2560,2560,3.9338358250505183,40,1.0,0,0,0.15499988195369951,0
41,20,1,2,decentr-19,2,1024,1024,3.612632304314753,40,1.0,0,0,0.1620697249600198,0
42,21,0,2,decentr-19,3,1536,1536,3.565503533439391,40,1.0,0,0,0.1620697249600198,0
43,21,1,2,decentr-19,2,1024,1024,3.580385959256006,40,1.0,0,0,0.18327610296546482,0
44,22,0,2,decentr-19,4,2048,2048,3.591040458813341,40,1.0,0,0,0.18327610296546482,0
45,22,1,2,decentr-19,2,1024,1024,3.614824978961543,40,1.0,0,0,0.18983572597790044,0
46,23,0,2,decentr-19,4,2048,2048,4.014323568925104,40,1.0,0,0,0.18983572597790044,0
47,23,1,2,decentr-19,2,1024,1024,3.6176410533678136,40,1.0,0,0,0.19775017797655892,0
48,24,0,2,decentr-19,5,2560,2560,4.304758407808459,40,1.0,0,0,0.19775017797655892,0
49,24,1,2,decentr-19,1,512,512,3.612932493480509,40,1.0,0,0,0.20646259798377287,0
50,25,0,2,decentr-19,4,2048,2048,4.02962602276735,40,1.0,0,0,0.20646259798377287,0
51,25,1,2,decentr-19,1,512,512,3.600667564151993,40,1.0,0,0,0.2195161789713893,0
52,26,0,2,decentr-19,5,2560,2560,3.9173070372753527,40,1.0,0,0,0.2195161789713893,0
53,26,1,2,decentr-19,2,1024,1024,3.6290822776938674,40,1.0,0,0,0.22863305897044484,0
54,27,0,2,decentr-19,5,2560,2560,3.944938986538841,40,1.0,0,0,0.22863305897044484,0
55,27,1,2,decentr-19,1,512,512,2.547175218184142,40,1.0,0,0,0.24752468196675181,0
56,28,0,2,decentr-19,4,2048,2048,4.057955851465494,40,1.0,0,0,0.24752468196675181,0
57,28,1,2,decentr-19,1,512,512,2.548679451953458,40,1.0,0,0,0.2542056089732796,0
