window_id,epoch_id,epoch_window_index,epoch_window_count,node_id,assigned_shard_count,assigned_sample_count,samples_processed,effective_throughput,local_inventory_count,cache_hit_rate,shards_pulled_total,bytes_transferred_total,prefetch_wait_s_total,transfer_retry_count
0,0,0,2,decentr-07,3,1536,1536,3.7807220739986924,34,1.0,0,0,0.0,0
1,0,1,2,decentr-07,1,512,512,2.2747741288167505,34,1.0,0,0,0.005835175004904158,0
2,1,0,2,decentr-07,2,1024,1024,3.484797491587197,34,1.0,0,0,0.005835175004904158,0
3,1,1,2,decentr-07,1,512,512,2.485749582859853,34,1.0,0,0,0.022277125011896715,0
4,2,0,2,decentr-07,2,1024,1024,3.521214264789023,34,1.0,0,0,0.022277125011896715,0
5,2,1,2,decentr-07,1,512,512,3.513505565497799,34,1.0,0,0,0.028652576002059504,0
6,3,0,2,decentr-07,3,1536,1536,4.147733407561934,34,1.0,0,0,0.028652576002059504,0
7,3,1,2,decentr-07,1,512,512,2.4979393740792424,34,1.0,0,0,0.04040860499662813,0
8,4,0,2,decentr-07,3,1536,1536,3.5561867529382933,34,1.0,0,0,0.04040860499662813,0
9,4,1,2,decentr-07,1,512,512,3.517180239669322,34,1.0,0,0,0.04782924499886576,0
10,5,0,2,decentr-07,3,1536,1536,3.5696288679288246,34,1.0,0,0,0.04782924499886576,0
11,5,1,2,decentr-07,1,512,512,2.469997919746258,34,1.0,0,0,0.05656517999887001,0
12,6,0,2,decentr-07,3,1536,1536,4.117047737190292,34,1.0,0,0,0.05656517999887001,0
13,6,1,2,decentr-07,1,512,512,3.560683278161504,34,1.0,0,0,0.06835572699492332,0
14,7,0,2,decentr-07,3,1536,1536,3.3067698709249096,34,1.0,0,0,0.06835572699492332,0
15,7,1,2,decentr-07,1,512,512,3.5800980062275674,34,1.0,0,0,0.07481477299006656,0
16,8,0,2,decentr-07,3,1536,1536,4.100486722173198,34,1.0,0,0,0.07481477299006656,0
17,8,1,2,decentr-07,1,512,512,2.5316554221837775,34,1.0,0,0,0.08483263799280394,0
18,9,0,2,decentr-07,2,1024,1024,3.5354637746823427,34,1.0,0,0,0.08483263799280394,0
19,9,1,2,decentr-07,1,512,512,2.572789036616367,34,1.0,0,0,0.09147510200273246,0
20,10,0,2,decentr-07,1,512,512,3.533753352173528,34,1.0,0,0,0.09147510200273246,0
21,10,1,2,decentr-07,2,1024,1024,3.5711580525814943,34,1.0,0,0,0.10341113500180654,0
22,11,0,2,decentr-07,3,1536,1536,4.098000557497294,34,1.0,0,0,0.10341113500180654,0
23,11,1,2,decentr-07,1,512,512,2.5531597310720877,34,1.0,0,0,0.11350701600895263,0
