epoch,local_train_loss,local_train_accuracy,local_train_macro_f1,samples_processed,duration_s,mixed_peer_updates,mixed_senders,dropped_peer_updates,dropped_peer_senders,drop_reasons,nonfinite_peer_updates,max_staleness,max_normalized_staleness,stale_mixed_peer_updates,hard_dropped_stale_peer_updates,pushes_sent,failed_pushes_total,push_elapsed_s,push_failed_targets,push_failure_reasons,window_count,val_loss,val_accuracy,val_macro_f1,test_loss,test_accuracy,test_macro_f1,state_digest,last_step,windows,samples_per_s
1,2.4115742295980453,0.11181640625,0.10664423829340117,2048,413.57869788300013,34,"['decentr-01', 'decentr-02', 'decentr-03', 'decentr-04', 'decentr-05', 'decentr-06', 'decentr-07', 'decentr-08', 'decentr-09', 'decentr-11', 'decentr-12', 'decentr-13', 'decentr-14', 'decentr-15', 'decentr-16', 'decentr-17', 'decentr-18', 'decentr-19', 'decentr-20']",0,[],[],0,10,10.0,3,0,32,0,103.08315598304034,[],[],2,2.2134606632232665,0.161,0.08962614347866224,2.215715777206421,0.1626,0.09090911540964211,4bb4f3fc9e43497c4d8c30528497871e008cefda169692f4759f7be9aaed643a,64,"[{'window_id': 0, 'epoch_window_index': 0, 'epoch_window_count': 2, 'assigned_shard_count': 3, 'samples_processed': 1536, 'duration_s': 148.16266150900628}, {'window_id': 1, 'epoch_window_index': 1, 'epoch_window_count': 2, 'assigned_shard_count': 1, 'samples_processed': 512, 'duration_s': 65.35891644799267}]",4.951899143943268
2,2.2279911264777184,0.17626953125,0.16956015601521626,2048,406.39348282600986,30,"['decentr-01', 'decentr-02', 'decentr-03', 'decentr-04', 'decentr-05', 'decentr-06', 'decentr-07', 'decentr-08', 'decentr-09', 'decentr-11', 'decentr-12', 'decentr-13', 'decentr-14', 'decentr-15', 'decentr-16', 'decentr-17', 'decentr-18', 'decentr-19', 'decentr-20']",0,[],[],0,26,26.0,18,0,32,0,94.69835457709269,[],[],2,2.1802747413635255,0.1944,0.10968156631663269,2.1878966747283934,0.1861,0.10496906743229903,3a23eff1ff81ef61c3b153f7c069be2407fda18c913a3f497b730228b714716d,128,"[{'window_id': 2, 'epoch_window_index': 0, 'epoch_window_count': 2, 'assigned_shard_count': 3, 'samples_processed': 1536, 'duration_s': 153.14649051000015}, {'window_id': 3, 'epoch_window_index': 1, 'epoch_window_count': 2, 'assigned_shard_count': 1, 'samples_processed': 512, 'duration_s': 51.522386322001694}]",5.03945089315523
3,2.0691863372921944,0.22802734375,0.2234189899499436,2048,406.61954437897657,36,"['decentr-01', 'decentr-02', 'decentr-03', 'decentr-04', 'decentr-05', 'decentr-06', 'decentr-07', 'decentr-08', 'decentr-09', 'decentr-11', 'decentr-12', 'decentr-13', 'decentr-14', 'decentr-15', 'decentr-16', 'decentr-17', 'decentr-18', 'decentr-19', 'decentr-20']",0,[],[],0,60,60.0,26,0,32,0,94.93334699198022,[],[],2,1.9560524871826173,0.29,0.2493798143737472,1.9476715356826781,0.2915,0.2506991893207888,e571c74de4c3c924d42b31398c962a31e1b7ed002dd424368377dec52d22b9bd,192,"[{'window_id': 4, 'epoch_window_index': 0, 'epoch_window_count': 2, 'assigned_shard_count': 2, 'samples_processed': 1024, 'duration_s': 103.82315755300806}, {'window_id': 5, 'epoch_window_index': 1, 'epoch_window_count': 2, 'assigned_shard_count': 2, 'samples_processed': 1024, 'duration_s': 101.12531285898876}]",5.036649192866214
4,2.021682433784008,0.25146484375,0.24339951377440175,2048,391.92048406699905,28,"['decentr-01', 'decentr-02', 'decentr-03', 'decentr-04', 'decentr-05', 'decentr-06', 'decentr-07', 'decentr-08', 'decentr-09', 'decentr-11', 'decentr-12', 'decentr-13', 'decentr-14', 'decentr-15', 'decentr-16', 'decentr-17', 'decentr-18', 'decentr-19', 'decentr-20']",0,[],[],0,100,100.0,20,0,28,0,82.22786577307852,[],[],2,1.9306713479995727,0.2722,0.21464234241125962,1.9279564317703246,0.2854,0.2240388203352733,b1d95d140e57fa065fd4b771537ce14deecb8bcd7889b6f22338b9e3a1709ced,256,"[{'window_id': 6, 'epoch_window_index': 0, 'epoch_window_count': 2, 'assigned_shard_count': 3, 'samples_processed': 1536, 'duration_s': 139.8906483790197}, {'window_id': 7, 'epoch_window_index': 1, 'epoch_window_count': 2, 'assigned_shard_count': 1, 'samples_processed': 512, 'duration_s': 49.929178140999284}]",5.225549781801895
5,1.931272518634796,0.28828125,0.27942214564003826,2560,444.35054344299715,30,"['decentr-01', 'decentr-02', 'decentr-03', 'decentr-04', 'decentr-05', 'decentr-06', 'decentr-08', 'decentr-09', 'decentr-11', 'decentr-12', 'decentr-14', 'decentr-15', 'decentr-16', 'decentr-17', 'decentr-18', 'decentr-19', 'decentr-20']",0,[],[],0,100,100.0,22,0,36,0,106.10891408589669,[],[],2,1.8731302846908569,0.2922,0.2693633824188491,1.8643049631118775,0.3022,0.27515996039047586,500f0f26bed7a50160fe323774aa6b51ee018ad5168d9575ca5b473f42a0f45b,336,"[{'window_id': 8, 'epoch_window_index': 0, 'epoch_window_count': 2, 'assigned_shard_count': 4, 'samples_processed': 2048, 'duration_s': 189.6735537610075}, {'window_id': 9, 'epoch_window_index': 1, 'epoch_window_count': 2, 'assigned_shard_count': 1, 'samples_processed': 512, 'duration_s': 49.64531861100113}]",5.761217214148419
6,1.8842978179454803,0.3115234375,0.3004600117693708,2048,407.7709742700099,30,"['decentr-01', 'decentr-02', 'decentr-03', 'decentr-04', 'decentr-05', 'decentr-06', 'decentr-07', 'decentr-08', 'decentr-11', 'decentr-12', 'decentr-13', 'decentr-14', 'decentr-15', 'decentr-16', 'decentr-17', 'decentr-18', 'decentr-20']",0,[],[],0,113,113.0,23,0,32,0,94.46453995996853,[],[],2,1.7676072483062744,0.3618,0.3344062522622943,1.755937890434265,0.3773,0.35028433762942773,821ff202014b2cd14dea0b6db1114c560bc900fb36b668ceab75245e79e8824c,400,"[{'window_id': 10, 'epoch_window_index': 0, 'epoch_window_count': 2, 'assigned_shard_count': 3, 'samples_processed': 1536, 'duration_s': 151.89173639999353}, {'window_id': 11, 'epoch_window_index': 1, 'epoch_window_count': 2, 'assigned_shard_count': 1, 'samples_processed': 512, 'duration_s': 50.5364845120057}]",5.022427120190009
7,1.7991547286510468,0.337890625,0.32976064065853816,2048,405.712807110016,30,"['decentr-01', 'decentr-02', 'decentr-04', 'decentr-05', 'decentr-06', 'decentr-07', 'decentr-08', 'decentr-09', 'decentr-11', 'decentr-12', 'decentr-14', 'decentr-15', 'decentr-16', 'decentr-17', 'decentr-18', 'decentr-19']",0,[],[],0,90,90.0,25,0,32,0,93.38306497296435,[],[],2,2.0120776706695556,0.2728,0.2069681301080101,2.008901611709595,0.2696,0.2051391106732018,465b30a012b5f9af52602f03dd9a49cfc170d2ab86b72170e2613810749a95ce,464,"[{'window_id': 12, 'epoch_window_index': 0, 'epoch_window_count': 2, 'assigned_shard_count': 3, 'samples_processed': 1536, 'duration_s': 140.14345975001925}, {'window_id': 13, 'epoch_window_index': 1, 'epoch_window_count': 2, 'assigned_shard_count': 1, 'samples_processed': 512, 'duration_s': 61.81626605198835}]",5.047905720769248
8,1.8194577433168888,0.33154296875,0.32472670377983104,2048,402.95826502298587,21,"['decentr-01', 'decentr-02', 'decentr-04', 'decentr-05', 'decentr-06', 'decentr-07', 'decentr-09', 'decentr-11', 'decentr-13', 'decentr-14', 'decentr-15', 'decentr-16', 'decentr-19', 'decentr-20']",0,[],[],0,101,101.0,19,0,32,0,93.28639670397388,[],[],2,1.86132892036438,0.3186,0.269124556523642,1.8656545896530152,0.3136,0.26763485860414615,c7001a5dc7192e9d5930abb0746a311d6bd5a38c83bd48e1e5b6d33b874c72b9,528,"[{'window_id': 14, 'epoch_window_index': 0, 'epoch_window_count': 2, 'assigned_shard_count': 3, 'samples_processed': 1536, 'duration_s': 150.52896568298456}, {'window_id': 15, 'epoch_window_index': 1, 'epoch_window_count': 2, 'assigned_shard_count': 1, 'samples_processed': 512, 'duration_s': 48.51035443501314}]",5.082412194432037
9,1.7863795701414347,0.326171875,0.32564510238588057,2048,418.82310930499807,26,"['decentr-01', 'decentr-02', 'decentr-03', 'decentr-04', 'decentr-05', 'decentr-07', 'decentr-08', 'decentr-09', 'decentr-11', 'decentr-14', 'decentr-15', 'decentr-19', 'decentr-20']",0,[],[],0,120,120.0,23,0,36,0,104.89822979908786,[],[],2,1.6959319011688232,0.4004,0.38679224340970736,1.687141230392456,0.4095,0.3961698579357516,1d14dbe76334668fa3de76456ba96afaf8019ffd386fe2ab8d6e9fe907a41b1b,592,"[{'window_id': 16, 'epoch_window_index': 0, 'epoch_window_count': 2, 'assigned_shard_count': 3, 'samples_processed': 1536, 'duration_s': 151.96286788000725}, {'window_id': 17, 'epoch_window_index': 1, 'epoch_window_count': 2, 'assigned_shard_count': 1, 'samples_processed': 512, 'duration_s': 61.579221270018024}]",4.8898925453241695
10,1.7574644777923822,0.34814453125,0.3414872270279712,2048,395.50254286799463,24,"['decentr-02', 'decentr-04', 'decentr-05', 'decentr-07', 'decentr-08', 'decentr-09', 'decentr-11', 'decentr-14', 'decentr-17', 'decentr-18', 'decentr-19', 'decentr-20']",0,[],[],0,129,129.0,22,0,28,0,81.91901963099372,[],[],2,1.8018105171203613,0.3248,0.305629151099302,1.7846608116149902,0.3476,0.32941289604620677,5caf28836bd253e2af594475309170d9c9f1a50deba6f84b6fc4913f5438328a,656,"[{'window_id': 18, 'epoch_window_index': 0, 'epoch_window_count': 2, 'assigned_shard_count': 3, 'samples_processed': 1536, 'duration_s': 142.87507396400906}, {'window_id': 19, 'epoch_window_index': 1, 'epoch_window_count': 2, 'assigned_shard_count': 1, 'samples_processed': 512, 'duration_s': 49.40760644097463}]",5.178222079557028
