window_id,epoch_id,epoch_window_index,epoch_window_count,node_id,assigned_shard_count,assigned_sample_count,samples_processed,effective_throughput,local_inventory_count,cache_hit_rate,shards_pulled_total,bytes_transferred_total,prefetch_wait_s_total,transfer_retry_count
0,0,0,2,decentr-08,3,1536,1536,16.221713586942776,32,1.0,0,0,0.0,0
1,0,1,2,decentr-08,1,512,512,14.092076075326105,32,1.0,0,0,0.006779555027605966,0
2,1,0,2,decentr-08,2,1024,1024,15.60989836417599,32,1.0,0,0,0.006779555027605966,0
3,1,1,2,decentr-08,1,512,512,13.917553961214137,32,1.0,0,0,0.013533457036828622,0
4,2,0,2,decentr-08,2,1024,1024,15.826204292505452,32,1.0,0,0,0.013533457036828622,0
5,2,1,2,decentr-08,1,512,512,15.682876879392786,32,1.0,0,0,0.036631157039664686,0
6,3,0,2,decentr-08,3,1536,1536,16.244196410644726,32,1.0,0,0,0.036631157039664686,0
7,3,1,2,decentr-08,1,512,512,14.171965328330703,32,1.0,0,0,0.04373908104025759,0
8,4,0,2,decentr-08,1,512,512,15.477534969979788,32,1.0,0,0,0.04373908104025759,0
9,4,1,2,decentr-08,2,1024,1024,16.04164421716623,32,1.0,0,0,0.05069304903736338,0
10,5,0,2,decentr-08,2,1024,1024,15.878101161765187,32,1.0,0,0,0.05069304903736338,0
11,5,1,2,decentr-08,1,512,512,16.190634754336855,32,1.0,0,0,0.0574726170161739,0
12,6,0,2,decentr-08,2,1024,1024,15.593592135798222,32,1.0,0,0,0.0574726170161739,0
13,6,1,2,decentr-08,1,512,512,15.86295009005513,32,1.0,0,0,0.06494611999369226,0
14,7,0,2,decentr-08,2,1024,1024,15.687122416548346,32,1.0,0,0,0.06494611999369226,0
15,7,1,2,decentr-08,1,512,512,15.645568800735408,32,1.0,0,0,0.07701414797338657,0
16,8,0,2,decentr-08,2,1024,1024,15.068900512923758,32,1.0,0,0,0.07701414797338657,0
17,8,1,2,decentr-08,2,1024,1024,15.824673262106666,32,1.0,0,0,0.08387408897397108,0
18,9,0,2,decentr-08,4,2048,2048,16.21235724010066,32,1.0,0,0,0.08387408897397108,0
19,9,1,2,decentr-08,1,512,512,15.626686261455959,32,1.0,0,0,0.09104417194612324,0
20,10,0,2,decentr-08,3,1536,1536,16.230524404471765,32,1.0,0,0,0.09104417194612324,0
21,10,1,2,decentr-08,2,1024,1024,15.949275970867992,32,1.0,0,0,0.09892827592557296,0
22,11,0,2,decentr-08,4,2048,2048,16.109697174723625,32,1.0,0,0,0.09892827592557296,0
23,11,1,2,decentr-08,1,512,512,16.05011262815867,32,1.0,0,0,0.1059265279036481,0
24,12,0,2,decentr-08,3,1536,1536,16.264665310748857,32,1.0,0,0,0.1059265279036481,0
25,12,1,2,decentr-08,1,512,512,14.34949341462462,32,1.0,0,0,0.11288077390054241,0
26,13,0,2,decentr-08,3,1536,1536,15.649393541375098,32,1.0,0,0,0.11288077390054241,0
27,13,1,2,decentr-08,1,512,512,15.901911119561161,32,1.0,0,0,0.12001848587533459,0
28,14,0,2,decentr-08,4,2048,2048,15.77168441250022,32,1.0,0,0,0.12001848587533459,0
29,14,1,2,decentr-08,1,512,512,16.013223311478217,32,1.0,0,0,0.1265532498655375,0
30,15,0,2,decentr-08,3,1536,1536,15.84190012524817,32,1.0,0,0,0.1265532498655375,0
31,15,1,2,decentr-08,1,512,512,14.545928147238344,32,1.0,0,0,0.13369250786490738,0
32,16,0,2,decentr-08,3,1536,1536,16.05361211290866,32,1.0,0,0,0.13369250786490738,0
33,16,1,2,decentr-08,1,512,512,15.742473721081684,32,1.0,0,0,0.14031096687540412,0
34,17,0,2,decentr-08,3,1536,1536,15.937997065631743,32,1.0,0,0,0.14031096687540412,0
35,17,1,2,decentr-08,2,1024,1024,15.959680591353372,32,1.0,0,0,0.1473247018584516,0
36,18,0,2,decentr-08,4,2048,2048,16.116997703645644,32,1.0,0,0,0.1473247018584516,0
37,18,1,2,decentr-08,1,512,512,15.874205242518796,32,1.0,0,0,0.1564356828457676,0
38,19,0,2,decentr-08,4,2048,2048,16.219033276898276,32,1.0,0,0,0.1564356828457676,0
39,19,1,2,decentr-08,1,512,512,16.04832377322084,32,1.0,0,0,0.16338869286119007,0
40,20,0,2,decentr-08,4,2048,2048,16.15514059533407,32,1.0,0,0,0.16338869286119007,0
41,20,1,2,decentr-08,1,512,512,15.453543658434516,32,1.0,0,0,0.16985381284030154,0
42,21,0,2,decentr-08,4,2048,2048,16.093230929111954,32,1.0,0,0,0.16985381284030154,0
43,21,1,2,decentr-08,1,512,512,15.772705404929184,32,1.0,0,0,0.17656870285281911,0
44,22,0,2,decentr-08,4,2048,2048,15.949550360913534,32,1.0,0,0,0.17656870285281911,0
45,22,1,2,decentr-08,1,512,512,15.892804479048106,32,1.0,0,0,0.18412319783237763,0
46,23,0,2,decentr-08,4,2048,2048,16.102869585874124,32,1.0,0,0,0.18412319783237763,0
47,23,1,2,decentr-08,1,512,512,15.897150003949923,32,1.0,0,0,0.19252841782872565,0
48,24,0,2,decentr-08,4,2048,2048,16.286874925508805,32,1.0,0,0,0.19252841782872565,0
49,24,1,2,decentr-08,1,512,512,16.097317540503223,32,1.0,0,0,0.1989078278420493,0
50,25,0,2,decentr-08,4,2048,2048,15.900646706571234,32,1.0,0,0,0.1989078278420493,0
51,25,1,2,decentr-08,1,512,512,15.876240313001363,32,1.0,0,0,0.21401958385831676,0
52,26,0,2,decentr-08,3,1536,1536,15.551813084410453,32,1.0,0,0,0.21401958385831676,0
53,26,1,2,decentr-08,1,512,512,16.097295602058114,32,1.0,0,0,0.22099614585749805,0
54,27,0,2,decentr-08,3,1536,1536,16.162456983849314,32,1.0,0,0,0.22099614585749805,0
55,27,1,2,decentr-08,1,512,512,14.723543171508272,32,1.0,0,0,0.2440519658557605,0
56,28,0,2,decentr-08,4,2048,2048,16.24097256710374,32,1.0,0,0,0.2440519658557605,0
57,28,1,2,decentr-08,1,512,512,14.584705707616212,32,1.0,0,0,0.25498089485336095,0
58,29,0,2,decentr-08,4,2048,2048,16.33039398691614,32,1.0,0,0,0.25498089485336095,0
59,29,1,2,decentr-08,1,512,512,14.595592733074543,32,1.0,0,0,0.2617571068403777,0
60,30,0,2,decentr-08,4,2048,2048,16.13902765107313,32,1.0,0,0,0.2617571068403777,0
61,30,1,2,decentr-08,1,512,512,14.563635070879261,32,1.0,0,0,0.26859486583271064,0
62,31,0,2,decentr-08,4,2048,2048,15.84213864245854,32,1.0,0,0,0.26859486583271064,0
63,31,1,2,decentr-08,1,512,512,14.437746614089928,32,1.0,0,0,0.2752928628178779,0
64,32,0,2,decentr-08,4,2048,2048,16.43156284123629,32,1.0,0,0,0.2752928628178779,0
65,32,1,2,decentr-08,1,512,512,14.639740701197253,32,1.0,0,0,0.28254926079534926,0
66,33,0,2,decentr-08,4,2048,2048,16.224570027389326,32,1.0,0,0,0.28254926079534926,0
67,33,1,2,decentr-08,1,512,512,14.733703352515981,32,1.0,0,0,0.28886479180073366,0
68,34,0,2,decentr-08,4,2048,2048,16.42191990609585,32,1.0,0,0,0.28886479180073366,0
69,34,1,2,decentr-08,1,512,512,14.541811370993884,32,1.0,0,0,0.2959309337893501,0
70,35,0,2,decentr-08,4,2048,2048,16.20805655325563,32,1.0,0,0,0.2959309337893501,0
71,35,1,2,decentr-08,1,512,512,13.968142180027629,32,1.0,0,0,0.3032736068125814,0
72,36,0,2,decentr-08,3,1536,1536,15.823147973243307,32,1.0,0,0,0.3032736068125814,0
73,36,1,2,decentr-08,1,512,512,16.085949618575036,32,1.0,0,0,0.31014985882211477,0
74,37,0,2,decentr-08,3,1536,1536,15.803694329722921,32,1.0,0,0,0.31014985882211477,0
75,37,1,2,decentr-08,2,1024,1024,15.995855692227018,32,1.0,0,0,0.3174894868279807,0
