epoch,local_train_loss,local_train_accuracy,local_train_macro_f1,samples_processed,duration_s,mixed_peer_updates,mixed_senders,dropped_peer_updates,dropped_peer_senders,drop_reasons,nonfinite_peer_updates,max_staleness,max_normalized_staleness,stale_mixed_peer_updates,hard_dropped_stale_peer_updates,pushes_sent,failed_pushes_total,push_elapsed_s,push_failed_targets,push_failure_reasons,window_count,val_loss,val_accuracy,val_macro_f1,test_loss,test_accuracy,test_macro_f1,state_digest,last_step,windows,samples_per_s
1,2.3616533130407333,0.13037109375,0.12380405933162283,2048,404.69209735500044,31,"['decentr-01', 'decentr-02', 'decentr-03', 'decentr-04', 'decentr-05', 'decentr-06', 'decentr-07', 'decentr-08', 'decentr-10', 'decentr-11', 'decentr-12', 'decentr-13', 'decentr-14', 'decentr-15', 'decentr-16', 'decentr-17', 'decentr-18', 'decentr-19', 'decentr-20']",0,[],[],0,10,10.0,8,0,32,0,99.6067685020098,[],[],2,2.237244986343384,0.141,0.05110983654225719,2.2332815559387207,0.1394,0.0510154990967666,885822266c832d85a305ab8d0e3c0ea13559cf13a59d2a146a618290cc92e4e4,64,"[{'window_id': 0, 'epoch_window_index': 0, 'epoch_window_count': 2, 'assigned_shard_count': 3, 'samples_processed': 1536, 'duration_s': 146.7890393549751}, {'window_id': 1, 'epoch_window_index': 1, 'epoch_window_count': 2, 'assigned_shard_count': 1, 'samples_processed': 512, 'duration_s': 62.5765369059809}]",5.060637490540052
2,2.2114242523908616,0.166015625,0.16250591427351102,2560,445.7649320519995,31,"['decentr-01', 'decentr-02', 'decentr-03', 'decentr-04', 'decentr-05', 'decentr-06', 'decentr-07', 'decentr-08', 'decentr-10', 'decentr-11', 'decentr-12', 'decentr-13', 'decentr-14', 'decentr-15', 'decentr-16', 'decentr-17', 'decentr-18', 'decentr-19', 'decentr-20']",0,[],[],0,20,20.0,13,0,40,0,117.88933527003974,[],[],2,2.0641189775466917,0.2068,0.13537717721928327,2.0508707927703855,0.2134,0.13700879516324083,5f4343a845d895ab2ca480d9f0692b1e12c2891598946bfef6e6297e3b1b40c2,144,"[{'window_id': 2, 'epoch_window_index': 0, 'epoch_window_count': 2, 'assigned_shard_count': 3, 'samples_processed': 1536, 'duration_s': 150.1776849850139}, {'window_id': 3, 'epoch_window_index': 1, 'epoch_window_count': 2, 'assigned_shard_count': 2, 'samples_processed': 1024, 'duration_s': 98.49389045601129}]",5.7429371759135375
3,2.066180557012558,0.2392578125,0.23003669796012538,2048,397.06975768099073,33,"['decentr-01', 'decentr-02', 'decentr-03', 'decentr-04', 'decentr-05', 'decentr-06', 'decentr-07', 'decentr-08', 'decentr-10', 'decentr-11', 'decentr-12', 'decentr-13', 'decentr-14', 'decentr-15', 'decentr-16', 'decentr-17', 'decentr-18', 'decentr-19', 'decentr-20']",0,[],[],0,50,50.0,22,0,32,0,93.61248944699764,[],[],2,2.007597808647156,0.252,0.18570274978890974,2.0013856292724608,0.2495,0.18247071251645855,aa7cdcf2fb33714e6eee0abdfb455f44069750a01d32b2e119f593b50f39abcf,208,"[{'window_id': 4, 'epoch_window_index': 0, 'epoch_window_count': 2, 'assigned_shard_count': 3, 'samples_processed': 1536, 'duration_s': 150.29051233601058}, {'window_id': 5, 'epoch_window_index': 1, 'epoch_window_count': 2, 'assigned_shard_count': 1, 'samples_processed': 512, 'duration_s': 49.659841587999836}]",5.157783891578519
4,1.9819277748465538,0.2724609375,0.2689548997690032,2048,412.07782089099055,36,"['decentr-01', 'decentr-06', 'decentr-08', 'decentr-12', 'decentr-15', 'decentr-17', 'decentr-20']",0,[],[],0,120,120.0,20,0,36,0,104.76491489700857,[],[],2,1.908857493019104,0.3164,0.28849045960031,1.8989036329269409,0.3195,0.2943993848720171,97c173b942c1775e02504b246b325148591df308f1b8a192f20324d6edc11508,272,"[{'window_id': 6, 'epoch_window_index': 0, 'epoch_window_count': 2, 'assigned_shard_count': 3, 'samples_processed': 1536, 'duration_s': 151.3149640870106}, {'window_id': 7, 'epoch_window_index': 1, 'epoch_window_count': 2, 'assigned_shard_count': 1, 'samples_processed': 512, 'duration_s': 62.2441188810044}]",4.969935036959366
5,1.944654007256031,0.27578125,0.2678752368287823,2560,452.1009055660106,39,"['decentr-01', 'decentr-03', 'decentr-06', 'decentr-08', 'decentr-10', 'decentr-12', 'decentr-17', 'decentr-20']",0,[],[],0,110,110.0,32,0,40,0,118.49659708299441,[],[],2,1.9687099969863893,0.3012,0.2570586552975421,1.9664492567062377,0.2974,0.25748706623382756,28b098b047fa51e3f4284dd3883eba258943e77731856e276e211e4bb5df33a3,352,"[{'window_id': 8, 'epoch_window_index': 0, 'epoch_window_count': 2, 'assigned_shard_count': 4, 'samples_processed': 2048, 'duration_s': 186.23913697199896}, {'window_id': 9, 'epoch_window_index': 1, 'epoch_window_count': 2, 'assigned_shard_count': 1, 'samples_processed': 512, 'duration_s': 64.36193152700434}]",5.66245271461023
6,1.8694553934037685,0.3017578125,0.29499568933209475,2048,386.9983274730039,25,"['decentr-02', 'decentr-03', 'decentr-04', 'decentr-10', 'decentr-12', 'decentr-13', 'decentr-17', 'decentr-18', 'decentr-20']",0,[],[],0,64,64.0,22,0,28,0,81.89033103495603,[],[],2,1.913605403137207,0.3052,0.2357143607412461,1.9063093488693237,0.2963,0.2255967103475054,51477d8d00696049c13c8666a462a926a81e483e79b22376d865a2d0a60aad07,416,"[{'window_id': 10, 'epoch_window_index': 0, 'epoch_window_count': 2, 'assigned_shard_count': 3, 'samples_processed': 1536, 'duration_s': 137.09505772101693}, {'window_id': 11, 'epoch_window_index': 1, 'epoch_window_count': 2, 'assigned_shard_count': 1, 'samples_processed': 512, 'duration_s': 49.519886439986294}]",5.292012534971133
7,1.8137126937508583,0.3391927083333333,0.32620676016707784,1536,359.99451317900093,20,"['decentr-02', 'decentr-03', 'decentr-04', 'decentr-10', 'decentr-13', 'decentr-18']",0,[],[],0,70,70.0,13,0,28,0,82.42896246194141,[],[],2,1.9016809505462646,0.318,0.2474619069552447,1.8943917554855347,0.3216,0.25226107965559497,15c01ee3fb27a752b258bac9914ea0a45c9f130960ff4de83a6308b54644dc44,464,"[{'window_id': 12, 'epoch_window_index': 0, 'epoch_window_count': 2, 'assigned_shard_count': 2, 'samples_processed': 1024, 'duration_s': 98.83453931700205}, {'window_id': 13, 'epoch_window_index': 1, 'epoch_window_count': 2, 'assigned_shard_count': 1, 'samples_processed': 512, 'duration_s': 61.94898757402552}]",4.266731696647418
8,1.8057027515023947,0.32421875,0.31950246507639996,2048,391.381120052014,14,"['decentr-02', 'decentr-03', 'decentr-04', 'decentr-05', 'decentr-07', 'decentr-10', 'decentr-13', 'decentr-18']",0,[],[],0,90,90.0,9,0,32,0,92.91020360696712,[],[],2,2.0163756484985353,0.305,0.2438917285803291,2.0268612955093386,0.2994,0.23757185905252493,c1e396d387b551182346012c8f4dc706b56116d5addacc2dd70d3152ac3469c6,528,"[{'window_id': 14, 'epoch_window_index': 0, 'epoch_window_count': 2, 'assigned_shard_count': 3, 'samples_processed': 1536, 'duration_s': 146.73774154900457}, {'window_id': 15, 'epoch_window_index': 1, 'epoch_window_count': 2, 'assigned_shard_count': 1, 'samples_processed': 512, 'duration_s': 47.93338638098794}]",5.232751134566286
9,1.7809245381504297,0.34912109375,0.33882433212364926,2048,405.57041410400416,18,"['decentr-05', 'decentr-07', 'decentr-14', 'decentr-18']",0,[],[],0,94,94.0,14,0,36,0,104.68950724496972,[],[],2,1.8201464122772217,0.3582,0.3241484632063537,1.8091935987472534,0.3624,0.33072484211338676,7a03de5c58b9e050b042ac6f23dd09a18666310e6a884e4ee5edbe8a1d9a4f03,592,"[{'window_id': 16, 'epoch_window_index': 0, 'epoch_window_count': 2, 'assigned_shard_count': 3, 'samples_processed': 1536, 'duration_s': 148.68061487999512}, {'window_id': 17, 'epoch_window_index': 1, 'epoch_window_count': 2, 'assigned_shard_count': 1, 'samples_processed': 512, 'duration_s': 60.723227033013245}]",5.04967800603624
10,1.765244584530592,0.33642578125,0.3249945161134307,2048,378.9339394699782,14,"['decentr-05', 'decentr-07', 'decentr-14']",0,[],[],0,56,56.0,14,0,28,0,82.17419134886586,[],[],2,1.797164108467102,0.359,0.3160188685228665,1.7779174453735351,0.3637,0.32085278984767485,e11e3924527d3bf0dd862a539c4764605b137a3586606d38de9ea4e60f7a0fa4,656,"[{'window_id': 18, 'epoch_window_index': 0, 'epoch_window_count': 2, 'assigned_shard_count': 3, 'samples_processed': 1536, 'duration_s': 135.026927651983}, {'window_id': 19, 'epoch_window_index': 1, 'epoch_window_count': 2, 'assigned_shard_count': 1, 'samples_processed': 512, 'duration_s': 49.177362880000146}]",5.404635971284533
11,1.777328522875905,0.34375,0.337760299080613,2048,391.6134249419847,7,"['decentr-07', 'decentr-11', 'decentr-16']",0,[],[],0,36,36.0,7,0,32,0,92.6801296940248,[],[],2,2.096938042640686,0.293,0.23823350954765615,2.0942029079437257,0.2951,0.24284328303587538,1d99892b33994fc900de7c3e4730fb1b58c92d8a72a00b2a64d1031122f160bf,720,"[{'window_id': 20, 'epoch_window_index': 0, 'epoch_window_count': 2, 'assigned_shard_count': 3, 'samples_processed': 1536, 'duration_s': 144.11527707899222}, {'window_id': 21, 'epoch_window_index': 1, 'epoch_window_count': 2, 'assigned_shard_count': 1, 'samples_processed': 512, 'duration_s': 49.126535600982606}]",5.229647069181552
