epoch,local_train_loss,local_train_accuracy,local_train_macro_f1,samples_processed,duration_s,mixed_peer_updates,mixed_senders,dropped_peer_updates,dropped_peer_senders,drop_reasons,nonfinite_peer_updates,max_staleness,max_normalized_staleness,stale_mixed_peer_updates,hard_dropped_stale_peer_updates,pushes_sent,failed_pushes_total,push_elapsed_s,push_failed_targets,push_failure_reasons,window_count,val_loss,val_accuracy,val_macro_f1,test_loss,test_accuracy,test_macro_f1,state_digest,last_step,windows,samples_per_s
1,2.462963815778494,0.12109375,0.11829941409813578,2048,413.7792719969875,32,"['decentr-01', 'decentr-02', 'decentr-03', 'decentr-04', 'decentr-05', 'decentr-06', 'decentr-07', 'decentr-08', 'decentr-09', 'decentr-10', 'decentr-11', 'decentr-12', 'decentr-13', 'decentr-14', 'decentr-16', 'decentr-17', 'decentr-18', 'decentr-19', 'decentr-20']",0,[],[],0,10,10.0,5,0,32,0,103.34922500397079,[],[],2,2.225317597579956,0.1782,0.0980415086130355,2.2307247997283937,0.1751,0.09687954149790715,81732b93d5f516e9a3ba4d19129b0cfbe42aaa3722494f841ef336741e9f21c4,64,"[{'window_id': 0, 'epoch_window_index': 0, 'epoch_window_count': 2, 'assigned_shard_count': 3, 'samples_processed': 1536, 'duration_s': 148.42963276299997}, {'window_id': 1, 'epoch_window_index': 1, 'epoch_window_count': 2, 'assigned_shard_count': 1, 'samples_processed': 512, 'duration_s': 65.05845595500432}]",4.94949877531543
2,2.2133755534887314,0.18671875,0.17901093990805325,2560,458.4568278969964,36,"['decentr-01', 'decentr-02', 'decentr-03', 'decentr-04', 'decentr-05', 'decentr-06', 'decentr-07', 'decentr-08', 'decentr-09', 'decentr-10', 'decentr-11', 'decentr-12', 'decentr-13', 'decentr-14', 'decentr-16', 'decentr-17', 'decentr-18', 'decentr-19', 'decentr-20']",0,[],[],0,25,25.0,20,0,40,0,118.4353076730622,[],[],2,2.0950776489257814,0.2314,0.17477771965260863,2.0918918266296385,0.2272,0.17054836591774342,b70c07f70b9cc566026d8a4417fd43edcccf2fa384e5e3d812ec640fc82a67c5,144,"[{'window_id': 2, 'epoch_window_index': 0, 'epoch_window_count': 2, 'assigned_shard_count': 4, 'samples_processed': 2048, 'duration_s': 193.66347152899834}, {'window_id': 3, 'epoch_window_index': 1, 'epoch_window_count': 2, 'assigned_shard_count': 1, 'samples_processed': 512, 'duration_s': 61.94313767499989}]",5.583949990979668
3,2.069579093158245,0.240625,0.23325862088195026,2560,456.3668988029822,35,"['decentr-01', 'decentr-02', 'decentr-03', 'decentr-04', 'decentr-05', 'decentr-06', 'decentr-07', 'decentr-08', 'decentr-09', 'decentr-10', 'decentr-11', 'decentr-12', 'decentr-13', 'decentr-14', 'decentr-16', 'decentr-17', 'decentr-18', 'decentr-19', 'decentr-20']",0,[],[],0,60,60.0,26,0,40,0,118.04036757402355,[],[],2,2.108419725036621,0.276,0.2191064392515755,2.1039023456573487,0.2754,0.2229244908849469,336cdc10ba2a69ab9d992a624354867bbda10381f9f555f1b77ae0ed316df903,224,"[{'window_id': 4, 'epoch_window_index': 0, 'epoch_window_count': 2, 'assigned_shard_count': 4, 'samples_processed': 2048, 'duration_s': 191.12751215300523}, {'window_id': 5, 'epoch_window_index': 1, 'epoch_window_count': 2, 'assigned_shard_count': 1, 'samples_processed': 512, 'duration_s': 61.81217494700104}]",5.6095216517996755
4,1.989764854311943,0.276953125,0.2758158169395714,2560,453.3064191850135,37,"['decentr-01', 'decentr-02', 'decentr-03', 'decentr-04', 'decentr-05', 'decentr-06', 'decentr-07', 'decentr-08', 'decentr-09', 'decentr-10', 'decentr-11', 'decentr-12', 'decentr-13', 'decentr-14', 'decentr-16', 'decentr-17', 'decentr-18', 'decentr-19', 'decentr-20']",0,[],[],0,80,80.0,25,0,40,0,115.89428468898404,[],[],2,2.255313258934021,0.2006,0.1052661080696455,2.2500528448104857,0.1908,0.0986982766825975,a16914c9d99365eb9ebd4e8898cac02809dc4f9aec5a6dbff588669b7edfbd3c,304,"[{'window_id': 6, 'epoch_window_index': 0, 'epoch_window_count': 2, 'assigned_shard_count': 4, 'samples_processed': 2048, 'duration_s': 189.75325017399155}, {'window_id': 7, 'epoch_window_index': 1, 'epoch_window_count': 2, 'assigned_shard_count': 1, 'samples_processed': 512, 'duration_s': 61.58533653098857}]",5.647394106182193
5,1.9463058233261108,0.281640625,0.27500345528872683,2560,454.52280831799726,34,"['decentr-01', 'decentr-02', 'decentr-03', 'decentr-04', 'decentr-05', 'decentr-06', 'decentr-07', 'decentr-08', 'decentr-09', 'decentr-10', 'decentr-11', 'decentr-12', 'decentr-13', 'decentr-14', 'decentr-16', 'decentr-17', 'decentr-18', 'decentr-19', 'decentr-20']",0,[],[],0,84,84.0,32,0,40,0,116.31981057213852,[],[],2,1.7928609804153441,0.3412,0.30152992079631613,1.7856337471008301,0.3414,0.3031203411001709,4118da48488db46f8c4bbc324abdb1e0416513db85d37a7036b4794554cb9cdd,384,"[{'window_id': 8, 'epoch_window_index': 0, 'epoch_window_count': 2, 'assigned_shard_count': 4, 'samples_processed': 2048, 'duration_s': 189.69968448299915}, {'window_id': 9, 'epoch_window_index': 1, 'epoch_window_count': 2, 'assigned_shard_count': 1, 'samples_processed': 512, 'duration_s': 61.42950298500364}]",5.632280609797144
6,1.9002728220075369,0.29833984375,0.290213133614078,2048,405.82639619900146,26,"['decentr-01', 'decentr-02', 'decentr-03', 'decentr-04', 'decentr-05', 'decentr-06', 'decentr-07', 'decentr-08', 'decentr-09', 'decentr-10', 'decentr-11', 'decentr-12', 'decentr-13', 'decentr-16', 'decentr-17', 'decentr-18', 'decentr-19', 'decentr-20']",0,[],[],0,73,73.0,26,0,32,0,94.16305065303459,[],[],2,1.9620543390274048,0.2754,0.19527686529848204,1.9669050872802734,0.2643,0.1885506751245331,ea6e64c87e33b389556c594e5aced542e1177e80471a60edc9de7e7a154b2918,448,"[{'window_id': 10, 'epoch_window_index': 0, 'epoch_window_count': 2, 'assigned_shard_count': 2, 'samples_processed': 1024, 'duration_s': 102.40829003797262}, {'window_id': 11, 'epoch_window_index': 1, 'epoch_window_count': 2, 'assigned_shard_count': 2, 'samples_processed': 1024, 'duration_s': 99.13714669900946}]",5.046492833343794
7,1.8314430378377438,0.328125,0.31512263330364504,2048,420.69950833299663,35,"['decentr-01', 'decentr-02', 'decentr-04', 'decentr-05', 'decentr-06', 'decentr-07', 'decentr-08', 'decentr-09', 'decentr-10', 'decentr-13', 'decentr-14', 'decentr-18', 'decentr-19', 'decentr-20']",0,[],[],0,80,80.0,35,0,36,0,106.7574007200601,[],[],2,1.7555713176727294,0.3708,0.3294961815992729,1.7448124952316284,0.3814,0.3407587919546322,8b53fdcc1f254e2705922948bc0178f3f7a78e563d93942c08c064210a0dd48c,512,"[{'window_id': 12, 'epoch_window_index': 0, 'epoch_window_count': 2, 'assigned_shard_count': 3, 'samples_processed': 1536, 'duration_s': 153.5043527180096}, {'window_id': 13, 'epoch_window_index': 1, 'epoch_window_count': 2, 'assigned_shard_count': 1, 'samples_processed': 512, 'duration_s': 63.67103827401297}]",4.86808270376904
8,1.8203343842178583,0.3369140625,0.3280366347134537,2048,403.2617726599856,28,"['decentr-01', 'decentr-02', 'decentr-04', 'decentr-05', 'decentr-07', 'decentr-09', 'decentr-12', 'decentr-13', 'decentr-14', 'decentr-16', 'decentr-18', 'decentr-19', 'decentr-20']",0,[],[],0,71,71.0,28,0,32,0,94.24755264710984,[],[],2,1.758303702735901,0.3544,0.318868319508062,1.7477210210800171,0.3577,0.3230336417602234,89f2ad2aae9bfc202364fd64a678e19f41f3c3fbd99106aa85985998b8f5811a,576,"[{'window_id': 14, 'epoch_window_index': 0, 'epoch_window_count': 2, 'assigned_shard_count': 2, 'samples_processed': 1024, 'duration_s': 101.25501091501792}, {'window_id': 15, 'epoch_window_index': 1, 'epoch_window_count': 2, 'assigned_shard_count': 2, 'samples_processed': 1024, 'duration_s': 102.01189653400797}]",5.0785870093538295
9,1.755044486373663,0.3544921875,0.3463327789991456,2048,401.13032096400275,19,"['decentr-02', 'decentr-04', 'decentr-05', 'decentr-08', 'decentr-09', 'decentr-13', 'decentr-16']",0,[],[],0,70,70.0,18,0,32,0,93.12814960093237,[],[],2,1.8575594476699828,0.353,0.3069798926320652,1.848378150177002,0.3466,0.2987197612077875,bd8d6031b614becfb47dfc7680b13296ff2976c4d9a276e680a9163da80ba727,640,"[{'window_id': 16, 'epoch_window_index': 0, 'epoch_window_count': 2, 'assigned_shard_count': 3, 'samples_processed': 1536, 'duration_s': 150.66611516999546}, {'window_id': 17, 'epoch_window_index': 1, 'epoch_window_count': 2, 'assigned_shard_count': 1, 'samples_processed': 512, 'duration_s': 48.94763357899501}]",5.105572660471574
10,1.7680252169569333,0.3548177083333333,0.34868934661035467,1536,351.0015779840178,7,"['decentr-01', 'decentr-02', 'decentr-06', 'decentr-08', 'decentr-16', 'decentr-17', 'decentr-19']",0,[],[],0,84,84.0,7,0,24,0,69.22614559999784,[],[],2,1.976569215774536,0.2786,0.24827924236960675,1.9716354219436645,0.2813,0.25180800922352947,1411c7094dd26a4cdf040e7abeb94b7601898c4294232b8999eee39ae940e214,688,"[{'window_id': 18, 'epoch_window_index': 0, 'epoch_window_count': 2, 'assigned_shard_count': 1, 'samples_processed': 512, 'duration_s': 49.54506472198409}, {'window_id': 19, 'epoch_window_index': 1, 'epoch_window_count': 2, 'assigned_shard_count': 2, 'samples_processed': 1024, 'duration_s': 96.86504723501275}]",4.376048702749533
