window_id,epoch_id,epoch_window_index,epoch_window_count,node_id,assigned_shard_count,assigned_sample_count,samples_processed,effective_throughput,local_inventory_count,cache_hit_rate,shards_pulled_total,bytes_transferred_total,prefetch_wait_s_total,transfer_retry_count
0,0,0,2,decentr-18,3,1536,1536,11.171265922915566,39,1.0,0,0,0.0,0
1,0,1,2,decentr-18,2,1024,1024,9.809854016230918,39,1.0,0,0,0.006637758982833475,0
2,1,0,2,decentr-18,1,512,512,10.24869963368747,39,1.0,0,0,0.006637758982833475,0
3,1,1,2,decentr-18,1,512,512,8.250363229608089,39,1.0,0,0,0.012601479975273833,0
4,2,0,2,decentr-18,4,2048,2048,11.072581190444952,39,1.0,0,0,0.012601479975273833,0
5,2,1,2,decentr-18,1,512,512,8.312493578970473,39,1.0,0,0,0.019226087955757976,0
6,3,0,2,decentr-18,4,2048,2048,11.106229719305773,39,1.0,0,0,0.019226087955757976,0
7,3,1,2,decentr-18,1,512,512,8.378579215306866,39,1.0,0,0,0.029902355978265405,0
8,4,0,2,decentr-18,4,2048,2048,10.99722643743551,39,1.0,0,0,0.029902355978265405,0
9,4,1,2,decentr-18,1,512,512,8.408313861964576,39,1.0,0,0,0.03680517798056826,0
10,5,0,2,decentr-18,4,2048,2048,11.346431701266674,39,1.0,0,0,0.03680517798056826,0
11,5,1,2,decentr-18,2,1024,1024,10.497869338681943,39,1.0,0,0,0.04299933000584133,0
12,6,0,2,decentr-18,3,1536,1536,10.483442019529866,39,1.0,0,0,0.04299933000584133,0
13,6,1,2,decentr-18,2,1024,1024,10.577823267570906,39,1.0,0,0,0.04921518999617547,0
14,7,0,2,decentr-18,4,2048,2048,10.34096703836645,39,1.0,0,0,0.04921518999617547,0
15,7,1,2,decentr-18,1,512,512,10.506613275885497,39,1.0,0,0,0.05537729899515398,0
16,8,0,2,decentr-18,5,2560,2560,10.963151671852808,39,1.0,0,0,0.05537729899515398,0
17,8,1,2,decentr-18,2,1024,1024,10.355407525858794,39,1.0,0,0,0.061790292005753145,0
18,9,0,2,decentr-18,4,2048,2048,11.15779534280707,39,1.0,0,0,0.061790292005753145,0
19,9,1,2,decentr-18,1,512,512,10.337232441267284,39,1.0,0,0,0.06802487198729068,0
20,10,0,2,decentr-18,5,2560,2560,11.518794556635937,39,1.0,0,0,0.06802487198729068,0
21,10,1,2,decentr-18,1,512,512,10.303895340941013,39,1.0,0,0,0.09786558098858222,0
22,11,0,2,decentr-18,4,2048,2048,10.929966315554319,39,1.0,0,0,0.09786558098858222,0
23,11,1,2,decentr-18,2,1024,1024,10.516799250804796,39,1.0,0,0,0.10409562999848276,0
24,12,0,2,decentr-18,4,2048,2048,11.215861730788477,39,1.0,0,0,0.10409562999848276,0
25,12,1,2,decentr-18,2,1024,1024,10.51385568152318,39,1.0,0,0,0.11157196300337091,0
26,13,0,2,decentr-18,3,1536,1536,10.374266566562666,39,1.0,0,0,0.11157196300337091,0
27,13,1,2,decentr-18,1,512,512,8.261033040007748,39,1.0,0,0,0.11785679199965671,0
28,14,0,2,decentr-18,3,1536,1536,11.21652070912016,39,1.0,0,0,0.11785679199965671,0
29,14,1,2,decentr-18,2,1024,1024,10.083294024747982,39,1.0,0,0,0.124160915001994,0
30,15,0,2,decentr-18,3,1536,1536,11.06390605267346,39,1.0,0,0,0.124160915001994,0
31,15,1,2,decentr-18,2,1024,1024,10.150995391479292,39,1.0,0,0,0.13085303001571447,0
32,16,0,2,decentr-18,3,1536,1536,11.062055988756613,39,1.0,0,0,0.13085303001571447,0
33,16,1,2,decentr-18,2,1024,1024,9.941796141674837,39,1.0,0,0,0.14305120302014984,0
34,17,0,2,decentr-18,4,2048,2048,10.89479195939368,39,1.0,0,0,0.14305120302014984,0
35,17,1,2,decentr-18,1,512,512,8.28796689956071,39,1.0,0,0,0.1492198930354789,0
36,18,0,2,decentr-18,3,1536,1536,11.124759980068092,39,1.0,0,0,0.1492198930354789,0
37,18,1,2,decentr-18,2,1024,1024,10.205650528805434,39,1.0,0,0,0.15615504104061984,0
38,19,0,2,decentr-18,3,1536,1536,11.238022511820937,39,1.0,0,0,0.15615504104061984,0
39,19,1,2,decentr-18,1,512,512,10.158915008049878,39,1.0,0,0,0.16218527604360133,0
40,20,0,2,decentr-18,3,1536,1536,10.207524509531371,39,1.0,0,0,0.16218527604360133,0
41,20,1,2,decentr-18,1,512,512,10.215094975532574,39,1.0,0,0,0.1686102660605684,0
42,21,0,2,decentr-18,3,1536,1536,11.41100381767644,39,1.0,0,0,0.1686102660605684,0
43,21,1,2,decentr-18,2,1024,1024,10.25951825857299,39,1.0,0,0,0.17612467205617577,0
44,22,0,2,decentr-18,3,1536,1536,11.403499212505665,39,1.0,0,0,0.17612467205617577,0
45,22,1,2,decentr-18,1,512,512,8.295151225728443,39,1.0,0,0,0.1827413780556526,0
46,23,0,2,decentr-18,4,2048,2048,11.244921654740622,39,1.0,0,0,0.1827413780556526,0
47,23,1,2,decentr-18,1,512,512,8.37555770801473,39,1.0,0,0,0.18849217804381624,0
48,24,0,2,decentr-18,4,2048,2048,11.18458908647866,39,1.0,0,0,0.18849217804381624,0
49,24,1,2,decentr-18,1,512,512,8.300471408743764,39,1.0,0,0,0.19588952005142346,0
50,25,0,2,decentr-18,3,1536,1536,10.42809308035544,39,1.0,0,0,0.19588952005142346,0
51,25,1,2,decentr-18,2,1024,1024,10.420064649495925,39,1.0,0,0,0.20245799305848777,0
52,26,0,2,decentr-18,4,2048,2048,11.086491860780294,39,1.0,0,0,0.20245799305848777,0
53,26,1,2,decentr-18,1,512,512,8.398207500724881,39,1.0,0,0,0.20857431006152183,0
54,27,0,2,decentr-18,4,2048,2048,11.187965356198037,39,1.0,0,0,0.20857431006152183,0
55,27,1,2,decentr-18,1,512,512,8.357177997683644,39,1.0,0,0,0.2144977450661827,0
56,28,0,2,decentr-18,3,1536,1536,10.418208536661222,39,1.0,0,0,0.2144977450661827,0
57,28,1,2,decentr-18,2,1024,1024,10.4067368667061,39,1.0,0,0,0.22155746107455343,0
58,29,0,2,decentr-18,3,1536,1536,10.554701246264802,39,1.0,0,0,0.22155746107455343,0
59,29,1,2,decentr-18,2,1024,1024,10.494649412771814,39,1.0,0,0,0.2282655920716934,0
60,30,0,2,decentr-18,4,2048,2048,11.23694482257,39,1.0,0,0,0.2282655920716934,0
61,30,1,2,decentr-18,1,512,512,8.447886392038276,39,1.0,0,0,0.23491909907897934,0
62,31,0,2,decentr-18,3,1536,1536,10.558254761130847,39,1.0,0,0,0.23491909907897934,0
63,31,1,2,decentr-18,2,1024,1024,10.601476033028105,39,1.0,0,0,0.24143002208438702,0
64,32,0,2,decentr-18,4,2048,2048,11.330939898614396,39,1.0,0,0,0.24143002208438702,0
65,32,1,2,decentr-18,1,512,512,8.555575418888942,39,1.0,0,0,0.24761264809058048,0
66,33,0,2,decentr-18,3,1536,1536,10.466278161758005,39,1.0,0,0,0.24761264809058048,0
67,33,1,2,decentr-18,1,512,512,10.47558575990683,39,1.0,0,0,0.25386018308927305,0
68,34,0,2,decentr-18,3,1536,1536,10.281723608108294,39,1.0,0,0,0.25386018308927305,0
69,34,1,2,decentr-18,2,1024,1024,10.515441854394565,39,1.0,0,0,0.2602539440849796,0
70,35,0,2,decentr-18,3,1536,1536,10.425973584267197,39,1.0,0,0,0.2602539440849796,0
71,35,1,2,decentr-18,2,1024,1024,10.580733252161677,39,1.0,0,0,0.26690289805992506,0
72,36,0,2,decentr-18,4,2048,2048,10.600186665387172,39,1.0,0,0,0.26690289805992506,0
73,36,1,2,decentr-18,2,1024,1024,10.54107664015771,39,1.0,0,0,0.2734014310699422,0
74,37,0,2,decentr-18,4,2048,2048,11.199661410688837,39,1.0,0,0,0.2734014310699422,0
75,37,1,2,decentr-18,2,1024,1024,10.554677391773543,39,1.0,0,0,0.28033158005564474,0
76,38,0,2,decentr-18,3,1536,1536,11.458322915084613,39,1.0,0,0,0.28033158005564474,0
77,38,1,2,decentr-18,2,1024,1024,10.443676724930516,39,1.0,0,0,0.2912964880524669,0
78,39,0,2,decentr-18,4,2048,2048,11.191430369934485,39,1.0,0,0,0.2912964880524669,0
79,39,1,2,decentr-18,1,512,512,10.522032194665162,39,1.0,0,0,0.29808738705469295,0
80,40,0,2,decentr-18,3,1536,1536,11.466724353283386,39,1.0,0,0,0.29808738705469295,0
81,40,1,2,decentr-18,2,1024,1024,10.483085165590694,39,1.0,0,0,0.30428941806894727,0
82,41,0,2,decentr-18,3,1536,1536,11.515289381241208,39,1.0,0,0,0.30428941806894727,0
83,41,1,2,decentr-18,2,1024,1024,10.456095768634263,39,1.0,0,0,0.31061353607219644,0
84,42,0,2,decentr-18,4,2048,2048,11.242181836482104,39,1.0,0,0,0.31061353607219644,0
85,42,1,2,decentr-18,1,512,512,10.390668184092542,39,1.0,0,0,0.3170905940642115,0
86,43,0,2,decentr-18,4,2048,2048,11.277517943174113,39,1.0,0,0,0.3170905940642115,0
87,43,1,2,decentr-18,2,1024,1024,10.465173662336117,39,1.0,0,0,0.3247198960452806,0
88,44,0,2,decentr-18,3,1536,1536,10.546911460269609,39,1.0,0,0,0.3247198960452806,0
89,44,1,2,decentr-18,2,1024,1024,10.658171198607947,39,1.0,0,0,0.3312768400355708,0
90,45,0,2,decentr-18,3,1536,1536,10.481694522283847,39,1.0,0,0,0.3312768400355708,0
91,45,1,2,decentr-18,1,512,512,10.558216785078862,39,1.0,0,0,0.33757820902974345,0
92,46,0,2,decentr-18,4,2048,2048,11.498518723722896,39,1.0,0,0,0.33757820902974345,0
93,46,1,2,decentr-18,1,512,512,10.57114757296826,39,1.0,0,0,0.3448283100442495,0
94,47,0,2,decentr-18,3,1536,1536,13.465089271834527,39,1.0,0,0,0.3448283100442495,0
95,47,1,2,decentr-18,2,1024,1024,11.203718681706613,39,1.0,0,0,0.35116997704608366,0
96,48,0,2,decentr-18,3,1536,1536,11.877896698234983,39,1.0,0,0,0.35116997704608366,0
97,48,1,2,decentr-18,1,512,512,9.400678116200428,39,1.0,0,0,0.35805143805919215,0
98,49,0,2,decentr-18,3,1536,1536,11.845299717173981,39,1.0,0,0,0.35805143805919215,0
99,49,1,2,decentr-18,2,1024,1024,11.923503692485328,39,1.0,0,0,0.36505546505213715,0
