window_id,epoch_id,epoch_window_index,epoch_window_count,node_id,assigned_shard_count,assigned_sample_count,samples_processed,effective_throughput,local_inventory_count,cache_hit_rate,shards_pulled_total,bytes_transferred_total,prefetch_wait_s_total,transfer_retry_count
0,0,0,2,decentr-11,3,1536,1536,10.600506579909716,38,1.0,0,0,0.0,0
1,0,1,2,decentr-11,1,512,512,7.852673545505516,38,1.0,0,0,0.008209256018744782,0
2,1,0,2,decentr-11,3,1536,1536,10.181932395560228,38,1.0,0,0,0.008209256018744782,0
3,1,1,2,decentr-11,1,512,512,10.154377538389834,38,1.0,0,0,0.01454142201691866,0
4,2,0,2,decentr-11,2,1024,1024,10.097443179705373,38,1.0,0,0,0.01454142201691866,0
5,2,1,2,decentr-11,2,1024,1024,10.286248071751215,38,1.0,0,0,0.020743846020195633,0
6,3,0,2,decentr-11,2,1024,1024,10.212195142726728,38,1.0,0,0,0.020743846020195633,0
7,3,1,2,decentr-11,2,1024,1024,10.365162767449544,38,1.0,0,0,0.027126002038130537,0
8,4,0,2,decentr-11,5,2560,2560,10.872566193524184,38,1.0,0,0,0.027126002038130537,0
9,4,1,2,decentr-11,1,512,512,8.286830183286911,38,1.0,0,0,0.03383988206041977,0
10,5,0,2,decentr-11,3,1536,1536,11.244242935677077,38,1.0,0,0,0.03383988206041977,0
11,5,1,2,decentr-11,1,512,512,9.88234924904924,38,1.0,0,0,0.040000434062676504,0
12,6,0,2,decentr-11,4,2048,2048,10.980424167339393,38,1.0,0,0,0.040000434062676504,0
13,6,1,2,decentr-11,1,512,512,10.37839346575663,38,1.0,0,0,0.04739643706125207,0
14,7,0,2,decentr-11,3,1536,1536,10.38336735171279,38,1.0,0,0,0.04739643706125207,0
15,7,1,2,decentr-11,2,1024,1024,10.272791373929943,38,1.0,0,0,0.05424850404961035,0
16,8,0,2,decentr-11,4,2048,2048,11.10976678406424,38,1.0,0,0,0.05424850404961035,0
17,8,1,2,decentr-11,1,512,512,10.37565254659836,38,1.0,0,0,0.060537006036611274,0
18,9,0,2,decentr-11,4,2048,2048,11.026116215243695,38,1.0,0,0,0.060537006036611274,0
19,9,1,2,decentr-11,1,512,512,10.438494021698805,38,1.0,0,0,0.06714465204277076,0
20,10,0,2,decentr-11,3,1536,1536,10.187189527178536,38,1.0,0,0,0.06714465204277076,0
21,10,1,2,decentr-11,1,512,512,10.220938866851197,38,1.0,0,0,0.07543712607002817,0
22,11,0,2,decentr-11,3,1536,1536,11.156756573988355,38,1.0,0,0,0.07543712607002817,0
23,11,1,2,decentr-11,2,1024,1024,10.483521750110818,38,1.0,0,0,0.08236848708475009,0
