epoch,local_train_loss,local_train_accuracy,local_train_macro_f1,samples_processed,duration_s,mixed_peer_updates,mixed_senders,dropped_peer_updates,dropped_peer_senders,drop_reasons,nonfinite_peer_updates,max_staleness,max_normalized_staleness,stale_mixed_peer_updates,hard_dropped_stale_peer_updates,pushes_sent,failed_pushes_total,push_elapsed_s,push_failed_targets,push_failure_reasons,window_count,val_loss,val_accuracy,val_macro_f1,test_loss,test_accuracy,test_macro_f1,state_digest,last_step,windows,samples_per_s
1,2.3661519318819044,0.134765625,0.1271499608748626,2560,424.047988323,33,"['decentr-01', 'decentr-02', 'decentr-03', 'decentr-04', 'decentr-05', 'decentr-06', 'decentr-07', 'decentr-08', 'decentr-09', 'decentr-10', 'decentr-11', 'decentr-12', 'decentr-13', 'decentr-15', 'decentr-16', 'decentr-17', 'decentr-18', 'decentr-19', 'decentr-20']",0,[],[],0,16,16.0,24,0,36,0,102.3107126110408,[],[],2,2.2913857093811036,0.1366,0.06944650599304637,2.2862612197875976,0.1354,0.06995810135076651,f0b58773856e1e8cc3302e320526863825d38e5d76eb622619043a340e349983,80,"[{'window_id': 0, 'epoch_window_index': 0, 'epoch_window_count': 2, 'assigned_shard_count': 3, 'samples_processed': 1536, 'duration_s': 137.84735024199472}, {'window_id': 1, 'epoch_window_index': 1, 'epoch_window_count': 2, 'assigned_shard_count': 2, 'samples_processed': 1024, 'duration_s': 97.24321021599462}]",6.037052575403404
2,2.1468787332996726,0.212646484375,0.20540599430664175,4096,551.1806424440001,35,"['decentr-01', 'decentr-02', 'decentr-03', 'decentr-04', 'decentr-05', 'decentr-06', 'decentr-07', 'decentr-08', 'decentr-09', 'decentr-10', 'decentr-11', 'decentr-12', 'decentr-13', 'decentr-15', 'decentr-16', 'decentr-17', 'decentr-18', 'decentr-19', 'decentr-20']",0,[],[],0,40,40.0,34,0,56,0,154.30576371212373,[],[],2,1.9872244365692138,0.2728,0.221443507581917,1.9800971025466918,0.28,0.2268865963217969,2829942cff0868f3095fdc37d43c56e29419761fefad181da29a3e2e1c4f5ea5,208,"[{'window_id': 2, 'epoch_window_index': 0, 'epoch_window_count': 2, 'assigned_shard_count': 6, 'samples_processed': 3072, 'duration_s': 265.20836183198844}, {'window_id': 3, 'epoch_window_index': 1, 'epoch_window_count': 2, 'assigned_shard_count': 2, 'samples_processed': 1024, 'duration_s': 92.67469173198333}]",7.431320486579231
3,2.010556663572788,0.2484375,0.24254924558023855,2560,430.98663373599993,30,"['decentr-01', 'decentr-02', 'decentr-03', 'decentr-04', 'decentr-05', 'decentr-06', 'decentr-07', 'decentr-08', 'decentr-09', 'decentr-10', 'decentr-11', 'decentr-12', 'decentr-13', 'decentr-15', 'decentr-16', 'decentr-17', 'decentr-18', 'decentr-19', 'decentr-20']",0,[],[],0,110,110.0,30,0,40,0,108.06966945604654,[],[],2,2.174555230712891,0.2172,0.1178012015990102,2.1663835000991822,0.2176,0.1185696535095607,637f535d321fb2b9ebeaf49717620ac9ed19b454819b1fb428078289414fa4bc,288,"[{'window_id': 4, 'epoch_window_index': 0, 'epoch_window_count': 2, 'assigned_shard_count': 3, 'samples_processed': 1536, 'duration_s': 142.6942803200218}, {'window_id': 5, 'epoch_window_index': 1, 'epoch_window_count': 2, 'assigned_shard_count': 2, 'samples_processed': 1024, 'duration_s': 93.37690544998622}]",5.9398593822009875
4,1.995164155960083,0.2625,0.25700453181598104,2560,429.2672537059989,33,"['decentr-01', 'decentr-02', 'decentr-03', 'decentr-04', 'decentr-05', 'decentr-06', 'decentr-07', 'decentr-08', 'decentr-09', 'decentr-10', 'decentr-11', 'decentr-12', 'decentr-13', 'decentr-15', 'decentr-16', 'decentr-17', 'decentr-18', 'decentr-19', 'decentr-20']",0,[],[],0,120,120.0,33,0,40,0,108.50026719586458,[],[],2,1.9081063070297242,0.3132,0.2820843184446124,1.8975970756530762,0.3108,0.27820386785527795,8b4c2cc6027f23450d89a1eb70258c950ba679a2af89ce2c94dea8297c2af3a7,368,"[{'window_id': 6, 'epoch_window_index': 0, 'epoch_window_count': 2, 'assigned_shard_count': 3, 'samples_processed': 1536, 'duration_s': 142.22887650100165}, {'window_id': 7, 'epoch_window_index': 1, 'epoch_window_count': 2, 'assigned_shard_count': 2, 'samples_processed': 1024, 'duration_s': 93.1947628709895}]",5.96365079772267
5,1.9714509639889002,0.2861328125,0.2782672925237734,2048,392.04157904401654,28,"['decentr-01', 'decentr-02', 'decentr-03', 'decentr-04', 'decentr-05', 'decentr-06', 'decentr-07', 'decentr-08', 'decentr-09', 'decentr-10', 'decentr-11', 'decentr-12', 'decentr-13', 'decentr-15', 'decentr-16', 'decentr-17', 'decentr-18', 'decentr-19', 'decentr-20']",0,[],[],0,130,130.0,28,0,36,0,97.27746909801499,[],[],2,1.8933848541259766,0.329,0.29842593225380765,1.8842813344955445,0.3189,0.29140574602439534,2515b2983c4c78fc0e66a4d0fb78e8d8e0a93ce1aa770b268320745054ca1089,432,"[{'window_id': 8, 'epoch_window_index': 0, 'epoch_window_count': 2, 'assigned_shard_count': 3, 'samples_processed': 1536, 'duration_s': 141.34834330098238}, {'window_id': 9, 'epoch_window_index': 1, 'epoch_window_count': 2, 'assigned_shard_count': 1, 'samples_processed': 512, 'duration_s': 59.26886111800559}]",5.223935698335866
6,1.9155626725405455,0.2978515625,0.2879313921364003,2048,372.67433462600457,18,"['decentr-03', 'decentr-04', 'decentr-07', 'decentr-08', 'decentr-10', 'decentr-11', 'decentr-13', 'decentr-15', 'decentr-16', 'decentr-17', 'decentr-18', 'decentr-19']",0,[],[],0,130,130.0,18,0,28,0,77.1906465611246,[],[],2,1.968713808822632,0.3004,0.22894618960696703,1.9733439390182494,0.2944,0.22348857103198552,db67ba3f4d5ba70e370915ffcf800130b31ae86dc943db98b0080009ed6fbed1,496,"[{'window_id': 10, 'epoch_window_index': 0, 'epoch_window_count': 2, 'assigned_shard_count': 3, 'samples_processed': 1536, 'duration_s': 132.79248834200553}, {'window_id': 11, 'epoch_window_index': 1, 'epoch_window_count': 2, 'assigned_shard_count': 1, 'samples_processed': 512, 'duration_s': 45.89463179800077}]",5.495414654876248
7,1.892215108498931,0.30517578125,0.3002930437470226,2048,379.97265506902477,14,"['decentr-02', 'decentr-04', 'decentr-05', 'decentr-07', 'decentr-09', 'decentr-10', 'decentr-11', 'decentr-12', 'decentr-13', 'decentr-15']",0,[],[],0,140,140.0,14,0,32,0,86.43927460399573,[],[],2,2.008052850151062,0.2904,0.26019495378669993,1.9958660785675049,0.2836,0.2507481449236416,0d8e26969eae313456f29547d526ef4640d332dc8b0648341513100c691ae306,560,"[{'window_id': 12, 'epoch_window_index': 0, 'epoch_window_count': 2, 'assigned_shard_count': 3, 'samples_processed': 1536, 'duration_s': 140.35629872398567}, {'window_id': 13, 'epoch_window_index': 1, 'epoch_window_count': 2, 'assigned_shard_count': 1, 'samples_processed': 512, 'duration_s': 46.59318330397946}]",5.389861540504714
8,1.8085551299154758,0.3505859375,0.3449192590008343,2048,384.58624889401835,19,"['decentr-01', 'decentr-02', 'decentr-04', 'decentr-06', 'decentr-09', 'decentr-10', 'decentr-11', 'decentr-13', 'decentr-16', 'decentr-20']",0,[],[],0,108,108.0,18,0,32,0,86.81871725304518,[],[],2,2.241791791152954,0.2672,0.21110565460216005,2.2414504274368285,0.2567,0.20449251936290463,cc9024beff93a7f4c6096a27b57a7b23813adcf16fd2d4ff8bd1322afcac9c03,624,"[{'window_id': 14, 'epoch_window_index': 0, 'epoch_window_count': 2, 'assigned_shard_count': 3, 'samples_processed': 1536, 'duration_s': 131.21870982900145}, {'window_id': 15, 'epoch_window_index': 1, 'epoch_window_count': 2, 'assigned_shard_count': 1, 'samples_processed': 512, 'duration_s': 57.72807593899779}]",5.325203399470411
9,1.733866850535075,0.3639322916666667,0.3578714104528862,1536,346.58316280899453,19,"['decentr-02', 'decentr-03', 'decentr-04', 'decentr-05', 'decentr-06', 'decentr-07', 'decentr-10', 'decentr-12', 'decentr-13', 'decentr-15', 'decentr-19', 'decentr-20']",0,[],[],0,120,120.0,19,0,28,0,76.30343960202299,[],[],2,1.8377797163009644,0.3406,0.30297361812825674,1.8419667434692384,0.3373,0.3031700005487217,b64678e738b22c9ea6739cb3312fe565813d45d14116e4860371275ad24ce5b2,672,"[{'window_id': 16, 'epoch_window_index': 0, 'epoch_window_count': 2, 'assigned_shard_count': 2, 'samples_processed': 1024, 'duration_s': 93.85488043699297}, {'window_id': 17, 'epoch_window_index': 1, 'epoch_window_count': 2, 'assigned_shard_count': 1, 'samples_processed': 512, 'duration_s': 59.10063154200907}]",4.431836756151092
10,1.714899164934953,0.3743489583333333,0.36834570833466584,1536,332.3355669770099,16,"['decentr-02', 'decentr-04', 'decentr-06', 'decentr-07', 'decentr-10', 'decentr-11', 'decentr-12', 'decentr-16', 'decentr-18', 'decentr-19']",0,[],[],0,88,88.0,14,0,24,0,65.3041978579713,[],[],2,1.887735437965393,0.3364,0.291033075474321,1.8858065437316895,0.3442,0.3015516596288404,3f32431d5dd971644415fe27f9c9e2aaff408e84cf14e5cccc52e9809c612612,720,"[{'window_id': 18, 'epoch_window_index': 0, 'epoch_window_count': 2, 'assigned_shard_count': 1, 'samples_processed': 512, 'duration_s': 48.0192385679984}, {'window_id': 19, 'epoch_window_index': 1, 'epoch_window_count': 2, 'assigned_shard_count': 2, 'samples_processed': 1024, 'duration_s': 94.51174717899994}]",4.621834533004578
