window_id,epoch_id,epoch_window_index,epoch_window_count,node_id,assigned_shard_count,assigned_sample_count,samples_processed,effective_throughput,local_inventory_count,cache_hit_rate,shards_pulled_total,bytes_transferred_total,prefetch_wait_s_total,transfer_retry_count
0,0,0,2,decentr-12,3,1536,1536,10.979153479268957,37,1.0,0,0,0.0,0
1,0,1,2,decentr-12,1,512,512,8.17326626353967,37,1.0,0,0,0.006982074002735317,0
2,1,0,2,decentr-12,5,2560,2560,11.018677635194507,37,1.0,0,0,0.006982074002735317,0
3,1,1,2,decentr-12,1,512,512,10.80037696753028,37,1.0,0,0,0.013459039008012041,0
4,2,0,2,decentr-12,3,1536,1536,11.179633464575423,37,1.0,0,0,0.013459039008012041,0
5,2,1,2,decentr-12,1,512,512,8.650604564661492,37,1.0,0,0,0.019656193006085232,0
6,3,0,2,decentr-12,3,1536,1536,9.617576863053026,37,1.0,0,0,0.019656193006085232,0
7,3,1,2,decentr-12,2,1024,1024,10.465181309052992,37,1.0,0,0,0.026063959987368435,0
8,4,0,2,decentr-12,4,2048,2048,11.057637735510838,37,1.0,0,0,0.026063959987368435,0
9,4,1,2,decentr-12,1,512,512,8.609870542323309,37,1.0,0,0,0.032520095992367715,0
10,5,0,2,decentr-12,4,2048,2048,11.334387665648736,37,1.0,0,0,0.032520095992367715,0
11,5,1,2,decentr-12,1,512,512,8.444826987422273,37,1.0,0,0,0.03876382499583997,0
12,6,0,2,decentr-12,3,1536,1536,10.478520478380814,37,1.0,0,0,0.03876382499583997,0
13,6,1,2,decentr-12,2,1024,1024,10.55925977557715,37,1.0,0,0,0.04593218700028956,0
14,7,0,2,decentr-12,3,1536,1536,10.557022445534319,37,1.0,0,0,0.04593218700028956,0
15,7,1,2,decentr-12,2,1024,1024,10.510580874457766,37,1.0,0,0,0.052728151000337675,0
16,8,0,2,decentr-12,3,1536,1536,10.39119645589834,37,1.0,0,0,0.052728151000337675,0
17,8,1,2,decentr-12,2,1024,1024,10.221127477592606,37,1.0,0,0,0.059502882009837776,0
18,9,0,2,decentr-12,4,2048,2048,11.143467842904826,37,1.0,0,0,0.059502882009837776,0
19,9,1,2,decentr-12,1,512,512,8.185298502288424,37,1.0,0,0,0.06774883001344278,0
20,10,0,2,decentr-12,4,2048,2048,11.063510936093351,37,1.0,0,0,0.06774883001344278,0
21,10,1,2,decentr-12,1,512,512,8.402597151440572,37,1.0,0,0,0.07482160400832072,0
22,11,0,2,decentr-12,4,2048,2048,11.052991473493742,37,1.0,0,0,0.07482160400832072,0
23,11,1,2,decentr-12,1,512,512,8.482260704763474,37,1.0,0,0,0.08284909703070298,0
24,12,0,2,decentr-12,4,2048,2048,11.103534247772654,37,1.0,0,0,0.08284909703070298,0
25,12,1,2,decentr-12,1,512,512,8.390759223762982,37,1.0,0,0,0.08953875803854316,0
26,13,0,2,decentr-12,3,1536,1536,10.474580633287088,37,1.0,0,0,0.08953875803854316,0
27,13,1,2,decentr-12,2,1024,1024,10.51564473706153,37,1.0,0,0,0.09653443703427911,0
28,14,0,2,decentr-12,3,1536,1536,10.568343055170514,37,1.0,0,0,0.09653443703427911,0
29,14,1,2,decentr-12,2,1024,1024,10.531958001023886,37,1.0,0,0,0.10287598203285597,0
30,15,0,2,decentr-12,4,2048,2048,11.318304841536701,37,1.0,0,0,0.10287598203285597,0
31,15,1,2,decentr-12,1,512,512,8.511560412397857,37,1.0,0,0,0.10970897602965124,0
32,16,0,2,decentr-12,4,2048,2048,11.350438387027474,37,1.0,0,0,0.10970897602965124,0
33,16,1,2,decentr-12,1,512,512,8.362159660421028,37,1.0,0,0,0.11609235403011553,0
34,17,0,2,decentr-12,3,1536,1536,10.572365181678654,37,1.0,0,0,0.11609235403011553,0
35,17,1,2,decentr-12,2,1024,1024,10.487952776944057,37,1.0,0,0,0.12302496103802696,0
36,18,0,2,decentr-12,3,1536,1536,10.515622680347521,37,1.0,0,0,0.12302496103802696,0
37,18,1,2,decentr-12,1,512,512,10.375845672099135,37,1.0,0,0,0.13473798404447734,0
38,19,0,2,decentr-12,3,1536,1536,10.654560247154922,37,1.0,0,0,0.13473798404447734,0
39,19,1,2,decentr-12,1,512,512,8.596151700029843,37,1.0,0,0,0.14164927005185746,0
40,20,0,2,decentr-12,3,1536,1536,11.450005287864682,37,1.0,0,0,0.14164927005185746,0
41,20,1,2,decentr-12,1,512,512,10.419475584046387,37,1.0,0,0,0.14954717305954546,0
42,21,0,2,decentr-12,3,1536,1536,10.5531843933667,37,1.0,0,0,0.14954717305954546,0
43,21,1,2,decentr-12,1,512,512,10.446512311535468,37,1.0,0,0,0.1554212760529481,0
44,22,0,2,decentr-12,3,1536,1536,11.359506338311958,37,1.0,0,0,0.1554212760529481,0
45,22,1,2,decentr-12,1,512,512,8.400291439500611,37,1.0,0,0,0.16223049303516746,0
46,23,0,2,decentr-12,3,1536,1536,10.236166124775298,37,1.0,0,0,0.16223049303516746,0
47,23,1,2,decentr-12,1,512,512,10.56426495489149,37,1.0,0,0,0.16869493701960891,0
48,24,0,2,decentr-12,2,1024,1024,10.461638317674502,37,1.0,0,0,0.16869493701960891,0
49,24,1,2,decentr-12,2,1024,1024,10.440467341382114,37,1.0,0,0,0.1754494160413742,0
50,25,0,2,decentr-12,2,1024,1024,10.412084808854198,37,1.0,0,0,0.1754494160413742,0
51,25,1,2,decentr-12,2,1024,1024,10.385128623709276,37,1.0,0,0,0.1815639100386761,0
52,26,0,2,decentr-12,3,1536,1536,10.456046585269409,37,1.0,0,0,0.1815639100386761,0
53,26,1,2,decentr-12,1,512,512,10.615419944218258,37,1.0,0,0,0.18754212502972223,0
54,27,0,2,decentr-12,3,1536,1536,11.582318573729033,37,1.0,0,0,0.18754212502972223,0
55,27,1,2,decentr-12,1,512,512,8.44569664333309,37,1.0,0,0,0.19360960603808053,0
56,28,0,2,decentr-12,3,1536,1536,10.549953737681674,37,1.0,0,0,0.19360960603808053,0
57,28,1,2,decentr-12,2,1024,1024,10.550999053167192,37,1.0,0,0,0.20025291602360085,0
58,29,0,2,decentr-12,3,1536,1536,10.738923127985318,37,1.0,0,0,0.20025291602360085,0
59,29,1,2,decentr-12,1,512,512,10.855441567047178,37,1.0,0,0,0.20986703500966541,0
60,30,0,2,decentr-12,3,1536,1536,10.738236976292757,37,1.0,0,0,0.20986703500966541,0
61,30,1,2,decentr-12,1,512,512,8.519606121378487,37,1.0,0,0,0.2169171040004585,0
62,31,0,2,decentr-12,3,1536,1536,11.487308364040379,37,1.0,0,0,0.2169171040004585,0
63,31,1,2,decentr-12,1,512,512,10.494153675579083,37,1.0,0,0,0.22524467800394632,0
64,32,0,2,decentr-12,3,1536,1536,10.600782783630267,37,1.0,0,0,0.22524467800394632,0
65,32,1,2,decentr-12,1,512,512,10.595141224354464,37,1.0,0,0,0.2314991680032108,0
66,33,0,2,decentr-12,3,1536,1536,11.593845361703366,37,1.0,0,0,0.2314991680032108,0
67,33,1,2,decentr-12,1,512,512,8.63623500410402,37,1.0,0,0,0.2381441680190619,0
68,34,0,2,decentr-12,3,1536,1536,10.601401922061243,37,1.0,0,0,0.2381441680190619,0
69,34,1,2,decentr-12,1,512,512,10.578135713873397,37,1.0,0,0,0.24517814902355894,0
70,35,0,2,decentr-12,3,1536,1536,10.43833264293808,37,1.0,0,0,0.24517814902355894,0
71,35,1,2,decentr-12,1,512,512,8.611948598829551,37,1.0,0,0,0.2544123870320618,0
72,36,0,2,decentr-12,2,1024,1024,10.359261015751876,37,1.0,0,0,0.2544123870320618,0
73,36,1,2,decentr-12,2,1024,1024,10.40132239714313,37,1.0,0,0,0.2613316450442653,0
74,37,0,2,decentr-12,3,1536,1536,10.42889668889484,37,1.0,0,0,0.2613316450442653,0
75,37,1,2,decentr-12,1,512,512,10.526406050155312,37,1.0,0,0,0.2678614050382748,0
76,38,0,2,decentr-12,2,1024,1024,10.44462864634472,37,1.0,0,0,0.2678614050382748,0
