window_id,epoch_id,epoch_window_index,epoch_window_count,node_id,assigned_shard_count,assigned_sample_count,samples_processed,effective_throughput,local_inventory_count,cache_hit_rate,shards_pulled_total,bytes_transferred_total,prefetch_wait_s_total,transfer_retry_count
0,0,0,2,decentr-05,3,1536,1536,10.346385456753005,27,1.0,0,0,0.0,0
1,0,1,2,decentr-05,1,512,512,7.9858509921406435,27,1.0,0,0,0.007600514974910766,0
2,1,0,2,decentr-05,2,1024,1024,10.09073746192036,27,1.0,0,0,0.007600514974910766,0
3,1,1,2,decentr-05,1,512,512,8.210509354668122,27,1.0,0,0,0.013830127980327234,0
4,2,0,2,decentr-05,1,512,512,10.025636657314267,27,1.0,0,0,0.013830127980327234,0
5,2,1,2,decentr-05,2,1024,1024,10.30434782734803,27,1.0,0,0,0.023148265958297998,0
6,3,0,2,decentr-05,4,2048,2048,10.89807400596565,27,1.0,0,0,0.023148265958297998,0
7,3,1,2,decentr-05,1,512,512,10.022601730539883,27,1.0,0,0,0.029574333952041343,0
8,4,0,2,decentr-05,4,2048,2048,11.006173670210568,27,1.0,0,0,0.029574333952041343,0
9,4,1,2,decentr-05,1,512,512,10.12418135150552,27,1.0,0,0,0.04020396195119247,0
10,5,0,2,decentr-05,3,1536,1536,11.45262680267773,27,1.0,0,0,0.04020396195119247,0
11,5,1,2,decentr-05,1,512,512,8.518775751072544,27,1.0,0,0,0.04761885994230397,0
12,6,0,2,decentr-05,3,1536,1536,10.438801257204638,27,1.0,0,0,0.04761885994230397,0
13,6,1,2,decentr-05,1,512,512,10.453125709586875,27,1.0,0,0,0.05849712993949652,0
14,7,0,2,decentr-05,2,1024,1024,10.31309377428998,27,1.0,0,0,0.05849712993949652,0
15,7,1,2,decentr-05,1,512,512,10.406610832217282,27,1.0,0,0,0.0668191269505769,0
16,8,0,2,decentr-05,3,1536,1536,10.386215453533717,27,1.0,0,0,0.0668191269505769,0
17,8,1,2,decentr-05,1,512,512,10.43141199023407,27,1.0,0,0,0.07334900595014915,0
18,9,0,2,decentr-05,1,512,512,10.624983645024493,27,1.0,0,0,0.07334900595014915,0
19,9,1,2,decentr-05,1,512,512,8.576030110637236,27,1.0,0,0,0.07978086394723505,0
20,10,0,2,decentr-05,3,1536,1536,11.30567943737944,27,1.0,0,0,0.07978086394723505,0
21,10,1,2,decentr-05,1,512,512,10.395886521950576,27,1.0,0,0,0.08623436893685721,0
22,11,0,2,decentr-05,3,1536,1536,10.347723758187911,27,1.0,0,0,0.08623436893685721,0
23,11,1,2,decentr-05,1,512,512,10.326163363125934,27,1.0,0,0,0.09347032895311713,0
24,12,0,2,decentr-05,3,1536,1536,11.30834333035722,27,1.0,0,0,0.09347032895311713,0
25,12,1,2,decentr-05,1,512,512,8.268411088590508,27,1.0,0,0,0.10324115195544437,0
26,13,0,2,decentr-05,4,2048,2048,10.900896226063631,27,1.0,0,0,0.10324115195544437,0
27,13,1,2,decentr-05,1,512,512,8.343009815478084,27,1.0,0,0,0.13925874896813184,0
28,14,0,2,decentr-05,3,1536,1536,10.49793628786912,27,1.0,0,0,0.13925874896813184,0
29,14,1,2,decentr-05,1,512,512,10.441732828094178,27,1.0,0,0,0.1460854309843853,0
30,15,0,2,decentr-05,3,1536,1536,10.588100240126721,27,1.0,0,0,0.1460854309843853,0
31,15,1,2,decentr-05,1,512,512,8.472429813428047,27,1.0,0,0,0.1525585079798475,0
32,16,0,2,decentr-05,4,2048,2048,11.316259982755438,27,1.0,0,0,0.1525585079798475,0
33,16,1,2,decentr-05,1,512,512,8.489011685771398,27,1.0,0,0,0.1596594929578714,0
34,17,0,2,decentr-05,4,2048,2048,11.175286207890109,27,1.0,0,0,0.1596594929578714,0
35,17,1,2,decentr-05,1,512,512,8.164932211273477,27,1.0,0,0,0.16627573495497927,0
36,18,0,2,decentr-05,3,1536,1536,10.967382559156786,27,1.0,0,0,0.16627573495497927,0
37,18,1,2,decentr-05,1,512,512,10.219480655525205,27,1.0,0,0,0.17483454395551234,0
38,19,0,2,decentr-05,4,2048,2048,10.82115532983794,27,1.0,0,0,0.17483454395551234,0
39,19,1,2,decentr-05,1,512,512,10.185133399940563,27,1.0,0,0,0.18115605897037312,0
40,20,0,2,decentr-05,3,1536,1536,10.33373232413423,27,1.0,0,0,0.18115605897037312,0
41,20,1,2,decentr-05,1,512,512,10.168549188856325,27,1.0,0,0,0.18979037593817338,0
42,21,0,2,decentr-05,4,2048,2048,10.880443343813543,27,1.0,0,0,0.18979037593817338,0
43,21,1,2,decentr-05,1,512,512,10.325837673753144,27,1.0,0,0,0.19904426991706714,0
44,22,0,2,decentr-05,4,2048,2048,11.050101563730932,27,1.0,0,0,0.19904426991706714,0
45,22,1,2,decentr-05,1,512,512,10.478173023859686,27,1.0,0,0,0.20555349392816424,0
46,23,0,2,decentr-05,4,2048,2048,11.297021808049438,27,1.0,0,0,0.20555349392816424,0
47,23,1,2,decentr-05,1,512,512,10.538839417141713,27,1.0,0,0,0.21202948392601684,0
48,24,0,2,decentr-05,2,1024,1024,10.536100711150423,27,1.0,0,0,0.21202948392601684,0
49,24,1,2,decentr-05,2,1024,1024,10.455794963754387,27,1.0,0,0,0.21833383291959763,0
50,25,0,2,decentr-05,4,2048,2048,11.152594773190392,27,1.0,0,0,0.21833383291959763,0
51,25,1,2,decentr-05,1,512,512,8.390950020271477,27,1.0,0,0,0.22432860592380166,0
52,26,0,2,decentr-05,4,2048,2048,11.187097144008403,27,1.0,0,0,0.22432860592380166,0
53,26,1,2,decentr-05,1,512,512,8.499074841474672,27,1.0,0,0,0.23094611591659486,0
54,27,0,2,decentr-05,2,1024,1024,10.31049864299623,27,1.0,0,0,0.23094611591659486,0
55,27,1,2,decentr-05,1,512,512,8.54081184768436,27,1.0,0,0,0.2375544249662198,0
56,28,0,2,decentr-05,4,2048,2048,10.962188016141605,27,1.0,0,0,0.2375544249662198,0
57,28,1,2,decentr-05,1,512,512,8.310209697392109,27,1.0,0,0,0.2438738199416548,0
58,29,0,2,decentr-05,3,1536,1536,11.395327049064637,27,1.0,0,0,0.2438738199416548,0
59,29,1,2,decentr-05,1,512,512,10.52713349387559,27,1.0,0,0,0.2500328149762936,0
60,30,0,2,decentr-05,3,1536,1536,10.200596847523135,27,1.0,0,0,0.2500328149762936,0
61,30,1,2,decentr-05,1,512,512,10.5000701808107,27,1.0,0,0,0.2569459659862332,0
62,31,0,2,decentr-05,4,2048,2048,10.915514583407587,27,1.0,0,0,0.2569459659862332,0
63,31,1,2,decentr-05,1,512,512,10.276676602126956,27,1.0,0,0,0.2643592060194351,0
64,32,0,2,decentr-05,3,1536,1536,11.05697057614211,27,1.0,0,0,0.2643592060194351,0
65,32,1,2,decentr-05,1,512,512,8.217273298848866,27,1.0,0,0,0.2730966469971463,0
66,33,0,2,decentr-05,4,2048,2048,10.822826960935217,27,1.0,0,0,0.2730966469971463,0
67,33,1,2,decentr-05,1,512,512,8.33485388118599,27,1.0,0,0,0.2809498709975742,0
68,34,0,2,decentr-05,3,1536,1536,10.095784502597288,27,1.0,0,0,0.2809498709975742,0
69,34,1,2,decentr-05,1,512,512,10.138404056244712,27,1.0,0,0,0.28745218203403056,0
70,35,0,2,decentr-05,4,2048,2048,10.355466453155708,27,1.0,0,0,0.28745218203403056,0
71,35,1,2,decentr-05,1,512,512,10.364743414779772,27,1.0,0,0,0.2942482790676877,0
72,36,0,2,decentr-05,4,2048,2048,10.391410742588247,27,1.0,0,0,0.2942482790676877,0
73,36,1,2,decentr-05,1,512,512,10.405991199209383,27,1.0,0,0,0.3007220690487884,0
74,37,0,2,decentr-05,4,2048,2048,10.482850023360907,27,1.0,0,0,0.3007220690487884,0
75,37,1,2,decentr-05,1,512,512,10.254940000189478,27,1.0,0,0,0.3070891390671022,0
76,38,0,2,decentr-05,4,2048,2048,10.35980276524733,27,1.0,0,0,0.3070891390671022,0
77,38,1,2,decentr-05,1,512,512,10.417077317639952,27,1.0,0,0,0.31372560805175453,0
78,39,0,2,decentr-05,4,2048,2048,10.56054295514828,27,1.0,0,0,0.31372560805175453,0
79,39,1,2,decentr-05,1,512,512,10.619190719543738,27,1.0,0,0,0.32038165605627,0
80,40,0,2,decentr-05,4,2048,2048,10.662498667668958,27,1.0,0,0,0.32038165605627,0
81,40,1,2,decentr-05,1,512,512,10.525323584705127,27,1.0,0,0,0.3271448020241223,0
82,41,0,2,decentr-05,3,1536,1536,10.406302341265528,27,1.0,0,0,0.3271448020241223,0
83,41,1,2,decentr-05,1,512,512,8.362278064766981,27,1.0,0,0,0.3353587430319749,0
84,42,0,2,decentr-05,4,2048,2048,11.033619393006004,27,1.0,0,0,0.3353587430319749,0
85,42,1,2,decentr-05,1,512,512,8.277940197549661,27,1.0,0,0,0.34203157405136153,0
86,43,0,2,decentr-05,4,2048,2048,10.989029243187808,27,1.0,0,0,0.34203157405136153,0
87,43,1,2,decentr-05,1,512,512,8.374569943360493,27,1.0,0,0,0.3488053330220282,0
88,44,0,2,decentr-05,2,1024,1024,10.541983943904185,27,1.0,0,0,0.3488053330220282,0
89,44,1,2,decentr-05,2,1024,1024,10.36441166851097,27,1.0,0,0,0.355457304045558,0
90,45,0,2,decentr-05,4,2048,2048,12.470597085136484,27,1.0,0,0,0.355457304045558,0
91,45,1,2,decentr-05,1,512,512,11.619703386982003,27,1.0,0,0,0.36132627906044945,0
92,46,0,2,decentr-05,2,1024,1024,11.773379813202899,27,1.0,0,0,0.36132627906044945,0
93,46,1,2,decentr-05,2,1024,1024,11.821098050870878,27,1.0,0,0,0.36733051808550954,0
94,47,0,2,decentr-05,4,2048,2048,12.54301727888785,27,1.0,0,0,0.36733051808550954,0
95,47,1,2,decentr-05,1,512,512,11.542505391241958,27,1.0,0,0,0.37402874109102413,0
96,48,0,2,decentr-05,3,1536,1536,12.688807175923976,27,1.0,0,0,0.37402874109102413,0
97,48,1,2,decentr-05,1,512,512,9.90093588816007,27,1.0,0,0,0.38007963210111484,0
98,49,0,2,decentr-05,4,2048,2048,14.314774742168883,27,1.0,0,0,0.38007963210111484,0
99,49,1,2,decentr-05,1,512,512,11.807427623610252,27,1.0,0,0,0.38651306612882763,0
