epoch,local_train_loss,local_train_accuracy,local_train_macro_f1,samples_processed,duration_s,mixed_peer_updates,mixed_senders,dropped_peer_updates,dropped_peer_senders,drop_reasons,nonfinite_peer_updates,max_staleness,max_normalized_staleness,stale_mixed_peer_updates,hard_dropped_stale_peer_updates,pushes_sent,failed_pushes_total,push_elapsed_s,push_failed_targets,push_failure_reasons,window_count,val_loss,val_accuracy,val_macro_f1,test_loss,test_accuracy,test_macro_f1,state_digest,last_step,windows,samples_per_s
1,2.3451585501432417,0.135546875,0.129970766217052,2560,841.8647975079948,152,"['decentr-01', 'decentr-02', 'decentr-03', 'decentr-04', 'decentr-05', 'decentr-06', 'decentr-07', 'decentr-08', 'decentr-09', 'decentr-10', 'decentr-11', 'decentr-12', 'decentr-13', 'decentr-15', 'decentr-16', 'decentr-17', 'decentr-18', 'decentr-19', 'decentr-20']",0,[],[],0,16,16.0,74,0,171,0,495.2366105330293,[],[],2,2.2308832412719726,0.129,0.06903043135423073,2.2275409561157224,0.133,0.07449952460250832,b87d352aee2f0f493a34357acda76f36a98cb2465784f37fd729888a3c1cb6df,80,"[{'window_id': 0, 'epoch_window_index': 0, 'epoch_window_count': 2, 'assigned_shard_count': 3, 'samples_processed': 1536, 'duration_s': 367.0189194709965}, {'window_id': 1, 'epoch_window_index': 1, 'epoch_window_count': 2, 'assigned_shard_count': 2, 'samples_processed': 1024, 'duration_s': 281.66575822400046}]",3.0408683289500402
2,2.1688596848398447,0.197265625,0.1912507230080481,4096,1180.8093335900048,204,"['decentr-01', 'decentr-02', 'decentr-03', 'decentr-04', 'decentr-05', 'decentr-06', 'decentr-07', 'decentr-08', 'decentr-09', 'decentr-10', 'decentr-11', 'decentr-12', 'decentr-13', 'decentr-15', 'decentr-16', 'decentr-17', 'decentr-18', 'decentr-19', 'decentr-20']",0,[],[],0,70,70.0,204,0,266,0,751.348483353082,[],[],2,1.982278984451294,0.2772,0.22517940345071272,1.973622402381897,0.2803,0.22843522900322202,105fd668cfb38863ddf86a490748bbada01cd63c36ebca3159e8ba95657e23bd,208,"[{'window_id': 2, 'epoch_window_index': 0, 'epoch_window_count': 2, 'assigned_shard_count': 6, 'samples_processed': 3072, 'duration_s': 705.0654361250054}, {'window_id': 3, 'epoch_window_index': 1, 'epoch_window_count': 2, 'assigned_shard_count': 2, 'samples_processed': 1024, 'duration_s': 274.37995031398896}]",3.468807269287892
3,2.0075668481489024,0.2666015625,0.2589657809246784,3072,1012.4894735260023,166,"['decentr-01', 'decentr-02', 'decentr-03', 'decentr-04', 'decentr-05', 'decentr-06', 'decentr-07', 'decentr-08', 'decentr-09', 'decentr-10', 'decentr-11', 'decentr-12', 'decentr-13', 'decentr-15', 'decentr-16', 'decentr-17', 'decentr-18', 'decentr-19', 'decentr-20']",0,[],[],0,80,80.0,152,0,228,0,638.6589114999952,[],[],2,1.9899092163085939,0.2732,0.2319603680863836,1.9787965059280395,0.273,0.23361520152842682,317bbb97893bfb2da05f0eb59ddb199b373ba7dc77efb4bd709a3e15500299a6,304,"[{'window_id': 4, 'epoch_window_index': 0, 'epoch_window_count': 2, 'assigned_shard_count': 4, 'samples_processed': 2048, 'duration_s': 542.9602264409914}, {'window_id': 5, 'epoch_window_index': 1, 'epoch_window_count': 2, 'assigned_shard_count': 2, 'samples_processed': 1024, 'duration_s': 270.76637174599455}]",3.0341056182063175
4,2.002609468996525,0.273046875,0.26592272434236613,2560,878.6238459629967,140,"['decentr-01', 'decentr-02', 'decentr-03', 'decentr-04', 'decentr-05', 'decentr-06', 'decentr-07', 'decentr-08', 'decentr-09', 'decentr-10', 'decentr-11', 'decentr-12', 'decentr-13', 'decentr-15', 'decentr-16', 'decentr-17', 'decentr-18', 'decentr-19', 'decentr-20']",0,[],[],0,94,94.0,139,0,190,0,531.9942034850246,[],[],2,1.8400652799606323,0.3474,0.3280225633042887,1.828591959953308,0.3511,0.33200137137102087,59fd11df1f7264ceb0d6848480a8a3c5ffaf8edeed03b8a662a0cd3562908780,384,"[{'window_id': 6, 'epoch_window_index': 0, 'epoch_window_count': 2, 'assigned_shard_count': 3, 'samples_processed': 1536, 'duration_s': 407.0667232120031}, {'window_id': 7, 'epoch_window_index': 1, 'epoch_window_count': 2, 'assigned_shard_count': 2, 'samples_processed': 1024, 'duration_s': 272.8121248929965}]",2.9136473039770134
5,1.8895870968699455,0.296484375,0.28872552589309136,2560,877.8655582469946,131,"['decentr-01', 'decentr-02', 'decentr-03', 'decentr-04', 'decentr-05', 'decentr-06', 'decentr-07', 'decentr-08', 'decentr-09', 'decentr-10', 'decentr-11', 'decentr-12', 'decentr-13', 'decentr-15', 'decentr-16', 'decentr-17', 'decentr-18', 'decentr-19', 'decentr-20']",0,[],[],0,100,100.0,129,0,190,0,531.1073674090148,[],[],2,1.8813271793365478,0.3374,0.316477615495403,1.871541191482544,0.3462,0.3238309506445518,392ab38c2ae5d370bfac543fca5c4a64f260bfd083c7247d71d37cccb002041b,464,"[{'window_id': 8, 'epoch_window_index': 0, 'epoch_window_count': 2, 'assigned_shard_count': 4, 'samples_processed': 2048, 'duration_s': 491.4535498040059}, {'window_id': 9, 'epoch_window_index': 1, 'epoch_window_count': 2, 'assigned_shard_count': 1, 'samples_processed': 512, 'duration_s': 187.44102918999852}]",2.9161640708539145
6,1.8769386202096938,0.309765625,0.30655124779850873,2560,881.1390963000013,141,"['decentr-01', 'decentr-02', 'decentr-03', 'decentr-04', 'decentr-05', 'decentr-06', 'decentr-07', 'decentr-08', 'decentr-09', 'decentr-10', 'decentr-11', 'decentr-12', 'decentr-13', 'decentr-15', 'decentr-16', 'decentr-17', 'decentr-18', 'decentr-19', 'decentr-20']",0,[],[],0,120,120.0,128,0,190,0,532.4761669561267,[],[],2,1.7425455638885499,0.383,0.3575268159170835,1.7321325046539306,0.3931,0.36649385667399237,43eea6bd898b2488c30d7c00a4301060968558ccf159fd806e807774e997a30c,544,"[{'window_id': 10, 'epoch_window_index': 0, 'epoch_window_count': 2, 'assigned_shard_count': 4, 'samples_processed': 2048, 'duration_s': 489.82480978600506}, {'window_id': 11, 'epoch_window_index': 1, 'epoch_window_count': 2, 'assigned_shard_count': 1, 'samples_processed': 512, 'duration_s': 192.37518914100656}]",2.9053301694927827
7,1.8215444073081017,0.34296875,0.3396661042214134,2560,883.2423493710085,140,"['decentr-01', 'decentr-02', 'decentr-03', 'decentr-04', 'decentr-05', 'decentr-06', 'decentr-07', 'decentr-08', 'decentr-09', 'decentr-10', 'decentr-11', 'decentr-12', 'decentr-13', 'decentr-15', 'decentr-16', 'decentr-17', 'decentr-18', 'decentr-19', 'decentr-20']",0,[],[],0,144,144.0,138,0,190,0,533.2560157649714,[],[],2,1.8148392162322997,0.3484,0.315889213124701,1.8040530878067016,0.3404,0.3088369319310975,39b8832f9c3623c42a5e27c82710d34eb5cd9400ba1c92e8da9a3ab5ffa1ca95,624,"[{'window_id': 12, 'epoch_window_index': 0, 'epoch_window_count': 2, 'assigned_shard_count': 4, 'samples_processed': 2048, 'duration_s': 491.7811154020019}, {'window_id': 13, 'epoch_window_index': 1, 'epoch_window_count': 2, 'assigned_shard_count': 1, 'samples_processed': 512, 'duration_s': 191.6955082869972}]",2.8984117460208703
8,1.7815489247441292,0.345703125,0.3409228472453727,2560,883.5068126430124,144,"['decentr-01', 'decentr-02', 'decentr-03', 'decentr-04', 'decentr-05', 'decentr-06', 'decentr-07', 'decentr-08', 'decentr-09', 'decentr-10', 'decentr-11', 'decentr-12', 'decentr-13', 'decentr-15', 'decentr-16', 'decentr-17', 'decentr-18', 'decentr-19', 'decentr-20']",0,[],[],0,150,150.0,142,0,190,0,533.4133319170069,[],[],2,1.9777514450073241,0.3174,0.25540979935568314,1.978709424972534,0.3106,0.2505055321267712,ed159a7c9b04d5971ecdc2e74f1f14c3e7c71573af143076e822cd75446c9674,704,"[{'window_id': 14, 'epoch_window_index': 0, 'epoch_window_count': 2, 'assigned_shard_count': 4, 'samples_processed': 2048, 'duration_s': 491.33289176100516}, {'window_id': 15, 'epoch_window_index': 1, 'epoch_window_count': 2, 'assigned_shard_count': 1, 'samples_processed': 512, 'duration_s': 192.7583554659941}]",2.897544154007998
9,1.7086958661675453,0.3606770833333333,0.35515413398469325,3072,962.4778514609934,155,"['decentr-01', 'decentr-02', 'decentr-03', 'decentr-04', 'decentr-05', 'decentr-06', 'decentr-07', 'decentr-08', 'decentr-09', 'decentr-10', 'decentr-11', 'decentr-12', 'decentr-13', 'decentr-15', 'decentr-16', 'decentr-17', 'decentr-18', 'decentr-19', 'decentr-20']",0,[],[],0,156,156.0,148,0,209,0,588.1735161030083,[],[],2,1.815712999343872,0.3442,0.29746543050529073,1.812101047897339,0.3436,0.30027093786310244,0b42856d3840684c239b1ae86c572fc9ed89df67e79a879397c2c80bcc5a7b24,800,"[{'window_id': 16, 'epoch_window_index': 0, 'epoch_window_count': 2, 'assigned_shard_count': 4, 'samples_processed': 2048, 'duration_s': 490.8474112309923}, {'window_id': 17, 'epoch_window_index': 1, 'epoch_window_count': 2, 'assigned_shard_count': 2, 'samples_processed': 1024, 'duration_s': 273.0025700709957}]",3.191761758815392
10,1.6824891328811646,0.394921875,0.3885680544270797,2560,829.9893293049972,125,"['decentr-01', 'decentr-02', 'decentr-03', 'decentr-04', 'decentr-05', 'decentr-06', 'decentr-07', 'decentr-08', 'decentr-09', 'decentr-10', 'decentr-11', 'decentr-12', 'decentr-13', 'decentr-15', 'decentr-16', 'decentr-17', 'decentr-18', 'decentr-19', 'decentr-20']",0,[],[],0,166,166.0,125,0,171,0,481.28650870099955,[],[],2,1.845109289932251,0.3346,0.2858560970430129,1.8363084421157836,0.3407,0.2936862330434102,a585aaed11f153006636553086189bedf102f0615772b559e1848c6af363b058,880,"[{'window_id': 18, 'epoch_window_index': 0, 'epoch_window_count': 2, 'assigned_shard_count': 3, 'samples_processed': 1536, 'duration_s': 359.03453558099864}, {'window_id': 19, 'epoch_window_index': 1, 'epoch_window_count': 2, 'assigned_shard_count': 2, 'samples_processed': 1024, 'duration_s': 271.0941985399986}]",3.0843770029473156
