window_id,epoch_id,epoch_window_index,epoch_window_count,node_id,assigned_shard_count,assigned_sample_count,samples_processed,effective_throughput,local_inventory_count,cache_hit_rate,shards_pulled_total,bytes_transferred_total,prefetch_wait_s_total,transfer_retry_count
0,0,0,2,decentr-20,4,1992,1992,17.140495915195245,35,1.0,0,0,0.0,0
1,0,1,2,decentr-20,2,1024,1024,16.688851042541955,35,1.0,0,0,0.00667943200096488,0
2,1,0,2,decentr-20,1,512,512,15.07760012605138,35,1.0,0,0,0.00667943200096488,0
3,1,1,2,decentr-20,1,512,512,16.75119744475277,35,1.0,0,0,0.013298624980961904,0
4,2,0,2,decentr-20,5,2504,2504,17.001974963996062,35,1.0,0,0,0.013298624980961904,0
5,2,1,2,decentr-20,1,512,512,15.135717040816902,35,1.0,0,0,0.019769460981478915,0
6,3,0,2,decentr-20,4,1992,1992,17.159977475614063,35,1.0,0,0,0.019769460981478915,0
7,3,1,2,decentr-20,2,1024,1024,16.87532905489592,35,1.0,0,0,0.030162553972331807,0
8,4,0,2,decentr-20,4,2048,2048,16.569756982177353,35,1.0,0,0,0.030162553972331807,0
9,4,1,2,decentr-20,2,1024,1024,16.75748800857089,35,1.0,0,0,0.036663192964624614,0
10,5,0,2,decentr-20,4,2048,2048,17.08303325003158,35,1.0,0,0,0.036663192964624614,0
11,5,1,2,decentr-20,2,968,968,16.47640868260928,35,1.0,0,0,0.042701918951934204,0
12,6,0,2,decentr-20,4,2048,2048,16.832611534453868,35,1.0,0,0,0.042701918951934204,0
13,6,1,2,decentr-20,1,512,512,16.625314204967296,35,1.0,0,0,0.04931282193865627,0
14,7,0,2,decentr-20,4,1992,1992,16.531299005247163,35,1.0,0,0,0.04931282193865627,0
15,7,1,2,decentr-20,2,1024,1024,16.727806466592877,35,1.0,0,0,0.05607899994356558,0
16,8,0,2,decentr-20,3,1536,1536,17.014610933737032,35,1.0,0,0,0.05607899994356558,0
17,8,1,2,decentr-20,2,968,968,16.733887310869935,35,1.0,0,0,0.06390558593557216,0
18,9,0,2,decentr-20,4,1992,1992,16.91264926323307,35,1.0,0,0,0.06390558593557216,0
19,9,1,2,decentr-20,1,512,512,15.753850996834364,35,1.0,0,0,0.07322895192191936,0
20,10,0,2,decentr-20,4,1992,1992,16.89848462818076,35,1.0,0,0,0.07322895192191936,0
21,10,1,2,decentr-20,1,512,512,16.685825075197133,35,1.0,0,0,0.07958644392783754,0
22,11,0,2,decentr-20,4,1992,1992,16.90611837221113,35,1.0,0,0,0.07958644392783754,0
23,11,1,2,decentr-20,1,512,512,17.226207223338154,35,1.0,0,0,0.08590770192677155,0
24,12,0,2,decentr-20,3,1480,1480,16.24022700713573,35,1.0,0,0,0.08590770192677155,0
25,12,1,2,decentr-20,2,1024,1024,16.720072953804486,35,1.0,0,0,0.09211244093603455,0
26,13,0,2,decentr-20,3,1480,1480,16.47181868282192,35,1.0,0,0,0.09211244093603455,0
27,13,1,2,decentr-20,2,1024,1024,16.835750096740565,35,1.0,0,0,0.09866389093804173,0
28,14,0,2,decentr-20,3,1536,1536,16.717455557898443,35,1.0,0,0,0.09866389093804173,0
29,14,1,2,decentr-20,2,968,968,16.22781731897806,35,1.0,0,0,0.10797862292383797,0
30,15,0,2,decentr-20,4,1992,1992,16.841443966332204,35,1.0,0,0,0.10797862292383797,0
31,15,1,2,decentr-20,1,512,512,15.305576315101424,35,1.0,0,0,0.11482100092689507,0
32,16,0,2,decentr-20,3,1480,1480,16.484943041563017,35,1.0,0,0,0.11482100092689507,0
33,16,1,2,decentr-20,2,1024,1024,16.851346437057316,35,1.0,0,0,0.12117860693251714,0
34,17,0,2,decentr-20,4,1992,1992,17.23769143027966,35,1.0,0,0,0.12117860693251714,0
35,17,1,2,decentr-20,1,512,512,15.616168974957954,35,1.0,0,0,0.12784409493906423,0
36,18,0,2,decentr-20,4,1992,1992,17.327422259149674,35,1.0,0,0,0.12784409493906423,0
