epoch,local_train_loss,local_train_accuracy,local_train_macro_f1,samples_processed,duration_s,mixed_peer_updates,mixed_senders,dropped_peer_updates,dropped_peer_senders,drop_reasons,nonfinite_peer_updates,max_staleness,max_normalized_staleness,stale_mixed_peer_updates,hard_dropped_stale_peer_updates,pushes_sent,failed_pushes_total,push_elapsed_s,push_failed_targets,push_failure_reasons,window_count,val_loss,val_accuracy,val_macro_f1,test_loss,test_accuracy,test_macro_f1,state_digest,last_step,windows,samples_per_s
1,2.386401664465666,0.13037109375,0.12763789816424048,2048,419.14977517700754,32,"['decentr-01', 'decentr-02', 'decentr-03', 'decentr-04', 'decentr-05', 'decentr-06', 'decentr-07', 'decentr-09', 'decentr-10', 'decentr-11', 'decentr-12', 'decentr-13', 'decentr-14', 'decentr-15', 'decentr-16', 'decentr-17', 'decentr-18', 'decentr-19', 'decentr-20']",0,[],[],0,6,6.0,3,0,32,0,106.92049134004628,[],[],2,2.180243143081665,0.1948,0.12587210879998262,2.1813183597564696,0.1969,0.13170527534877344,f5353242c8a7cbd29d80364b26ffe9d16aab9b89ff20d2779c89d02733e0a3dc,64,"[{'window_id': 0, 'epoch_window_index': 0, 'epoch_window_count': 2, 'assigned_shard_count': 3, 'samples_processed': 1536, 'duration_s': 150.5293242149928}, {'window_id': 1, 'epoch_window_index': 1, 'epoch_window_count': 2, 'assigned_shard_count': 1, 'samples_processed': 512, 'duration_s': 65.78531340998597}]",4.886081590131181
2,2.257113888859749,0.16015625,0.148747207620531,1024,308.6686827449885,16,"['decentr-01', 'decentr-02', 'decentr-03', 'decentr-04', 'decentr-05', 'decentr-09', 'decentr-10', 'decentr-11', 'decentr-12', 'decentr-15', 'decentr-16', 'decentr-17', 'decentr-18', 'decentr-19', 'decentr-20']",0,[],[],0,14,14.0,5,0,16,0,47.55026255900157,[],[],2,2.1352263683319093,0.2306,0.21487022633466796,2.1299965152740477,0.2337,0.21977178743200257,83957c4641d4c3909611274d210e23d099c27113f05769bc4fb716445058be52,96,"[{'window_id': 2, 'epoch_window_index': 0, 'epoch_window_count': 2, 'assigned_shard_count': 1, 'samples_processed': 512, 'duration_s': 50.0572169389925}, {'window_id': 3, 'epoch_window_index': 1, 'epoch_window_count': 2, 'assigned_shard_count': 1, 'samples_processed': 512, 'duration_s': 53.781369322008686}]",3.3174729321211824
3,2.1433177714546523,0.20442708333333334,0.19698640675963822,1536,373.6248657099786,28,"['decentr-01', 'decentr-02', 'decentr-03', 'decentr-04', 'decentr-05', 'decentr-06', 'decentr-07', 'decentr-09', 'decentr-10', 'decentr-11', 'decentr-12', 'decentr-13', 'decentr-14', 'decentr-15', 'decentr-16', 'decentr-17', 'decentr-18', 'decentr-19', 'decentr-20']",0,[],[],0,88,88.0,21,0,28,0,83.07924020619248,[],[],2,2.056700454330444,0.2234,0.15369014726987662,2.0509009077072142,0.2194,0.1547775575107361,eedc40148a7974bc45bd7fd80fb5c7cfafe9322bac45a21df7171f32f50fa2f4,144,"[{'window_id': 4, 'epoch_window_index': 0, 'epoch_window_count': 2, 'assigned_shard_count': 2, 'samples_processed': 1024, 'duration_s': 103.61729691401706}, {'window_id': 5, 'epoch_window_index': 1, 'epoch_window_count': 2, 'assigned_shard_count': 1, 'samples_processed': 512, 'duration_s': 63.1682074770215}]",4.111075415393524
4,2.0167675390839577,0.240234375,0.22734864097297355,2048,411.106729155028,28,"['decentr-01', 'decentr-02', 'decentr-03', 'decentr-04', 'decentr-05', 'decentr-06', 'decentr-07', 'decentr-09', 'decentr-10', 'decentr-11', 'decentr-12', 'decentr-13', 'decentr-14', 'decentr-15', 'decentr-16', 'decentr-17', 'decentr-18', 'decentr-19', 'decentr-20']",0,[],[],0,139,139.0,26,0,32,0,93.43645303908852,[],[],2,2.128864065170288,0.2078,0.15037404832702767,2.1252072734832765,0.2094,0.15328849432928446,ea0da8e3af622f5276fa490c0b37c358980d131006942092c06b88e6f1384e94,208,"[{'window_id': 6, 'epoch_window_index': 0, 'epoch_window_count': 2, 'assigned_shard_count': 3, 'samples_processed': 1536, 'duration_s': 153.07339389401022}, {'window_id': 7, 'epoch_window_index': 1, 'epoch_window_count': 2, 'assigned_shard_count': 1, 'samples_processed': 512, 'duration_s': 49.55392533601844}]",4.98167472035638
5,2.0492168590426445,0.25341796875,0.25144928899187124,2048,411.8265760290087,28,"['decentr-01', 'decentr-02', 'decentr-03', 'decentr-04', 'decentr-05', 'decentr-06', 'decentr-07', 'decentr-09', 'decentr-10', 'decentr-11', 'decentr-12', 'decentr-13', 'decentr-14', 'decentr-15', 'decentr-16', 'decentr-17', 'decentr-18', 'decentr-19', 'decentr-20']",0,[],[],0,150,150.0,26,0,32,0,94.0613351740758,[],[],2,2.006444214248657,0.2798,0.210725465881951,1.9924126161575317,0.29,0.2183896960402667,3da488ba340f859be43038b012500488f270290414d53db5c238d99d7a3dd1ab,272,"[{'window_id': 8, 'epoch_window_index': 0, 'epoch_window_count': 2, 'assigned_shard_count': 2, 'samples_processed': 1024, 'duration_s': 103.67544829199323}, {'window_id': 9, 'epoch_window_index': 1, 'epoch_window_count': 2, 'assigned_shard_count': 2, 'samples_processed': 1024, 'duration_s': 100.67975298900274}]",4.972967067224289
6,1.9294797877470653,0.28515625,0.28562503746685125,1536,360.4343027790019,26,"['decentr-01', 'decentr-02', 'decentr-03', 'decentr-04', 'decentr-05', 'decentr-06', 'decentr-07', 'decentr-09', 'decentr-10', 'decentr-11', 'decentr-12', 'decentr-13', 'decentr-14', 'decentr-15', 'decentr-16', 'decentr-17', 'decentr-18', 'decentr-19', 'decentr-20']",0,[],[],0,140,140.0,25,0,24,0,71.08085263893008,[],[],2,1.8757320264816284,0.3238,0.29507503193231777,1.8690242923736573,0.3329,0.30196201413201895,f3112ccab361bc8a65133bb0208ae278cdd0f14dac4c10691d40ceaf1254d5f9,320,"[{'window_id': 10, 'epoch_window_index': 0, 'epoch_window_count': 2, 'assigned_shard_count': 2, 'samples_processed': 1024, 'duration_s': 103.87386411198531}, {'window_id': 11, 'epoch_window_index': 1, 'epoch_window_count': 2, 'assigned_shard_count': 1, 'samples_processed': 512, 'duration_s': 50.588063793984475}]",4.2615255766646305
7,1.917833210900426,0.29150390625,0.28880181793883725,2048,410.11359163498855,26,"['decentr-01', 'decentr-03', 'decentr-04', 'decentr-05', 'decentr-06', 'decentr-07', 'decentr-09', 'decentr-10', 'decentr-11', 'decentr-12', 'decentr-13', 'decentr-14', 'decentr-15', 'decentr-16', 'decentr-17', 'decentr-19', 'decentr-20']",0,[],[],0,142,142.0,26,0,32,0,94.28162034307024,[],[],2,2.009438444137573,0.2726,0.23114140200930663,1.9979003017425536,0.2722,0.23211775950137126,8e1e695a01d2c622800021414fb69389ddb96264fa03efbede7872fd696fa215,384,"[{'window_id': 12, 'epoch_window_index': 0, 'epoch_window_count': 2, 'assigned_shard_count': 3, 'samples_processed': 1536, 'duration_s': 142.55656485899817}, {'window_id': 13, 'epoch_window_index': 1, 'epoch_window_count': 2, 'assigned_shard_count': 1, 'samples_processed': 512, 'duration_s': 62.19696941701113}]",4.993738422165661
8,1.826769007369876,0.32763671875,0.31668152634318314,2048,408.0786565830058,21,"['decentr-02', 'decentr-03', 'decentr-04', 'decentr-05', 'decentr-06', 'decentr-09', 'decentr-10', 'decentr-11', 'decentr-12', 'decentr-14', 'decentr-16', 'decentr-17', 'decentr-18', 'decentr-19', 'decentr-20']",0,[],[],0,130,130.0,21,0,32,0,94.14737553102896,[],[],2,1.7880704757690429,0.3556,0.3117572177425108,1.786310807800293,0.3649,0.3215517217521985,f1e01244016ded835d324e2b7abed0adc38f22132bcab43775ddf013d5f24c34,448,"[{'window_id': 14, 'epoch_window_index': 0, 'epoch_window_count': 2, 'assigned_shard_count': 3, 'samples_processed': 1536, 'duration_s': 153.50140218698652}, {'window_id': 15, 'epoch_window_index': 1, 'epoch_window_count': 2, 'assigned_shard_count': 1, 'samples_processed': 512, 'duration_s': 49.43166139599634}]",5.0186403208358525
9,1.803304949402809,0.332421875,0.32618656293372805,2560,460.35859960800735,25,"['decentr-01', 'decentr-05', 'decentr-07', 'decentr-12', 'decentr-13', 'decentr-14', 'decentr-15', 'decentr-16', 'decentr-17', 'decentr-19']",0,[],[],0,140,140.0,24,0,40,0,118.60227448298247,[],[],2,1.9527954246520995,0.295,0.23204741830769032,1.9512284351348876,0.2925,0.2284413074321697,c9c885fc1f2aef90d5efe4b30d734863855952cf39be3c6f9fcba88c4bcfdcdd,528,"[{'window_id': 16, 'epoch_window_index': 0, 'epoch_window_count': 2, 'assigned_shard_count': 3, 'samples_processed': 1536, 'duration_s': 152.27717424801085}, {'window_id': 17, 'epoch_window_index': 1, 'epoch_window_count': 2, 'assigned_shard_count': 2, 'samples_processed': 1024, 'duration_s': 102.79156653798418}]",5.560882325604051
10,1.7538771733641625,0.34140625,0.3330398164533787,2560,463.66698697398533,32,"['decentr-03', 'decentr-04', 'decentr-05', 'decentr-06', 'decentr-07', 'decentr-09', 'decentr-10', 'decentr-14', 'decentr-15', 'decentr-17', 'decentr-18', 'decentr-19']",0,[],[],0,140,140.0,32,0,40,0,118.10395977497683,[],[],2,1.8063155811309815,0.3306,0.26324321385458865,1.807904407119751,0.3302,0.2669155024303993,e87da228ae5d683a1d56dd7350ddf37093ad943dfa07b173e543d0e353c372da,608,"[{'window_id': 18, 'epoch_window_index': 0, 'epoch_window_count': 2, 'assigned_shard_count': 4, 'samples_processed': 2048, 'duration_s': 205.89504123400548}, {'window_id': 19, 'epoch_window_index': 1, 'epoch_window_count': 2, 'assigned_shard_count': 1, 'samples_processed': 512, 'duration_s': 50.94057844299823}]",5.521203950074695
