window_id,epoch_id,epoch_window_index,epoch_window_count,node_id,assigned_shard_count,assigned_sample_count,samples_processed,effective_throughput,local_inventory_count,cache_hit_rate,shards_pulled_total,bytes_transferred_total,prefetch_wait_s_total,transfer_retry_count
0,0,0,2,decentr-18,3,1536,1536,3.953221486530582,28,1.0,0,0,0.0,0
1,0,1,2,decentr-18,2,1024,1024,3.4760929941802954,28,1.0,0,0,0.005514841002877802,0
2,1,0,2,decentr-18,1,512,512,3.5045317983867545,28,1.0,0,0,0.005514841002877802,0
3,1,1,2,decentr-18,1,512,512,2.4863764629929155,28,1.0,0,0,0.011164862997247837,0
4,2,0,2,decentr-18,5,2560,2560,3.90161735898835,28,1.0,0,0,0.011164862997247837,0
5,2,1,2,decentr-18,1,512,512,3.596348852453143,28,1.0,0,0,0.01684398899669759,0
6,3,0,2,decentr-18,4,2048,2048,3.5762071510238815,28,1.0,0,0,0.01684398899669759,0
7,3,1,2,decentr-18,1,512,512,3.6264726025627274,28,1.0,0,0,0.02340008800092619,0
8,4,0,2,decentr-18,4,2048,2048,3.5828068400443787,28,1.0,0,0,0.02340008800092619,0
9,4,1,2,decentr-18,1,512,512,3.565793864316517,28,1.0,0,0,0.028796479004085995,0
10,5,0,2,decentr-18,4,2048,2048,3.593251842508351,28,1.0,0,0,0.028796479004085995,0
11,5,1,2,decentr-18,2,1024,1024,3.59291790834901,28,1.0,0,0,0.055333661002805457,0
12,6,0,2,decentr-18,3,1536,1536,3.5733291086460666,28,1.0,0,0,0.055333661002805457,0
13,6,1,2,decentr-18,2,1024,1024,3.578018552196127,28,1.0,0,0,0.061654338001972064,0
14,7,0,2,decentr-18,4,2048,2048,3.976297993531149,28,1.0,0,0,0.061654338001972064,0
15,7,1,2,decentr-18,1,512,512,2.5410229490768996,28,1.0,0,0,0.06782483101414982,0
16,8,0,2,decentr-18,4,2048,2048,3.976110301884123,28,1.0,0,0,0.06782483101414982,0
